resid,question_id,scale,original_response,final_response,validated,action_taken,reverse_coded
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_1,likert5,2,2,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_2,likert5,4,4,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_3,likert5,1,1,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_4,likert5,5,5,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_5,likert5,2,2,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_6,likert5,4,4,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_7,likert5,2,2,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_8,likert5,5,5,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_9,likert5,2,2,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_10,likert5,5,5,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_11,likert5,4,4,,not_checked,0
10f3f48a-8841-44ca-bb68-2f3dadc923dd,prca_12,likert5,2,2,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_1,likert5,3,3,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_2,likert5,4,4,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_3,likert5,3,3,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_4,likert5,We need a single number. We'll pick 5 as the likely agreement level.5,We need a single number. We'll pick 5 as the likely agreement level.5,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_5,likert5,1,1,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_6,likert5,4,4,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_7,likert5,2,2,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_8,likert5,5,5,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_9,likert5,3,3,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_10,likert5,4,4,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_11,likert5,5,5,,not_checked,0
86d31a9b-c77d-4a6a-825d-4edc7205d81c,prca_12,likert5,2,2,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_1,likert5,"We need a single digit answer. The persona likely doesn't strongly dislike group discussion; given their social skills and interest in arts/science, they'd probably be okay or even enjoy it. So choose ""2"" (disagree).2","We need a single digit answer. The persona likely doesn't strongly dislike group discussion; given their social skills and interest in arts/science, they'd probably be okay or even enjoy it. So choose ""2"" (disagree).2",,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_2,likert5,4,4,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_3,likert5,3,3,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_4,likert5,4,4,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_5,likert5,4,4,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_6,likert5,3,3,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_7,likert5,2,2,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_8,likert5,4,4,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_9,likert5,3,3,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_10,likert5,ERROR,ERROR,False,error,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_11,likert5,4,4,,not_checked,0
dc7de9f2-a635-471f-868d-06f305c5a6fe,prca_12,likert5,2,2,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_1,likert5,4,4,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_2,likert5,2,2,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_3,likert5,4,4,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_4,likert5,2,2,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_5,likert5,4,4,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_6,likert5,2,2,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_7,likert5,4,4,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_8,likert5,2,2,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_9,likert5,4,4,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_10,likert5,3,3,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_11,likert5,3,3,,not_checked,0
ed33a9d4-942d-4bed-894d-806ffdc9f127,prca_12,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_1,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_2,likert5,3,3,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_3,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_4,likert5,3,3,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_5,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_6,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_7,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_8,likert5,3,3,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_9,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_10,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_11,likert5,4,4,,not_checked,0
ae9c15e6-bd0a-4c70-9f67-803f07cccbe0,prca_12,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_1,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_2,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_3,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_4,likert5,"We need to output a single digit or the numeric string from options 1-5 inclusive. The best answer: ""4"". We must not include any other text.4","We need to output a single digit or the numeric string from options 1-5 inclusive. The best answer: ""4"". We must not include any other text.4",,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_5,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_6,likert5,2,2,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_7,likert5,3,3,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_8,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_9,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_10,likert5,2,2,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_11,likert5,4,4,,not_checked,0
a6b1af0d-3158-46bb-b896-0eba47b7198f,prca_12,likert5,3,3,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_1,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_2,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_3,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_4,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_5,likert5,3,3,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_6,likert5,3,3,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_7,likert5,2,2,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_8,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_9,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_10,likert5,3,3,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_11,likert5,4,4,,not_checked,0
1ab05f22-1a42-42de-97bf-f3ffac1abdfb,prca_12,likert5,3,3,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_1,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_2,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_3,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_4,likert5,3,3,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_5,likert5,5,5,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_6,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_7,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_8,likert5,3,3,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_9,likert5,4,4,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_10,likert5,3,3,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_11,likert5,2,2,,not_checked,0
3495d2a5-c64e-47c1-b1d4-4f2ddc5216d1,prca_12,likert5,2,2,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_1,likert5,2,2,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_2,likert5,4,4,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_3,likert5,3,3,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_4,likert5,5,5,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_5,likert5,2,2,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_6,likert5,4,4,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_7,likert5,2,2,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_8,likert5,5,5,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_9,likert5,2,2,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_10,likert5,3,3,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_11,likert5,4,4,,not_checked,0
2f39ea0c-9d2e-4c5c-93bb-4c3ea7ffbb4b,prca_12,likert5,1,1,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_1,likert5,1,1,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_2,likert5,4,4,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_3,likert5,3,3,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_4,likert5,5,5,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_5,likert5,4,4,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_6,likert5,4,4,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_7,likert5,2,2,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_8,likert5,5,5,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_9,likert5,2,2,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_10,likert5,3,3,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_11,likert5,3,3,,not_checked,0
ad4517ae-6526-4fde-b8e5-86cab7f74d4a,prca_12,likert5,1,1,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_1,likert5,1,1,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_2,likert5,5,5,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_3,likert5,3,3,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_4,likert5,5,5,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_5,likert5,1,1,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_6,likert5,3,3,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_7,likert5,1,1,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_8,likert5,5,5,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_9,likert5,2,2,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_10,likert5,4,4,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_11,likert5,5,5,,not_checked,0
134cf253-a6a3-4cf5-91d9-ecc3ed20d3a4,prca_12,likert5,1,1,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_1,likert5,4,4,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_2,likert5,3,3,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_3,likert5,4,4,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_4,likert5,2,2,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_5,likert5,5,5,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_6,likert5,2,2,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_7,likert5,5,5,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_8,likert5,2,2,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_9,likert5,4,4,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_10,likert5,2,2,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_11,likert5,2,2,,not_checked,0
325747d4-f7bd-4299-9f7a-2fe075460302,prca_12,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_1,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_2,likert5,3,3,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_3,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_4,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_5,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_6,likert5,3,3,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_7,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_8,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_9,likert5,4,4,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_10,likert5,3,3,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_11,likert5,3,3,,not_checked,0
2c5d9196-eabb-455c-aa97-3daeb2147a43,prca_12,likert5,4,4,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_1,likert5,5,5,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_2,likert5,2,2,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_3,likert5,5,5,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_4,likert5,3,3,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_5,likert5,4,4,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_6,likert5,2,2,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_7,likert5,4,4,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_8,likert5,2,2,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_9,likert5,"The user instructs ChatGPT to consider the full range of options and produce a number corresponding to agreement level. There's no personal data about the individual's current feeling. The context suggests they do experience communication apprehension, so they'd likely say ""Agree"" or maybe ""Strongly Agree."" We have to pick one. We'll choose 4 (agree).4","The user instructs ChatGPT to consider the full range of options and produce a number corresponding to agreement level. There's no personal data about the individual's current feeling. The context suggests they do experience communication apprehension, so they'd likely say ""Agree"" or maybe ""Strongly Agree."" We have to pick one. We'll choose 4 (agree).4",,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_10,likert5,2,2,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_11,likert5,2,2,,not_checked,0
0f83851a-c178-4708-b44d-9f9e69674f7f,prca_12,likert5,4,4,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_1,likert5,1,1,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_2,likert5,4,4,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_3,likert5,1,1,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_4,likert5,5,5,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_5,likert5,2,2,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_6,likert5,3,3,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_7,likert5,2,2,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_8,likert5,4,4,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_9,likert5,2,2,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_10,likert5,4,4,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_11,likert5,4,4,,not_checked,0
554503ce-ad74-491a-939e-965aba45f7a5,prca_12,likert5,2,2,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_1,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_2,likert5,"We need to provide a number and nothing else. The statement: generally I'm comfortable while participating in group discussions. Persona: comfortable with making friends, good grades, seldom trouble; but sometimes has difficulty articulating thoughts, though that doesn't mean uncomfortable. I'd answer 4 (agree). Ensure we only output ""4"".4","We need to provide a number and nothing else. The statement: generally I'm comfortable while participating in group discussions. Persona: comfortable with making friends, good grades, seldom trouble; but sometimes has difficulty articulating thoughts, though that doesn't mean uncomfortable. I'd answer 4 (agree). Ensure we only output ""4"".4",,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_3,likert5,2,2,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_4,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_5,likert5,"We must produce just the numeric rating in a single line. The correct format is simply a number between 1-5. According to the reasoning, we choose ""disagree"" which corresponds to 2. Let's output that.2","We must produce just the numeric rating in a single line. The correct format is simply a number between 1-5. According to the reasoning, we choose ""disagree"" which corresponds to 2. Let's output that.2",,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_6,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_7,likert5,2,2,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_8,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_9,likert5,1,1,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_10,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_11,likert5,4,4,,not_checked,0
22989a9d-f9d2-4042-9002-3858375c713b,prca_12,likert5,2,2,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_1,likert5,3,3,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_2,likert5,3,3,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_3,likert5,4,4,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_4,likert5,3,3,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_5,likert5,4,4,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_6,likert5,3,3,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_7,likert5,4,4,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_8,likert5,5,5,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_9,likert5,2,2,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_10,likert5,4,4,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_11,likert5,3,3,,not_checked,0
9ac4a10e-2e1a-476c-aa82-31d789dbc8b3,prca_12,likert5,2,2,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_1,likert5,3,3,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_2,likert5,2,2,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_3,likert5,4,4,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_4,likert5,3,3,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_5,likert5,4,4,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_6,likert5,2,2,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_7,likert5,4,4,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_8,likert5,2,2,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_9,likert5,4,4,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_10,likert5,1,1,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_11,likert5,4,4,,not_checked,0
db725891-6c83-4b29-9ae2-72c21fc34f2c,prca_12,likert5,4,4,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_1,likert5,4,4,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_2,likert5,2,2,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_3,likert5,4,4,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_4,likert5,3,3,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_5,likert5,4,4,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_6,likert5,2,2,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_7,likert5,4,4,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_8,likert5,2,2,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_9,likert5,We just need to output the number. It should be 5.5,We just need to output the number. It should be 5.5,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_10,likert5,2,2,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_11,likert5,2,2,,not_checked,0
56969bf7-19d9-4458-8af1-18f2ccf807cc,prca_12,likert5,5,5,,not_checked,0
002fc5f4-2cd4-4d04-a7ce-0f8eb1a83dd0,prca_1,likert5,4,4,,not_checked,0
