resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,prca_1,prca_2,prca_3,prca_4,prca_5,prca_6,prca_7,prca_8,prca_9,prca_10,prca_11,prca_12
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,qwen2.5:7b,black,first_gen,pell_eligible,public,21,modest,rarely,male,unemployed,drinks,smokes,sports,math,reserved,often,struggles,always,1,3,4,3,3,3,2,5,4,4,2,3
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,qwen2.5:7b,white,non_first_gen,family_pays,public,17,good,often,female,full_time,abstains,neither,games,math,social,often,empty,always,2,3,5,4,2,4,4,4,5,4,3,4
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,qwen2.5:7b,black,non_first_gen,family_pays,private,22,great,never,male,part_time,abstains,neither,arts,math,social,often,excellent,usually,1,5,5,2,5,5,3,3,2,5,5,3
a70451e1-e2af-4d10-89db-0c1fe9503b51,qwen2.5:7b,multiracial,non_first_gen,family_pays,public,20,great,rarely,male,part_time,drinks,neither,arts,business,reserved,never,articulate,always,4,2,5,3,5,2,5,1,4,4,1,3
437f1aec-25a1-4fbe-8602-bb5571f47b59,qwen2.5:7b,asian,first_gen,loans,private,20,great,never,female,full_time,drinks,smokes,music,arts,social,often,articulate,always,4,1,5,4,3,2,3,1,4,2,1,5
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,qwen2.5:7b,asian,non_first_gen,loans,private,23,great,sometimes,male,full_time,abstains,vapes,games,engineering,reserved,often,articulate,usually,2,1,2,2,4,2,4,4,4,3,4,3
460472b4-7978-4a27-a4b1-56025b86a48b,qwen2.5:7b,asian,first_gen,pell_eligible,public,21,good,sometimes,female,part_time,abstains,neither,arts,business,social,never,struggles,always,5,1,5,2,2,2,1,2,2,2,2,4
b72c3d31-d35b-4f24-bae8-e52e47585a81,qwen2.5:7b,multiracial,non_first_gen,family_pays,public,19,great,never,female,unemployed,abstains,vapes,music,business,reserved,never,apprehensive,usually,4,5,3,4,2,4,2,4,4,4,2,5
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,qwen2.5:7b,multiracial,non_first_gen,loans,private,21,low,often,female,part_time,abstains,smokes,arts,business,social,never,empty,always,1,4,2,3,1,5,2,2,2,5,5,2
c1182ea7-ebd0-4d8d-b870-41ce18a801eb,qwen2.5:7b,asian,non_first_gen,pell_eligible,private,16,low,never,female,part_time,drinks,vapes,other,math,reserved,never,articulate,always,2,2,1,4,4,4,2,4,2,2,4,1
16cb7e81-3f74-419d-a577-22963abccea4,qwen2.5:7b,asian,non_first_gen,pell_eligible,public,20,modest,sometimes,male,unemployed,abstains,neither,arts,business,reserved,often,articulate,usually,1,1,4,5,2,3,4,4,1,3,4,3
e8eee700-3f50-4dd5-beea-c92fbd49c86f,qwen2.5:7b,multiracial,first_gen,family_pays,public,22,good,never,female,unemployed,abstains,vapes,arts,engineering,social,often,excellent,usually,3,1,2,4,4,4,3,1,5,4,4,4
dc84a445-2628-4111-bf86-c7576028c000,qwen2.5:7b,white,non_first_gen,pell_eligible,private,16,low,sometimes,male,unemployed,drinks,neither,other,math,reserved,often,articulate,usually,5,5,4,4,4,2,4,3,1,3,4,4
da2d3445-7e58-40b4-872a-1aefeee14b5b,qwen2.5:7b,asian,non_first_gen,pell_eligible,private,17,low,often,female,part_time,drinks,neither,other,math,reserved,never,excellent,usually,5,1,2,4,4,2,5,1,5,4,1,1
fbf8e9e6-ea59-4b08-b937-f3547314d39d,qwen2.5:7b,asian,non_first_gen,loans,private,23,great,rarely,male,part_time,drinks,smokes,games,engineering,reserved,never,excellent,always,5,4,4,2,3,5,3,1,5,1,3,5
9b504e25-f81e-4542-a2ea-1d36b0a7aacf,qwen2.5:7b,asian,first_gen,loans,private,23,great,often,female,part_time,abstains,neither,music,arts,social,never,struggles,usually,4,3,5,4,5,2,4,2,4,2,2,4
5bb1037c-d670-42c5-8cbe-e2691c7ef073,qwen2.5:7b,asian,non_first_gen,pell_eligible,public,18,good,sometimes,male,part_time,drinks,neither,sports,arts,social,often,struggles,usually,5,2,4,2,3,2,2,2,3,3,4,4
ebb108ca-45c5-406d-a75c-d482ec2f535b,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,private,22,good,rarely,male,unemployed,drinks,neither,games,business,reserved,often,articulate,always,2,3,1,2,1,5,1,2,1,4,5,2
e463eb7f-4f4e-4f3d-b426-51acb9760b87,qwen2.5:7b,black,first_gen,pell_eligible,public,16,modest,never,male,unemployed,drinks,smokes,games,science,reserved,never,apprehensive,always,3,2,1,3,5,3,3,5,1,5,1,4
7de29986-73b0-4926-833e-b3fc95e2a013,qwen2.5:7b,white,first_gen,pell_eligible,private,23,low,rarely,female,part_time,abstains,vapes,sports,science,reserved,often,apprehensive,usually,3,4,3,4,4,4,4,5,1,5,4,5
ad36f8ee-a5cf-4f07-b799-0a1708071c85,qwen2.5:7b,multiracial,first_gen,family_pays,public,22,good,rarely,female,full_time,abstains,neither,music,math,reserved,often,excellent,usually,4,5,2,4,1,5,2,5,1,3,5,1
ec33fd15-800d-44c1-8669-24d8b67cbc88,qwen2.5:7b,asian,first_gen,loans,public,23,good,often,female,part_time,drinks,neither,games,arts,reserved,never,empty,always,3,2,3,4,3,3,5,3,2,2,1,2
b0ed0173-fa8e-4001-a14d-fbd539cb8ae5,qwen2.5:7b,multiracial,non_first_gen,loans,private,20,good,sometimes,female,part_time,abstains,neither,games,business,reserved,often,empty,always,3,5,4,1,3,4,5,4,1,5,4,1
61de1217-1a1f-4c1e-837c-37b4a13d1fe2,qwen2.5:7b,white,non_first_gen,pell_eligible,private,18,good,often,male,part_time,drinks,vapes,games,engineering,reserved,often,struggles,always,3,3,5,4,1,4,4,1,4,2,1,2
08cecc77-d876-4ed8-97a1-f0e9f498b082,qwen2.5:7b,black,non_first_gen,loans,private,19,low,rarely,female,part_time,abstains,smokes,other,math,social,often,empty,always,2,5,3,5,5,5,4,3,5,5,5,2
0b007204-8aa4-47ef-a680-667b7de9fa92,qwen2.5:7b,white,non_first_gen,pell_eligible,public,16,low,often,male,unemployed,abstains,smokes,games,engineering,social,often,articulate,usually,4,2,5,4,4,3,5,4,5,2,4,1
3ec43855-14b0-4795-a03a-f30d506c5234,qwen2.5:7b,black,first_gen,pell_eligible,public,18,good,never,male,unemployed,drinks,vapes,games,engineering,reserved,often,struggles,usually,5,2,5,2,3,4,4,5,3,4,2,2
85b99025-1de9-425f-a3ac-b63adcb94737,qwen2.5:7b,white,non_first_gen,family_pays,private,21,great,never,male,full_time,drinks,smokes,other,business,reserved,never,empty,always,2,2,2,3,2,2,2,2,4,5,1,5
29eb6728-b56e-40c5-a283-8c6d9097d2f4,qwen2.5:7b,black,first_gen,pell_eligible,private,20,modest,never,female,part_time,abstains,neither,sports,arts,social,often,excellent,usually,2,1,2,3,1,4,1,5,1,4,5,1
8511fcd4-a65d-413f-bfb2-52a44e4ccce7,qwen2.5:7b,white,first_gen,family_pays,public,16,good,sometimes,female,unemployed,drinks,vapes,arts,engineering,reserved,often,excellent,always,2,4,5,4,1,3,4,3,1,2,3,4
8b7dfc4c-02ef-4b11-943f-1aa495572cdf,qwen2.5:7b,multiracial,non_first_gen,family_pays,private,21,good,never,female,unemployed,abstains,vapes,games,arts,reserved,never,excellent,usually,5,1,5,1,5,1,3,1,4,1,1,5
79c4106f-21e5-40fa-8af3-5067b55305e0,qwen2.5:7b,black,first_gen,loans,public,19,good,sometimes,female,part_time,drinks,vapes,games,science,social,never,struggles,usually,1,5,5,1,1,1,1,4,2,1,5,3
849ee40a-ee97-4f48-8268-5a126ea4c999,qwen2.5:7b,asian,first_gen,pell_eligible,private,18,great,often,female,full_time,abstains,vapes,other,math,reserved,often,articulate,usually,5,5,2,4,4,4,3,2,4,2,4,3
d75d540d-ef6d-43a6-bed4-3dd97e1c190e,qwen2.5:7b,black,first_gen,family_pays,private,19,low,often,male,unemployed,abstains,vapes,games,science,reserved,often,articulate,always,4,5,5,4,4,4,5,2,3,2,1,3
ee19a8c4-6c5d-46db-9e6f-40eb4c11412b,qwen2.5:7b,white,non_first_gen,family_pays,private,17,great,sometimes,female,part_time,drinks,neither,games,engineering,reserved,never,excellent,always,5,2,1,3,4,3,4,2,5,1,2,5
