resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,prca_1,prca_2,prca_3,prca_4,prca_5,prca_6,prca_7,prca_8,prca_9,prca_10,prca_11,prca_12
42199259-8cc7-4e1f-bac6-d46d827c3e92,mistral-nemo:12b,multiracial,non_first_gen,loans,public,20,modest,rarely,female,full_time,abstains,vapes,games,science,social,often,apprehensive,usually,3,3,4,3,4,3,4,3,4,3,3,3
81471f61-baa1-4467-83b5-0a3d5c6e1cf9,mistral-nemo:12b,multiracial,non_first_gen,loans,private,22,modest,never,female,unemployed,drinks,neither,other,arts,reserved,often,apprehensive,always,4,2,4,3,4,3,4,3,4,3,3,4
bda3271b-d18c-4147-9b0b-20062bf309d4,mistral-nemo:12b,asian,non_first_gen,pell_eligible,public,19,good,often,female,part_time,drinks,smokes,other,arts,reserved,never,apprehensive,always,4,3,3,3,4,3,4,2,4,3,3,4
c4b1611b-185d-47a8-9eab-a030bd95fbbc,mistral-nemo:12b,black,first_gen,pell_eligible,private,20,great,often,male,full_time,drinks,neither,sports,business,reserved,often,empty,usually,3,3,3,3,4,3,3,3,3,3,3,3
f6d02c36-fc19-4f4a-8b66-275743ae2708,mistral-nemo:12b,black,first_gen,family_pays,private,19,good,often,female,part_time,drinks,vapes,games,arts,reserved,never,excellent,usually,3,3,3,4,3,2,3,4,3,3,4,3
8d0ef674-b80b-44f6-bee3-ac672bb65d18,mistral-nemo:12b,asian,non_first_gen,loans,private,22,modest,never,male,unemployed,abstains,vapes,sports,business,social,often,articulate,usually,3,4,3,4,3,3,3,3,3,3,4,3
3b7ebef8-ecad-41a3-a462-8fc5f5837e98,mistral-nemo:12b,black,first_gen,pell_eligible,private,16,great,often,male,full_time,abstains,smokes,other,math,social,often,struggles,usually,2,2,3,3,3,3,3,3,2,3,3,4
49600210-0897-4491-baf8-e8b400687e6c,mistral-nemo:12b,multiracial,non_first_gen,loans,public,21,good,often,female,part_time,abstains,smokes,arts,engineering,reserved,never,empty,always,4,3,3,3,4,2,3,4,3,4,3,4
694fec03-ffc2-47ca-9e3a-692ad0543fe3,mistral-nemo:12b,asian,first_gen,loans,public,17,modest,never,female,full_time,abstains,smokes,other,science,reserved,never,articulate,always,4,3,4,3,4,3,3,3,2,3,3,3
e3d864f7-c5f0-4bad-a24a-79e7a711afa7,mistral-nemo:12b,white,non_first_gen,pell_eligible,private,22,modest,sometimes,male,part_time,drinks,smokes,sports,arts,reserved,often,struggles,always,4,3,3,3,4,3,3,3,2,3,3,3
1bcec63c-cc4c-49d8-a6b5-15987fe3127c,mistral-nemo:12b,black,non_first_gen,loans,public,17,modest,sometimes,female,unemployed,abstains,smokes,sports,engineering,social,often,apprehensive,always,3,3,4,3,4,3,3,2,4,3,3,3
20a41bec-bde0-4180-b1dc-406763164fde,mistral-nemo:12b,white,non_first_gen,pell_eligible,public,21,low,sometimes,female,full_time,abstains,vapes,music,science,reserved,often,articulate,usually,4,3,4,2,4,3,3,3,3,3,3,4
a8f838a8-bf92-48cc-b3d8-e18b9077cfb0,mistral-nemo:12b,multiracial,first_gen,loans,public,20,good,never,female,unemployed,abstains,vapes,other,engineering,reserved,never,apprehensive,always,4,3,4,2,4,3,4,3,4,3,3,4
75151a16-7e8a-4776-802e-a43825701709,mistral-nemo:12b,asian,non_first_gen,loans,private,16,low,never,female,full_time,drinks,vapes,sports,math,reserved,often,empty,usually,3,3,3,3,4,3,4,2,3,3,3,3
963a00d9-0403-45f0-998a-8f3e4fb62667,mistral-nemo:12b,white,first_gen,pell_eligible,private,16,great,rarely,male,unemployed,abstains,neither,other,arts,social,often,struggles,always,3,3,3,4,3,3,4,4,2,3,3,2
152aa3ea-ba79-4d7f-98a3-1513387ba60a,mistral-nemo:12b,black,first_gen,pell_eligible,private,16,great,often,female,full_time,abstains,vapes,games,math,social,often,excellent,always,3,4,4,4,3,3,3,3,3,3,4,2
ab35a9d3-9220-4b66-bebd-4fe52b308ac5,mistral-nemo:12b,asian,first_gen,family_pays,private,16,good,rarely,female,unemployed,drinks,vapes,sports,science,social,often,struggles,usually,3,3,4,4,3,3,3,3,3,2,4,3
6be5c890-d4a0-4ef4-aad4-5ed024aa3e08,mistral-nemo:12b,asian,non_first_gen,pell_eligible,public,17,great,sometimes,female,part_time,drinks,neither,games,math,reserved,often,struggles,usually,3,3,3,3,4,2,4,2,3,3,3,3
af112621-9c9f-43d2-b5ed-a69357a8bee8,mistral-nemo:12b,asian,non_first_gen,loans,public,22,low,never,female,unemployed,drinks,smokes,music,math,reserved,often,articulate,usually,4,3,4,3,4,2,4,3,3,2,3,3
14fbe261-78b4-429b-983a-572ab65f87d1,mistral-nemo:12b,black,first_gen,family_pays,private,21,good,rarely,male,full_time,drinks,vapes,other,business,social,often,articulate,usually,3,4,3,4,3,3,3,4,3,4,4,3
69033362-ba50-477f-b5e2-b9338f6d68bb,mistral-nemo:12b,white,first_gen,loans,private,22,modest,rarely,male,unemployed,abstains,vapes,arts,arts,social,never,excellent,usually,3,3,3,4,3,3,3,4,3,4,4,3
acc8f358-1b38-4d67-b3d8-b5a528786cd9,mistral-nemo:12b,asian,first_gen,loans,private,19,low,rarely,male,part_time,drinks,vapes,arts,business,social,never,struggles,usually,3,3,3,4,3,3,3,3,3,3,3,3
952e8699-840e-47f5-acc6-368437a7533c,mistral-nemo:12b,asian,first_gen,pell_eligible,private,22,low,rarely,female,full_time,drinks,vapes,other,business,social,often,articulate,always,4,4,3,3,3,3,3,4,3,2,3,3
765da48d-7cc9-426a-8fe8-3a7d8181272a,mistral-nemo:12b,asian,first_gen,pell_eligible,public,17,good,often,female,full_time,drinks,neither,arts,engineering,social,never,excellent,usually,3,4,3,3,2,4,3,4,3,4,4,3
c689047f-4cfb-45f9-ae23-1881f7875634,mistral-nemo:12b,black,first_gen,loans,public,22,low,never,female,full_time,drinks,vapes,music,business,social,never,articulate,usually,3,3,3,3,3,3,3,3,3,4,3,3
9a3e0a45-5547-47f3-bb4a-e73508860884,mistral-nemo:12b,multiracial,non_first_gen,loans,public,23,low,sometimes,female,unemployed,abstains,vapes,other,arts,social,never,articulate,usually,4,3,3,4,2,3,3,4,3,3,3,2
33bd4f85-4192-4279-a650-9256ad1e272d,mistral-nemo:12b,multiracial,first_gen,pell_eligible,private,22,modest,never,female,full_time,abstains,vapes,other,arts,social,never,articulate,always,3,4,3,4,3,3,3,4,3,4,4,2
d1bf3fbf-9d08-4597-9e23-13df489abab8,mistral-nemo:12b,asian,first_gen,family_pays,private,18,good,often,female,unemployed,drinks,neither,music,science,reserved,often,apprehensive,usually,4,3,4,3,4,2,4,3,3,3,3,4
1cb13e12-a347-4ccb-9477-af551ab6f488,mistral-nemo:12b,asian,first_gen,pell_eligible,public,17,great,often,female,unemployed,abstains,smokes,other,science,reserved,often,excellent,usually,4,3,3,3,3,3,4,4,4,3,3,3
4a067785-ba8a-482a-a488-01dfc451c1ca,mistral-nemo:12b,asian,first_gen,loans,private,18,good,never,female,part_time,drinks,smokes,arts,science,social,never,apprehensive,usually,3,2,4,4,4,3,4,3,3,3,3,4
8badffe6-073e-4839-8bc4-90d1f20b0cb8,mistral-nemo:12b,asian,first_gen,pell_eligible,public,17,low,rarely,male,part_time,drinks,vapes,games,business,reserved,never,apprehensive,always,4,2,3,2,4,3,3,3,4,2,3,4
a94d31b3-f88f-485e-83f1-616fc122ae97,mistral-nemo:12b,black,non_first_gen,pell_eligible,private,16,modest,never,female,unemployed,abstains,vapes,arts,science,social,often,apprehensive,usually,4,3,4,3,4,3,4,3,4,3,3,4
971086fd-ac47-44c1-9f96-8a86f9cca70d,mistral-nemo:12b,white,first_gen,loans,private,19,good,often,male,full_time,drinks,neither,other,business,reserved,never,struggles,always,3,3,4,3,4,3,3,4,3,3,3,3
b945cbb4-885a-413d-bca2-c550d3afad3e,mistral-nemo:12b,black,non_first_gen,loans,private,23,great,never,male,part_time,drinks,neither,music,business,social,often,articulate,usually,3,3,3,4,2,4,3,3,3,3,4,3
a90e9744-e617-4409-b276-5021b516eb07,mistral-nemo:12b,white,non_first_gen,family_pays,public,22,good,often,male,unemployed,abstains,vapes,other,science,social,often,apprehensive,usually,3,3,4,3,4,3,4,3,3,3,3,3
e6150b4d-e503-468c-88fa-d7f02344eb23,mistral-nemo:12b,asian,non_first_gen,loans,public,22,low,sometimes,female,full_time,abstains,smokes,arts,science,social,often,articulate,usually,4,3,4,3,3,3,4,4,3,3,4,3
387f73ad-2234-483f-bc82-a25ff8cc1b43,mistral-nemo:12b,white,first_gen,family_pays,public,16,good,rarely,male,part_time,abstains,vapes,other,arts,reserved,often,apprehensive,usually,3,2,3,3,4,2,4,3,4,3,3,4
39ac64cf-2f99-4cc5-a974-d1b4556f13b5,mistral-nemo:12b,multiracial,non_first_gen,family_pays,public,21,low,sometimes,male,full_time,drinks,smokes,sports,engineering,reserved,often,excellent,usually,3,3,4,3,4,3,3,3,3,3,3,3
25f6424c-68bd-4035-900b-59a325dc6c9a,mistral-nemo:12b,white,non_first_gen,family_pays,public,21,good,often,male,part_time,drinks,smokes,arts,arts,reserved,never,excellent,usually,4,3,3,3,3,3,3,3,3,2,3,3
f6a48e8a-1d82-4355-a996-92dfb076934a,mistral-nemo:12b,white,first_gen,pell_eligible,private,18,great,sometimes,male,full_time,drinks,vapes,games,science,reserved,never,struggles,always,4,3,4,3,4,3,3,3,3,3,3,3
4ba4aa22-970f-4c5d-88ad-516fbf36ef1e,mistral-nemo:12b,multiracial,non_first_gen,family_pays,public,22,good,never,female,full_time,abstains,smokes,games,math,social,never,struggles,always,3,4,3,4,3,4,4,4,3,4,3,3
0a0d9fa2-2ea2-425f-8b94-9cfefcde2997,mistral-nemo:12b,white,non_first_gen,pell_eligible,private,18,modest,sometimes,male,part_time,drinks,vapes,other,math,social,never,articulate,usually,3,4,3,4,3,3,3,3,3,3,4,3
b15a2a1f-b24e-4714-b6af-0e12f3be1ff0,mistral-nemo:12b,asian,non_first_gen,family_pays,private,21,great,rarely,female,full_time,drinks,smokes,sports,arts,social,often,struggles,always,3,4,3,3,3,3,3,3,4,3,4,3
489f1b14-f963-4847-a1b1-b4684d13c569,mistral-nemo:12b,white,non_first_gen,family_pays,public,19,great,often,female,full_time,abstains,neither,sports,business,social,never,apprehensive,usually,3,3,4,3,4,3,4,3,3,3,3,3
77398dff-142e-4faa-a3eb-b61eeac66fd1,mistral-nemo:12b,white,first_gen,family_pays,public,19,good,never,female,part_time,abstains,neither,sports,engineering,social,often,empty,usually,3,4,3,3,3,3,4,4,3,3,3,2
3fa1af75-e312-45d6-881b-b6c1afd0c177,mistral-nemo:12b,asian,non_first_gen,family_pays,private,23,modest,sometimes,female,full_time,drinks,vapes,other,science,social,often,excellent,always,3,4,3,4,3,3,3,3,3,3,3,2
31a9cb59-bc06-4e5f-847f-680abb0c446f,mistral-nemo:12b,white,first_gen,family_pays,public,22,low,never,female,part_time,abstains,neither,sports,science,social,never,struggles,usually,3,3,3,3,3,3,3,3,3,3,4,3
6f45824e-4974-4368-98ea-0baffd3c0a2a,mistral-nemo:12b,asian,non_first_gen,pell_eligible,private,17,great,never,female,unemployed,drinks,neither,music,arts,reserved,never,excellent,always,3,3,4,3,4,3,3,3,3,3,3,3
843ed226-e0ba-4c7c-aa7a-c7d21644b4c4,mistral-nemo:12b,asian,non_first_gen,family_pays,public,17,low,rarely,male,part_time,abstains,vapes,music,business,reserved,never,articulate,usually,4,3,3,3,4,3,3,3,3,3,4,3
d6c52b28-ae52-429d-921d-2d70c73372a8,mistral-nemo:12b,asian,first_gen,pell_eligible,private,21,low,rarely,female,part_time,abstains,neither,arts,engineering,reserved,often,apprehensive,always,4,2,4,1,4,2,4,1,3,3,2,4
894db93c-f72f-4850-b4b2-b9a92d309449,mistral-nemo:12b,white,first_gen,family_pays,public,17,low,never,female,full_time,drinks,smokes,arts,science,social,often,articulate,usually,4,3,3,4,3,3,3,3,3,3,4,3
94676515-5970-4994-8393-a191f78468dd,mistral-nemo:12b,black,first_gen,loans,public,19,good,never,female,unemployed,drinks,smokes,arts,arts,reserved,often,articulate,always,3,3,4,3,4,3,4,3,3,3,4,4
0bca6261-4d50-47f0-8353-044fd9dd083d,mistral-nemo:12b,asian,first_gen,family_pays,public,23,modest,never,male,part_time,drinks,neither,sports,engineering,social,often,apprehensive,usually,4,3,4,4,4,3,4,3,3,3,3,3
5db14f7b-c1fd-483e-bf62-709f3dfcfd24,mistral-nemo:12b,multiracial,first_gen,loans,private,16,low,sometimes,female,full_time,drinks,vapes,arts,math,social,never,excellent,usually,3,3,3,3,3,3,4,3,3,3,4,3
b4f2bd1e-8514-471b-bca7-4818a8a800ce,mistral-nemo:12b,white,non_first_gen,loans,public,18,low,rarely,female,part_time,drinks,neither,arts,science,social,often,empty,usually,3,3,3,4,3,3,3,3,3,3,3,3
04368ff8-a2e0-4872-8673-3b922650388e,mistral-nemo:12b,white,non_first_gen,pell_eligible,public,23,modest,never,female,part_time,drinks,neither,music,business,social,never,apprehensive,always,4,3,3,3,4,3,4,3,3,3,3,3
24b01c20-3f75-4653-8d0f-340842c30f41,mistral-nemo:12b,multiracial,non_first_gen,loans,public,23,low,often,male,full_time,abstains,neither,games,arts,reserved,never,struggles,always,3,3,4,3,4,3,3,3,3,3,3,3
f50df75d-1d80-4d89-945a-09d91f57d485,mistral-nemo:12b,white,first_gen,loans,private,16,good,often,female,unemployed,abstains,vapes,sports,engineering,social,often,apprehensive,usually,4,3,4,4,4,2,4,2,3,3,3,4
0d2e0c08-495d-4b1d-9915-f94c05cd4318,mistral-nemo:12b,asian,first_gen,family_pays,private,21,low,never,female,unemployed,abstains,smokes,games,engineering,reserved,often,excellent,usually,4,3,4,2,4,3,4,4,3,3,2,3
2f8df175-1f07-4d36-b084-7a9e5232ff96,mistral-nemo:12b,white,first_gen,family_pays,public,19,modest,sometimes,female,part_time,abstains,neither,arts,engineering,reserved,never,empty,always,4,3,4,3,4,3,3,3,3,2,3,3
2eba6d18-2949-49b8-bdfd-afd6de615a27,mistral-nemo:12b,multiracial,first_gen,family_pays,public,19,great,often,female,full_time,abstains,smokes,sports,arts,social,often,excellent,always,3,4,3,4,3,3,3,3,3,3,3,3
caff3263-9e55-4604-b0aa-478dfc99c2e8,mistral-nemo:12b,multiracial,non_first_gen,loans,private,17,great,never,female,part_time,drinks,smokes,music,arts,reserved,often,struggles,usually,3,3,3,3,4,3,4,3,3,3,3,3
a3cf731c-00af-4891-ac2d-40704d648ebf,mistral-nemo:12b,multiracial,first_gen,pell_eligible,private,22,low,rarely,male,part_time,abstains,vapes,sports,business,social,never,excellent,always,3,4,3,3,3,3,3,4,3,3,4,2
79a7f38e-debf-4d1f-b408-129721fe4e6b,mistral-nemo:12b,multiracial,non_first_gen,pell_eligible,private,17,good,rarely,male,part_time,abstains,smokes,sports,engineering,social,often,apprehensive,always,3,3,4,3,4,3,4,3,3,3,3,4
26acdb31-a249-4883-8632-9432e5eecdc4,mistral-nemo:12b,white,non_first_gen,loans,private,23,great,sometimes,male,unemployed,drinks,neither,music,business,reserved,never,apprehensive,usually,4,3,4,3,4,3,4,3,4,3,3,3
d4c54447-a4f4-42b0-8c63-f37e11b07c96,mistral-nemo:12b,white,first_gen,pell_eligible,private,19,modest,never,male,full_time,abstains,smokes,other,engineering,social,never,apprehensive,usually,3,3,3,3,4,3,4,3,3,3,3,4
bd3684e7-a151-4de3-b893-53eb08e8e154,mistral-nemo:12b,asian,first_gen,loans,private,21,good,sometimes,male,part_time,abstains,smokes,arts,math,reserved,often,articulate,always,4,3,4,3,4,3,3,4,3,3,2,4
fd9e64b5-ee41-4190-9667-f19d49fe91e0,mistral-nemo:12b,black,first_gen,family_pays,private,21,low,never,male,full_time,abstains,vapes,other,engineering,social,often,articulate,usually,4,4,3,4,3,3,3,4,3,3,4,3
d13cf0c8-16f9-435a-b7c6-94d501e5d9a6,mistral-nemo:12b,asian,non_first_gen,pell_eligible,public,22,low,never,male,unemployed,drinks,vapes,other,arts,reserved,never,empty,usually,4,3,4,3,3,3,3,3,3,3,3,4
111415a5-4744-465a-9d2d-8ab0e1831d99,mistral-nemo:12b,black,non_first_gen,pell_eligible,private,18,good,rarely,male,unemployed,drinks,neither,arts,science,social,often,articulate,always,4,3,3,4,2,3,3,4,3,3,3,1
71697f12-9e3e-437f-a2a8-4b1b3ad22cfc,mistral-nemo:12b,white,first_gen,family_pays,private,20,great,often,male,unemployed,abstains,neither,games,arts,reserved,often,empty,usually,4,3,4,3,4,2,3,3,3,3,3,3
420d7da3-698b-4362-a0dd-0775c082e35f,mistral-nemo:12b,black,non_first_gen,loans,private,18,good,never,male,part_time,drinks,smokes,sports,engineering,reserved,never,articulate,usually,4,3,3,4,3,3,4,4,3,3,4,3
0edad18c-0db4-412b-aa3b-9fc1fb84ffc2,mistral-nemo:12b,white,non_first_gen,pell_eligible,public,16,modest,rarely,female,unemployed,abstains,smokes,games,science,social,often,articulate,usually,3,3,3,4,3,3,4,3,3,3,3,3
96b79d01-c966-446b-9be0-5bafd7590265,mistral-nemo:12b,white,non_first_gen,family_pays,public,20,great,often,female,unemployed,abstains,neither,sports,engineering,social,often,apprehensive,always,4,3,4,3,4,3,4,3,3,3,3,4
4e07e8f0-25de-49ef-913c-7f457945ee0b,mistral-nemo:12b,multiracial,non_first_gen,pell_eligible,private,18,modest,never,female,full_time,drinks,neither,sports,arts,social,often,articulate,usually,3,4,3,4,4,3,3,3,3,3,3,3
33b1ad6e-3282-49f0-8ac6-84dec774f514,mistral-nemo:12b,multiracial,first_gen,family_pays,public,23,good,rarely,male,unemployed,abstains,neither,music,arts,social,often,articulate,always,3,3,3,3,3,4,3,4,3,4,4,3
b600b653-77ec-4c61-9770-dcda8ea517ef,mistral-nemo:12b,asian,first_gen,family_pays,private,16,modest,sometimes,female,full_time,drinks,smokes,music,arts,reserved,never,apprehensive,always,4,3,4,3,4,3,4,3,3,2,3,4
2555f51e-c0c5-449e-898b-ce152c932749,mistral-nemo:12b,asian,non_first_gen,pell_eligible,public,21,great,never,male,part_time,abstains,smokes,music,business,social,never,empty,always,3,4,3,4,3,4,3,4,3,4,4,2
0043f58b-e871-4c9d-bc2b-81b819660ecc,mistral-nemo:12b,multiracial,non_first_gen,family_pays,private,20,modest,rarely,female,full_time,abstains,neither,other,business,social,often,articulate,usually,3,3,3,4,3,3,3,3,3,3,4,3
1c9f1b2a-40ce-45d9-8d82-62e0da031160,mistral-nemo:12b,multiracial,first_gen,pell_eligible,public,19,modest,sometimes,female,full_time,drinks,vapes,other,science,social,never,excellent,usually,3,4,3,4,2,3,3,3,3,3,4,2
da441756-0024-4991-82be-33a9d4c91b20,mistral-nemo:12b,multiracial,first_gen,pell_eligible,public,22,modest,rarely,male,part_time,abstains,neither,music,engineering,reserved,often,struggles,always,3,3,3,3,4,3,3,3,3,3,2,4
91c0df0e-2452-40da-95b6-35700e5bee26,mistral-nemo:12b,asian,first_gen,loans,private,22,modest,often,female,unemployed,abstains,neither,games,math,reserved,often,struggles,always,3,2,4,3,4,3,4,3,4,2,3,3
ba165952-ec65-46fd-86b0-4f27753f71a2,mistral-nemo:12b,asian,non_first_gen,loans,public,16,great,rarely,male,full_time,drinks,smokes,music,science,reserved,never,articulate,usually,3,2,4,3,3,3,3,4,2,3,2,3
50fe0232-c7b6-475f-ba8b-a3359155c734,mistral-nemo:12b,multiracial,non_first_gen,loans,public,19,great,rarely,female,part_time,drinks,smokes,other,science,social,never,apprehensive,usually,4,3,4,3,3,3,4,3,3,2,2,4
6b6bd6c6-841d-47d0-a344-1d5a9fbec8f4,mistral-nemo:12b,black,first_gen,loans,public,20,great,never,male,part_time,drinks,smokes,sports,engineering,social,often,struggles,always,2,3,3,4,3,3,3,3,3,3,3,3
9ecec745-ee2e-457c-9cf5-9f65e6314186,mistral-nemo:12b,asian,non_first_gen,loans,private,21,good,never,female,part_time,drinks,smokes,other,math,reserved,often,struggles,usually,3,3,4,3,4,3,4,3,3,3,2,3
478c7d07-7120-4384-9e90-8c639c292d50,mistral-nemo:12b,black,first_gen,family_pays,private,17,good,rarely,male,part_time,drinks,vapes,games,business,reserved,never,apprehensive,usually,4,3,4,2,4,3,4,3,3,3,3,4
