resid,question_id,scale,original_response,final_response,validated,action_taken,reverse_coded
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_3,likert5,2,2,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_4,likert5,5,5,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_5,likert5,3,3,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_6,likert5,3,3,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_7,likert5,2,2,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_8,likert5,5,5,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_9,likert5,1,1,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_10,likert5,4,4,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_11,likert5,5,5,,not_checked,0
662d9fc6-3035-4fce-aeab-6b8c6b45e02d,prca_12,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_1,likert5,2,2,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_2,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_3,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_4,likert5,5,5,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_5,likert5,1,1,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_6,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_7,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_8,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_9,likert5,2,2,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_10,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_11,likert5,4,4,,not_checked,0
23ff5eeb-fb1e-4419-9e58-dc23cb6ad889,prca_12,likert5,3,3,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_1,likert5,4,4,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_2,likert5,3,3,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_3,likert5,4,4,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_4,likert5,4,4,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_5,likert5,4,4,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_6,likert5,2,2,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_7,likert5,5,5,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_8,likert5,2,2,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_9,likert5,4,4,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_10,likert5,2,2,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_11,likert5,2,2,,not_checked,0
006db395-dc42-48b3-9498-f87c03e0be5a,prca_12,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_1,likert5,3,3,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_2,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_3,likert5,2,2,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_4,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_5,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_6,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_7,likert5,2,2,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_8,likert5,5,5,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_9,likert5,2,2,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_10,likert5,4,4,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_11,likert5,3,3,,not_checked,0
e1856058-7ce6-4da1-aa18-65bfe18c982f,prca_12,likert5,1,1,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_1,likert5,1,1,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_2,likert5,5,5,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_3,likert5,1,1,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_4,likert5,5,5,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_5,likert5,1,1,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_6,likert5,4,4,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_7,likert5,2,2,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_8,likert5,5,5,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_9,likert5,2,2,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_10,likert5,4,4,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_11,likert5,5,5,,not_checked,0
66b8c944-b0f4-4973-8656-b1de6fe17f6f,prca_12,likert5,1,1,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_1,likert5,4,4,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_2,likert5,2,2,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_3,likert5,5,5,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_4,likert5,2,2,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_5,likert5,5,5,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_6,likert5,2,2,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_7,likert5,4,4,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_8,likert5,2,2,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_9,likert5,We should consider the entire description; it's not contradictory. So choose 4 (agree).4,We should consider the entire description; it's not contradictory. So choose 4 (agree).4,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_10,likert5,"We will output only the number, no other text.1","We will output only the number, no other text.1",,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_11,likert5,2,2,,not_checked,0
0ecc8c26-1133-48ff-bafc-6c6cca50b79d,prca_12,likert5,4,4,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_1,likert5,4,4,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_2,likert5,2,2,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_3,likert5,4,4,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_4,likert5,2,2,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_5,likert5,5,5,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_6,likert5,2,2,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_7,likert5,4,4,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_8,likert5,2,2,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_9,likert5,3,3,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_10,likert5,3,3,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_11,likert5,2,2,,not_checked,0
ba8c8cda-677d-4f46-ad1d-d1c6f7ea8b83,prca_12,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_1,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_2,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_3,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_4,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_5,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_6,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_7,likert5,2,2,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_8,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_9,likert5,2,2,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_10,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_11,likert5,4,4,,not_checked,0
97eec7eb-11e0-45c0-ab8b-faa462f18d67,prca_12,likert5,4,4,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_1,likert5,2,2,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_2,likert5,4,4,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_3,likert5,2,2,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_4,likert5,5,5,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_5,likert5,2,2,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_6,likert5,4,4,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_7,likert5,2,2,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_8,likert5,5,5,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_9,likert5,1,1,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_10,likert5,4,4,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_11,likert5,4,4,,not_checked,0
3590e580-f495-4f8f-9868-8bb8ff8d82db,prca_12,likert5,1,1,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_1,likert5,1,1,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_2,likert5,5,5,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_3,likert5,2,2,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_4,likert5,5,5,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_5,likert5,1,1,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_6,likert5,4,4,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_7,likert5,2,2,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_8,likert5,5,5,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_9,likert5,2,2,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_10,likert5,4,4,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_11,likert5,5,5,,not_checked,0
449f1eb7-66e6-4639-bb09-81d3f96b935b,prca_12,likert5,1,1,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_1,likert5,3,3,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_2,likert5,4,4,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_3,likert5,2,2,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_4,likert5,5,5,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_5,likert5,2,2,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_6,likert5,2,2,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_7,likert5,1,1,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_8,likert5,4,4,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_9,likert5,3,3,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_10,likert5,3,3,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_11,likert5,4,4,,not_checked,0
78af2e29-efc1-4d77-b738-389010608032,prca_12,likert5,3,3,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_1,likert5,1,1,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_2,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_3,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_4,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_5,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_6,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_7,likert5,3,3,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_8,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_9,likert5,3,3,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_10,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_11,likert5,4,4,,not_checked,0
58568624-b6a2-4497-8f6e-ab2b0eb2607d,prca_12,likert5,4,4,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_1,likert5,1,1,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_2,likert5,5,5,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_3,likert5,2,2,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_4,likert5,5,5,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_5,likert5,2,2,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_6,likert5,4,4,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_7,likert5,2,2,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_8,likert5,5,5,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_9,likert5,3,3,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_10,likert5,4,4,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_11,likert5,4,4,,not_checked,0
b149a230-b884-4ff4-a9a0-925e7b04fe1e,prca_12,likert5,1,1,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_1,likert5,ERROR,ERROR,False,error,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_2,likert5,2,2,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_3,likert5,4,4,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_4,likert5,2,2,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_5,likert5,5,5,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_6,likert5,2,2,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_7,likert5,4,4,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_8,likert5,2,2,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_9,likert5,5,5,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_10,likert5,2,2,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_11,likert5,1,1,,not_checked,0
554e5df9-64f5-44e4-8103-e4c2c5a8fcc7,prca_12,likert5,5,5,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_1,likert5,3,3,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_2,likert5,2,2,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_3,likert5,4,4,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_4,likert5,2,2,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_5,likert5,4,4,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_6,likert5,2,2,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_7,likert5,4,4,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_8,likert5,2,2,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_9,likert5,4,4,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_10,likert5,4,4,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_11,likert5,2,2,,not_checked,0
09e36096-44ec-48c4-b514-4811c86cb39a,prca_12,likert5,4,4,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_1,likert5,5,5,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_2,likert5,2,2,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_3,likert5,5,5,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_4,likert5,2,2,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_5,likert5,5,5,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_6,likert5,2,2,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_7,likert5,5,5,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_8,likert5,2,2,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_9,likert5,4,4,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_10,likert5,2,2,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_11,likert5,1,1,,not_checked,0
dec14eef-ee1e-498e-9003-f0ac414f10e2,prca_12,likert5,4,4,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_1,likert5,4,4,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_2,likert5,2,2,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_3,likert5,4,4,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_4,likert5,2,2,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_5,likert5,4,4,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_6,likert5,2,2,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_7,likert5,5,5,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_8,likert5,2,2,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_9,likert5,4,4,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_10,likert5,3,3,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_11,likert5,2,2,,not_checked,0
9bde15eb-847c-4e42-8428-75c0c3d78dd4,prca_12,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_1,likert5,3,3,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_2,likert5,3,3,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_3,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_4,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_5,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_6,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_7,likert5,We should answer 4.4,We should answer 4.4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_8,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_9,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_10,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_11,likert5,4,4,,not_checked,0
23bbf353-8642-44f6-81e6-4011d58cf3ac,prca_12,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_1,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_2,likert5,2,2,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_3,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_4,likert5,2,2,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_5,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_6,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_7,likert5,3,3,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_8,likert5,3,3,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_9,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_10,likert5,4,4,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_11,likert5,2,2,,not_checked,0
ae18be76-609f-4e06-b67b-09a08077bf36,prca_12,likert5,4,4,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_1,likert5,2,2,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_2,likert5,5,5,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_3,likert5,1,1,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_4,likert5,5,5,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_5,likert5,1,1,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_6,likert5,5,5,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_7,likert5,2,2,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_8,likert5,5,5,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_9,likert5,2,2,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_10,likert5,4,4,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_11,likert5,5,5,,not_checked,0
da443e38-e23a-4e2a-b7a9-a0a9f1c4d81c,prca_12,likert5,1,1,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_1,likert5,"We will respond with just a number, 4.4","We will respond with just a number, 4.4",,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_2,likert5,4,4,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_3,likert5,2,2,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_4,likert5,5,5,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_5,likert5,2,2,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_6,likert5,4,4,,not_checked,0
f43282b3-538b-44a7-9ce2-31071de02bf7,prca_7,likert5,2,2,,not_checked,0
