resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
a5e5e40c-372e-4af6-bb45-b82f4a494db9,llava-llama3:latest,multiracial,non_first_gen,loans,public,17,great,sometimes,male,part_time,drinks,vapes,games,science,social,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
21aff77f-2943-43b3-8624-b5f108512c55,llava-llama3:latest,asian,first_gen,family_pays,private,18,modest,often,male,part_time,abstains,neither,arts,engineering,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
ebe5cbb4-e290-4cd6-b900-e050d9042c0f,llava-llama3:latest,multiracial,non_first_gen,family_pays,public,18,low,rarely,male,full_time,drinks,smokes,arts,math,social,often,excellent,usually,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
e105eb7c-065b-48b8-907b-506f78db0d31,llava-llama3:latest,multiracial,non_first_gen,loans,public,18,modest,never,female,full_time,abstains,neither,music,science,reserved,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
88c0f26e-9f4d-4816-800e-f1c14ac05ec8,llava-llama3:latest,asian,non_first_gen,loans,public,21,modest,rarely,male,unemployed,drinks,vapes,arts,arts,social,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
557b7028-e396-404b-aa2f-9542189f40d0,llava-llama3:latest,asian,non_first_gen,loans,public,17,modest,often,female,unemployed,abstains,neither,games,engineering,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes
6ee32df3-6235-481d-8562-5a3eee37ec3d,llava-llama3:latest,black,first_gen,loans,private,16,great,rarely,male,unemployed,abstains,neither,music,business,reserved,never,apprehensive,usually,Never,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely
100714bd-573a-472d-89ee-e9d49b68c645,llava-llama3:latest,black,non_first_gen,loans,private,22,great,often,female,part_time,abstains,vapes,other,business,social,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
002953f9-3bd4-4b3f-bc9f-e82e69d04490,llava-llama3:latest,white,non_first_gen,loans,private,23,great,never,female,full_time,drinks,vapes,sports,arts,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
2ce42ec0-26f7-42e0-8805-203e62a48603,llava-llama3:latest,white,first_gen,family_pays,private,18,low,rarely,male,unemployed,abstains,smokes,other,engineering,reserved,never,struggles,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d277f5b5-3986-4f6e-8195-b104a444f9d8,llava-llama3:latest,black,non_first_gen,pell_eligible,private,18,low,often,male,unemployed,abstains,smokes,music,business,social,never,excellent,usually,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
264db563-c2a0-4e83-81a6-bd11da0082c9,llava-llama3:latest,asian,non_first_gen,family_pays,private,23,good,never,male,unemployed,abstains,vapes,music,science,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
da1fb178-4c82-4cf7-8425-737e997cb81a,llava-llama3:latest,black,first_gen,pell_eligible,private,16,good,rarely,female,unemployed,drinks,vapes,sports,engineering,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
7af3a4a8-08a2-41af-b9cd-884d22511c57,llava-llama3:latest,asian,non_first_gen,pell_eligible,private,19,modest,often,female,unemployed,drinks,smokes,other,science,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ce8d5a40-daa3-4722-b5e4-756c0c041d2d,llava-llama3:latest,asian,non_first_gen,loans,private,16,modest,never,male,full_time,drinks,vapes,games,business,reserved,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f9e7fb03-af9d-4543-9248-b2efb12d148c,llava-llama3:latest,black,first_gen,pell_eligible,private,16,good,never,female,full_time,drinks,vapes,sports,engineering,social,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
46daf8e2-c463-4a24-92ef-87fdce867f24,llava-llama3:latest,black,first_gen,family_pays,private,17,good,sometimes,female,unemployed,abstains,neither,games,arts,reserved,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d8c60706-a0b6-4fd9-89ac-110162178cf1,llava-llama3:latest,multiracial,non_first_gen,pell_eligible,public,18,good,never,male,full_time,drinks,neither,other,arts,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
e1fa8f4c-da5d-42f4-bff4-6e3a04a288ac,llava-llama3:latest,multiracial,first_gen,family_pays,private,16,low,rarely,male,full_time,drinks,vapes,music,engineering,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely
60d6513d-a1dd-4de4-af42-05f735857b11,llava-llama3:latest,black,first_gen,family_pays,public,21,low,sometimes,male,part_time,drinks,smokes,sports,science,social,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes
d4b81186-8003-42f3-a2f8-0589c96165c0,llava-llama3:latest,white,first_gen,pell_eligible,public,23,low,often,female,full_time,abstains,smokes,games,business,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes
b176a661-bdb1-4a90-87ab-42d194dae622,llava-llama3:latest,white,first_gen,family_pays,private,22,good,never,female,part_time,drinks,vapes,games,arts,reserved,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
d40a1391-0949-42e8-a82d-5c31b707ebf9,llava-llama3:latest,multiracial,first_gen,family_pays,private,22,good,often,male,full_time,abstains,vapes,sports,arts,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
0b523cd9-cf27-4999-94df-771b45447a37,llava-llama3:latest,asian,non_first_gen,family_pays,public,21,great,often,female,unemployed,drinks,neither,arts,arts,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes
222c9615-e9f7-43c1-bcf3-d49eeb53e670,llava-llama3:latest,multiracial,non_first_gen,loans,public,17,great,often,female,unemployed,abstains,smokes,music,math,reserved,often,articulate,usually,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f5f76632-3a8f-445b-a8bb-08e6ad5aa754,llava-llama3:latest,multiracial,non_first_gen,family_pays,public,17,low,sometimes,male,part_time,drinks,smokes,other,math,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9da3b64a-0840-4097-812d-88ac25cbf898,llava-llama3:latest,black,first_gen,loans,public,18,low,often,female,part_time,abstains,vapes,arts,math,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5cc47d55-3126-4d88-806d-b43e5bb246cf,llava-llama3:latest,asian,non_first_gen,pell_eligible,private,18,modest,never,female,part_time,drinks,vapes,sports,engineering,reserved,often,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
0ce495b3-bbe2-440e-8f27-16dff8f3a03f,llava-llama3:latest,white,first_gen,loans,private,16,low,sometimes,female,full_time,drinks,vapes,arts,math,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
449c3ad7-3f71-4cb6-b8ca-d2b27c56d4b3,llava-llama3:latest,asian,non_first_gen,pell_eligible,private,20,modest,rarely,male,full_time,drinks,vapes,arts,engineering,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d5dff3d0-34a5-4d46-b086-916c87b7428d,llava-llama3:latest,white,non_first_gen,family_pays,private,19,great,sometimes,female,full_time,drinks,vapes,arts,engineering,social,never,empty,always,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
561ba7d3-94ce-46b3-a762-54f147c9502c,llava-llama3:latest,black,non_first_gen,loans,public,18,great,rarely,female,unemployed,abstains,smokes,arts,business,reserved,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
3b512d4c-1c38-4b02-9abf-595a7584edbc,llava-llama3:latest,asian,non_first_gen,family_pays,public,19,good,rarely,female,part_time,abstains,smokes,other,science,social,never,empty,usually,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Often,Rarely,Sometimes,Rarely,Sometimes
764200c8-0d67-4163-bb1b-0921b064ce88,llava-llama3:latest,black,non_first_gen,family_pays,private,16,modest,never,male,full_time,drinks,vapes,games,arts,reserved,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
0036001b-9ffe-439d-88c1-5853bd4a1ee6,llava-llama3:latest,white,first_gen,pell_eligible,public,21,low,never,female,unemployed,abstains,vapes,sports,science,social,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes
f20ead78-f4e2-4e6d-ad69-4d86e5b6431a,llava-llama3:latest,multiracial,first_gen,loans,public,22,good,rarely,male,part_time,abstains,neither,other,business,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
843e9de9-f537-4c36-87fa-e7b30dc1ad3f,llava-llama3:latest,asian,non_first_gen,family_pays,private,16,modest,never,female,full_time,drinks,smokes,sports,math,reserved,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
bf76342e-8b57-4a8e-b625-96e0ff52140b,llava-llama3:latest,white,first_gen,loans,private,21,great,never,male,part_time,abstains,vapes,other,engineering,social,never,apprehensive,always,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
1bc327b6-d72a-4054-8e2d-9436bb9f6466,llava-llama3:latest,multiracial,non_first_gen,family_pays,public,16,good,often,male,part_time,drinks,vapes,arts,arts,reserved,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
59f4a842-5366-493c-aa1a-23897ad7cef7,llava-llama3:latest,multiracial,non_first_gen,family_pays,private,18,modest,sometimes,male,part_time,abstains,smokes,arts,science,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
0f3c6982-3756-4b20-a60d-611f1e23e938,llava-llama3:latest,multiracial,first_gen,family_pays,private,21,modest,sometimes,male,unemployed,drinks,neither,games,science,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
775b734d-2883-4e04-95d3-1b777f674eb0,llava-llama3:latest,white,non_first_gen,pell_eligible,public,23,great,sometimes,male,full_time,abstains,vapes,other,math,reserved,often,empty,always,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
b4041554-8e73-4358-b76a-035d34def991,llava-llama3:latest,white,non_first_gen,pell_eligible,public,22,good,never,male,part_time,drinks,smokes,games,science,social,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
5cef7b96-dafa-4a69-b86a-560a1881d8ee,llava-llama3:latest,asian,first_gen,family_pays,public,16,low,often,male,part_time,abstains,neither,sports,science,social,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes
f5866e60-5cd7-46f1-9aeb-e4117f502318,llava-llama3:latest,white,first_gen,pell_eligible,public,17,great,often,female,full_time,abstains,vapes,other,arts,reserved,often,excellent,usually,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
fd37a883-e49e-4fbb-b977-91b409ea0590,llava-llama3:latest,white,first_gen,loans,public,17,good,often,male,part_time,drinks,neither,other,arts,reserved,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
bf5eb450-2c34-4de7-8822-d192d663fda6,llava-llama3:latest,asian,non_first_gen,pell_eligible,public,20,good,never,female,unemployed,abstains,smokes,music,engineering,reserved,often,apprehensive,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5039398e-f6aa-469e-83b2-61f5c01899bd,llava-llama3:latest,white,first_gen,pell_eligible,public,21,low,often,female,unemployed,drinks,vapes,arts,science,social,often,empty,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes
06fe15d6-1e6a-4fed-bd11-01d6a4c817a5,llava-llama3:latest,black,first_gen,loans,public,19,good,sometimes,female,unemployed,abstains,neither,arts,science,social,often,apprehensive,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes
ce7b6da6-f03c-4b84-8473-c55a7fcc9a48,llava-llama3:latest,white,first_gen,pell_eligible,public,16,good,rarely,male,full_time,drinks,vapes,other,math,reserved,never,excellent,usually,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
73b6aec3-667c-4484-b1ee-ad4c7a85d61d,llava-llama3:latest,black,first_gen,loans,private,17,modest,often,male,unemployed,abstains,neither,sports,engineering,social,never,excellent,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Often,Sometimes,Rarely
62bbeda8-c499-4ea8-9b69-f7990e2216c9,llava-llama3:latest,white,first_gen,pell_eligible,public,19,good,sometimes,female,unemployed,abstains,neither,music,engineering,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
67f1c51d-67ea-49f1-b50c-678261fd12a2,llava-llama3:latest,asian,non_first_gen,loans,private,18,good,never,female,part_time,abstains,neither,music,science,reserved,often,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
0bedad7d-397b-4d43-b065-ed580cec1c33,llava-llama3:latest,black,first_gen,loans,public,17,great,rarely,female,unemployed,drinks,neither,arts,math,social,never,articulate,usually,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes
14fa05bf-2d42-47f0-a001-118112ee14e3,llava-llama3:latest,multiracial,non_first_gen,loans,public,22,great,often,male,full_time,drinks,smokes,other,arts,social,often,struggles,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9fc5a497-11f4-43e4-b291-b820685a2314,llava-llama3:latest,white,non_first_gen,pell_eligible,private,17,great,sometimes,female,full_time,abstains,vapes,sports,arts,reserved,never,excellent,usually,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes
8fb3ba17-5e32-4f85-9450-a853a750a8b4,llava-llama3:latest,white,non_first_gen,loans,private,21,modest,never,male,unemployed,abstains,smokes,games,science,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d38cae5c-b6db-4a0a-8656-816c52cb2883,llava-llama3:latest,white,non_first_gen,pell_eligible,private,17,modest,often,male,unemployed,drinks,neither,sports,math,reserved,never,empty,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
bf379a9e-7e72-4803-b656-1211b0650552,llava-llama3:latest,white,first_gen,family_pays,public,21,low,never,male,unemployed,abstains,vapes,games,math,reserved,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f890c99b-d10c-4f5d-9511-9ca34b95d695,llava-llama3:latest,asian,non_first_gen,pell_eligible,public,17,low,often,male,unemployed,drinks,smokes,arts,science,reserved,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a6db1f89-da8e-49f5-bb51-6a61204e0344,llava-llama3:latest,white,first_gen,loans,private,23,great,rarely,male,part_time,abstains,smokes,music,business,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
37865654-124a-4c9f-abb8-fe2fefbd0c76,llava-llama3:latest,white,non_first_gen,loans,public,23,great,never,male,full_time,drinks,vapes,games,math,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
27236be7-d056-478b-8361-cb595b69c7a3,llava-llama3:latest,black,first_gen,loans,private,18,low,never,male,part_time,abstains,neither,other,engineering,social,never,articulate,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a702aba1-d3df-451c-b68d-88a9d5a33f43,llava-llama3:latest,multiracial,first_gen,loans,private,20,good,sometimes,male,full_time,drinks,neither,other,engineering,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
53cf605a-af0b-4eca-abcb-257c54d6384a,llava-llama3:latest,white,first_gen,pell_eligible,private,19,low,rarely,male,unemployed,abstains,vapes,music,arts,social,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5e373520-8e04-447e-ac26-5e0181c6b67d,llava-llama3:latest,white,non_first_gen,family_pays,private,22,modest,rarely,male,unemployed,abstains,vapes,games,arts,social,often,struggles,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes
1c7cfac2-0bd0-4e11-a493-158a695ed7c9,llava-llama3:latest,asian,first_gen,family_pays,public,16,great,never,female,unemployed,abstains,vapes,music,arts,social,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes
202b4126-f2b7-4ef9-9a13-b8138463e5f3,llava-llama3:latest,asian,non_first_gen,pell_eligible,public,18,low,sometimes,male,unemployed,abstains,smokes,sports,math,reserved,never,articulate,always,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
675dd598-06ad-4d3e-a00b-9f71acd8a78e,llava-llama3:latest,black,non_first_gen,loans,private,17,good,sometimes,female,part_time,drinks,neither,arts,math,reserved,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
f107dc77-6098-4582-96af-f9ba75070e49,llava-llama3:latest,white,first_gen,family_pays,public,16,good,rarely,female,full_time,drinks,neither,other,arts,reserved,never,articulate,always,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes
32f0eb5b-a6ef-45c4-a5ba-c8be5ff5a59f,llava-llama3:latest,asian,first_gen,loans,public,23,great,never,female,part_time,abstains,neither,games,business,social,often,apprehensive,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
85178932-983e-4e5b-bbcc-56b6c63b7f4f,llava-llama3:latest,asian,non_first_gen,family_pays,private,21,good,never,male,part_time,abstains,smokes,sports,math,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a54a9b78-6374-4f27-8bdd-06362f986d3a,llava-llama3:latest,multiracial,non_first_gen,family_pays,private,19,great,often,male,full_time,drinks,smokes,music,engineering,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Never,Sometimes
71949f22-5394-4ca0-acd5-5ec09141d59f,llava-llama3:latest,asian,first_gen,family_pays,private,20,great,never,female,full_time,drinks,vapes,music,business,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
83319fd1-d6fd-443a-9500-f188a89a308d,llava-llama3:latest,black,non_first_gen,family_pays,private,16,good,sometimes,male,unemployed,drinks,vapes,other,engineering,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes
