resid,question_id,scale,original_response,final_response,validated,action_taken,reverse_coded
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_7,likert5,3,3,,not_checked,0
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_8,likert5,1,1,,not_checked,0
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_9,likert5,1,1,,not_checked,0
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_10,likert5,5,5,,not_checked,0
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_11,likert5,4,4,,not_checked,0
032222d6-19c0-4ccc-a4e5-242f7ff5e7bd,prca_12,likert5,4,4,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_1,likert5,2,2,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_2,likert5,4,4,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_3,likert5,5,5,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_4,likert5,3,3,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_5,likert5,2,2,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_6,likert5,3,3,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_7,likert5,5,5,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_8,likert5,5,5,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_9,likert5,4,4,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_10,likert5,2,2,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_11,likert5,3,3,,not_checked,0
ec3d8ca2-3202-4fc9-af10-0b56b91499a6,prca_12,likert5,2,2,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_1,likert5,1,1,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_2,likert5,2,2,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_3,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_4,likert5,2,2,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_5,likert5,3,3,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_6,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_7,likert5,1,1,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_8,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_9,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_10,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_11,likert5,4,4,,not_checked,0
e7a8354a-2fb2-42e6-8ee8-b0569e8ba5d3,prca_12,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_1,likert5,5,5,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_2,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_3,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_4,likert5,1,1,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_5,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_6,likert5,1,1,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_7,likert5,5,5,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_8,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_9,likert5,4,4,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_10,likert5,1,1,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_11,likert5,2,2,,not_checked,0
a6b1a63d-bb2b-44e9-b8bb-e4ca293b9cc3,prca_12,likert5,5,5,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_1,likert5,2,2,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_2,likert5,5,5,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_3,likert5,1,1,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_4,likert5,4,4,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_5,likert5,2,2,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_6,likert5,3,3,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_7,likert5,1,1,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_8,likert5,3,3,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_9,likert5,5,5,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_10,likert5,5,5,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_11,likert5,5,5,,not_checked,0
f90a23d6-bbe3-4b5b-884e-268ead0f61ee,prca_12,likert5,2,2,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_1,likert5,4,4,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_2,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_3,likert5,4,4,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_4,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_5,likert5,4,4,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_6,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_7,likert5,5,5,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_8,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_9,likert5,4,4,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_10,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_11,likert5,1,1,,not_checked,0
e4e6ead2-4d19-47d3-9063-afb1e6be4498,prca_12,likert5,5,5,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_1,likert5,5,5,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_2,likert5,3,3,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_3,likert5,3,3,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_4,likert5,2,2,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_5,likert5,5,5,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_6,likert5,1,1,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_7,likert5,4,4,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_8,likert5,5,5,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_9,likert5,3,3,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_10,likert5,2,2,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_11,likert5,3,3,,not_checked,0
521f462f-6c63-432c-9701-11d95953b166,prca_12,likert5,1,1,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_1,likert5,4,4,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_2,likert5,4,4,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_3,likert5,2,2,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_4,likert5,2,2,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_5,likert5,5,5,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_6,likert5,2,2,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_7,likert5,5,5,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_8,likert5,1,1,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_9,likert5,5,5,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_10,likert5,4,4,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_11,likert5,2,2,,not_checked,0
f537bafb-1c2b-4b9a-b0f1-d1d7c0350f88,prca_12,likert5,3,3,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_1,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_2,likert5,3,3,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_3,likert5,3,3,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_4,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_5,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_6,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_7,likert5,1,1,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_8,likert5,3,3,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_9,likert5,5,5,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_10,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_11,likert5,4,4,,not_checked,0
f7f0d783-fd70-4771-94f9-60a848579037,prca_12,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_1,likert5,4,4,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_2,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_3,likert5,3,3,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_4,likert5,5,5,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_5,likert5,5,5,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_6,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_7,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_8,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_9,likert5,4,4,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_10,likert5,4,4,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_11,likert5,2,2,,not_checked,0
c084232c-7506-4bab-92e6-cdd123db2f38,prca_12,likert5,5,5,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_1,likert5,1,1,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_2,likert5,3,3,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_3,likert5,4,4,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_4,likert5,3,3,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_5,likert5,3,3,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_6,likert5,3,3,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_7,likert5,2,2,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_8,likert5,5,5,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_9,likert5,4,4,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_10,likert5,4,4,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_11,likert5,2,2,,not_checked,0
40d0f6c9-9ecc-4df6-bad3-36c7d7bdf3e9,prca_12,likert5,3,3,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_1,likert5,2,2,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_2,likert5,3,3,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_3,likert5,5,5,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_4,likert5,4,4,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_5,likert5,2,2,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_6,likert5,4,4,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_7,likert5,4,4,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_8,likert5,4,4,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_9,likert5,5,5,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_10,likert5,4,4,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_11,likert5,3,3,,not_checked,0
8e89d87e-da3d-4c4f-aedd-da3e16e377e2,prca_12,likert5,4,4,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_1,likert5,1,1,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_2,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_3,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_4,likert5,2,2,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_5,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_6,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_7,likert5,3,3,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_8,likert5,3,3,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_9,likert5,2,2,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_10,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_11,likert5,5,5,,not_checked,0
4a73a2f8-e2b4-4e0e-b699-9985f2ee8894,prca_12,likert5,3,3,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_1,likert5,4,4,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_2,likert5,2,2,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_3,likert5,5,5,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_4,likert5,3,3,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_5,likert5,5,5,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_6,likert5,2,2,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_7,likert5,5,5,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_8,likert5,1,1,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_9,likert5,4,4,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_10,likert5,4,4,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_11,likert5,1,1,,not_checked,0
a70451e1-e2af-4d10-89db-0c1fe9503b51,prca_12,likert5,3,3,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_1,likert5,4,4,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_2,likert5,1,1,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_3,likert5,5,5,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_4,likert5,4,4,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_5,likert5,3,3,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_6,likert5,2,2,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_7,likert5,3,3,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_8,likert5,1,1,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_9,likert5,4,4,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_10,likert5,2,2,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_11,likert5,1,1,,not_checked,0
437f1aec-25a1-4fbe-8602-bb5571f47b59,prca_12,likert5,5,5,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_1,likert5,2,2,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_2,likert5,1,1,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_3,likert5,2,2,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_4,likert5,2,2,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_5,likert5,4,4,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_6,likert5,2,2,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_7,likert5,4,4,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_8,likert5,4,4,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_9,likert5,4,4,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_10,likert5,3,3,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_11,likert5,4,4,,not_checked,0
0e05d3ef-d3aa-42d7-b36d-97853bfa7129,prca_12,likert5,3,3,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_1,likert5,5,5,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_2,likert5,1,1,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_3,likert5,5,5,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_4,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_5,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_6,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_7,likert5,1,1,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_8,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_9,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_10,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_11,likert5,2,2,,not_checked,0
460472b4-7978-4a27-a4b1-56025b86a48b,prca_12,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_1,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_2,likert5,5,5,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_3,likert5,3,3,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_4,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_5,likert5,2,2,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_6,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_7,likert5,2,2,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_8,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_9,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_10,likert5,4,4,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_11,likert5,2,2,,not_checked,0
b72c3d31-d35b-4f24-bae8-e52e47585a81,prca_12,likert5,5,5,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_1,likert5,1,1,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_2,likert5,4,4,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_3,likert5,2,2,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_4,likert5,3,3,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_5,likert5,1,1,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_6,likert5,5,5,,not_checked,0
588a938e-8d4e-46c5-8a79-c02b0ed8cd26,prca_7,likert5,2,2,,not_checked,0
