resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,prca_1,prca_2,prca_3,prca_4,prca_5,prca_6,prca_7,prca_8,prca_9,prca_10,prca_11,prca_12
a9fca6b9-aabd-41fe-a859-8b7c3c29aa1e,qwen2.5:7b,multiracial,first_gen,family_pays,private,18,modest,often,male,full_time,abstains,smokes,music,arts,social,often,empty,always,4,2,4,3,4,2,4,4,4,4,2,3
ac1a0940-1c60-4464-8e42-55482dd69da8,qwen2.5:7b,white,first_gen,family_pays,private,17,modest,never,female,unemployed,drinks,smokes,games,math,reserved,never,apprehensive,always,5,2,4,2,4,2,5,2,3,2,1,5
71d2f9e9-0152-4707-9150-9c34835d1494,qwen2.5:7b,asian,first_gen,pell_eligible,private,19,great,never,male,unemployed,drinks,vapes,sports,math,social,never,empty,usually,3,3,3,2,3,4,3,3,2,3,3,4
db3def2b-a9fa-4500-9bd8-8b2c831873b4,qwen2.5:7b,white,first_gen,loans,private,20,modest,often,male,full_time,drinks,vapes,sports,arts,social,never,struggles,always,5,2,5,1,5,1,5,1,5,1,1,5
4dedd093-717d-4f76-af4d-657849f2f58a,qwen2.5:7b,asian,first_gen,family_pays,public,23,good,sometimes,male,full_time,abstains,neither,other,arts,social,never,apprehensive,always,3,4,3,4,4,3,3,4,4,3,3,2
26b2c163-f516-42eb-bd5c-528451c3b999,qwen2.5:7b,multiracial,first_gen,loans,private,22,modest,rarely,female,full_time,drinks,neither,arts,science,social,often,empty,always,4,4,3,3,4,2,4,3,4,2,3,3
475adbfc-af31-4b4b-85db-e1a81afacb4a,qwen2.5:7b,multiracial,first_gen,loans,private,21,good,sometimes,female,full_time,abstains,vapes,other,science,reserved,often,empty,usually,5,1,5,1,5,1,5,1,5,1,1,5
0ef1e463-42b8-4dde-9774-df40cc9baabc,qwen2.5:7b,asian,first_gen,loans,public,19,great,never,male,part_time,abstains,vapes,music,arts,social,never,struggles,always,4,2,4,3,4,3,4,3,4,2,2,4
eb447d2e-3e44-43e7-bee8-21cdade0241b,qwen2.5:7b,asian,first_gen,family_pays,private,18,low,sometimes,female,unemployed,drinks,smokes,other,math,reserved,never,excellent,usually,4,1,4,1,4,1,5,1,5,2,2,4
2aa81b7a-94e7-421a-b470-993495cfb317,qwen2.5:7b,multiracial,first_gen,loans,private,22,low,rarely,female,full_time,drinks,vapes,games,arts,social,often,excellent,always,4,3,4,2,2,3,4,2,3,3,3,3
c68f18e0-e040-4175-b400-02abdc0eb973,qwen2.5:7b,black,non_first_gen,family_pays,private,17,modest,sometimes,female,part_time,abstains,neither,sports,arts,social,never,struggles,always,3,4,3,4,4,4,2,4,4,4,3,4
ef10c646-a6e9-43e4-adc2-98f5f0a5cfaa,qwen2.5:7b,multiracial,first_gen,loans,public,17,low,rarely,female,full_time,abstains,smokes,sports,engineering,social,never,excellent,always,1,5,1,5,1,5,2,5,1,5,4,1
1de1f31e-7f24-4a13-8c9a-142f8f4475f6,qwen2.5:7b,asian,non_first_gen,pell_eligible,public,21,good,rarely,male,full_time,drinks,smokes,music,arts,reserved,often,empty,usually,4,4,2,4,2,5,2,5,2,5,4,3
c83aac24-603f-45f1-9932-7046f7e038b1,qwen2.5:7b,white,first_gen,pell_eligible,private,18,modest,often,male,part_time,drinks,neither,arts,science,reserved,often,empty,always,2,5,1,5,2,5,1,4,1,5,5,2
ae82cea5-45a3-41a8-8648-356524385f11,qwen2.5:7b,multiracial,non_first_gen,loans,private,23,great,never,female,unemployed,drinks,smokes,arts,science,reserved,never,excellent,usually,5,1,5,1,4,1,5,1,5,2,1,4
c4de0360-d497-43de-947f-27546106199d,qwen2.5:7b,multiracial,first_gen,loans,private,21,great,often,male,unemployed,drinks,neither,games,science,social,often,articulate,usually,3,4,2,4,3,2,2,2,2,4,4,2
a73a3b55-5ef4-46ac-976b-5b33366bc8f4,qwen2.5:7b,multiracial,first_gen,family_pays,private,17,modest,often,male,unemployed,drinks,smokes,music,arts,reserved,often,articulate,usually,5,2,5,2,5,1,5,1,5,1,1,5
d537fd49-d017-46c1-aca2-3a3bdb39e8ca,qwen2.5:7b,asian,non_first_gen,family_pays,public,22,low,sometimes,male,unemployed,drinks,vapes,other,science,social,often,empty,always,2,4,2,4,2,4,3,4,2,4,4,2
d7e78895-f320-43de-845a-8fc0974fe00b,qwen2.5:7b,multiracial,non_first_gen,family_pays,public,19,good,sometimes,female,part_time,drinks,vapes,other,business,social,never,articulate,always,5,2,4,2,4,3,4,2,4,2,3,4
2b668af4-e047-4409-840d-42b17267f6e6,qwen2.5:7b,white,non_first_gen,loans,public,23,good,rarely,male,unemployed,abstains,smokes,games,math,social,never,excellent,usually,4,3,4,2,4,2,4,2,4,3,3,3
701437ac-90c0-40a0-ae4f-6e42864031af,qwen2.5:7b,black,non_first_gen,loans,private,19,modest,never,male,unemployed,abstains,smokes,sports,arts,social,often,articulate,always,4,3,5,2,5,2,4,2,4,2,2,4
33fcf4a8-bc22-488d-a69e-767e4d9508ca,qwen2.5:7b,multiracial,non_first_gen,loans,public,18,great,sometimes,female,part_time,drinks,neither,music,science,social,never,excellent,usually,1,5,1,5,1,5,1,5,1,5,5,1
625b3853-084e-440f-93fc-9b027a762047,qwen2.5:7b,white,non_first_gen,pell_eligible,public,18,good,never,male,full_time,abstains,neither,other,science,social,never,excellent,always,4,4,3,2,3,2,4,3,2,4,3,3
996f93e2-ad58-463b-a1d3-53b5c567e154,qwen2.5:7b,white,first_gen,pell_eligible,private,18,good,often,male,unemployed,drinks,vapes,games,business,reserved,often,struggles,usually,1,5,1,5,1,5,1,5,1,5,5,1
7c51b574-c8a0-48a0-9933-0514a995f19a,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,public,21,low,rarely,male,full_time,drinks,neither,sports,business,reserved,often,excellent,always,5,1,5,1,5,1,5,2,5,2,1,5
259f70c6-851d-441d-956f-00c4636dabe3,qwen2.5:7b,white,first_gen,family_pays,private,18,good,often,female,full_time,drinks,smokes,music,engineering,reserved,never,empty,usually,1,5,1,5,1,5,1,5,1,5,5,1
76c0cae5-9059-422e-9c78-17ef3fff5033,qwen2.5:7b,black,non_first_gen,family_pays,public,21,great,sometimes,male,full_time,drinks,neither,arts,engineering,reserved,never,struggles,always,1,5,1,5,1,5,1,5,1,5,5,1
ff87aeaf-47a0-4c04-94e9-1c7bd1e6ddaf,qwen2.5:7b,black,non_first_gen,pell_eligible,public,22,great,rarely,male,part_time,abstains,neither,arts,arts,reserved,often,articulate,always,2,3,3,4,3,4,4,4,2,3,4,2
4b047a80-0b63-41c6-a8db-b2d2cad72a6d,qwen2.5:7b,multiracial,first_gen,loans,private,17,good,never,female,unemployed,abstains,smokes,other,business,reserved,often,empty,always,1,5,1,5,1,5,1,5,1,5,5,1
fc5be32b-1621-4c2c-8e2b-c327ebf237e6,qwen2.5:7b,multiracial,first_gen,pell_eligible,public,20,low,often,female,unemployed,abstains,neither,arts,science,social,often,articulate,always,1,5,1,4,1,5,1,5,1,5,5,1
c90623a6-460f-402d-9c34-2a83b2f6ae2b,qwen2.5:7b,black,non_first_gen,loans,private,20,great,often,female,full_time,abstains,smokes,sports,arts,social,never,articulate,usually,1,5,1,5,1,5,1,5,1,5,5,1
2b4d9e12-c6e4-477b-8607-8d9081065fb5,qwen2.5:7b,white,non_first_gen,family_pays,private,17,good,sometimes,male,full_time,abstains,smokes,sports,math,social,never,apprehensive,usually,3,3,4,2,4,3,4,4,4,4,2,4
555e85df-cec5-4152-9501-3603fd59b020,qwen2.5:7b,asian,non_first_gen,loans,public,23,good,never,female,part_time,abstains,neither,music,engineering,social,never,struggles,always,2,4,2,4,2,3,2,4,4,4,5,2
76124b69-67dc-4a60-a232-b4a017258535,qwen2.5:7b,white,non_first_gen,pell_eligible,public,16,good,often,male,part_time,drinks,smokes,sports,arts,social,never,excellent,usually,3,4,2,4,1,4,2,5,2,4,4,1
508acf84-1d42-47a4-adcf-163a58757abf,qwen2.5:7b,asian,non_first_gen,family_pays,public,21,good,sometimes,male,full_time,drinks,smokes,sports,math,reserved,never,apprehensive,always,2,4,2,4,2,4,3,4,2,5,4,2
d334f080-0f05-4ed9-8f39-0602c825128b,qwen2.5:7b,asian,non_first_gen,family_pays,private,23,good,often,male,full_time,abstains,neither,games,science,reserved,often,excellent,always,2,5,1,5,1,4,1,5,1,5,5,1
209111ea-856d-4116-96cd-e8e121757b2a,qwen2.5:7b,asian,non_first_gen,loans,public,21,good,sometimes,female,unemployed,abstains,smokes,music,engineering,social,never,struggles,always,3,4,3,3,2,4,2,4,2,4,4,1
6823cb4d-0947-40de-8336-933ac4eafd79,qwen2.5:7b,white,first_gen,loans,public,16,great,never,male,unemployed,abstains,smokes,other,science,reserved,never,apprehensive,always,5,2,4,1,4,2,5,1,5,1,2,5
