resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
8c9642d5-a297-4d68-9280-8af82fc055fe,gemma2:9b,black,first_gen,family_pays,public,16,modest,sometimes,female,part_time,drinks,vapes,music,math,social,often,excellent,always,45,85,50,85,65,65,75,95,20,75,85,15
7ebb045d-fcbf-456c-96d7-ab954d7dcf5f,gemma2:9b,multiracial,first_gen,loans,public,21,low,never,male,full_time,drinks,neither,music,science,social,often,struggles,always,65,65,75,65,75,65,85,65,65,65,85,65
cab05b0a-1807-4c30-aea0-5b0abd23d6c0,gemma2:9b,multiracial,non_first_gen,family_pays,private,23,modest,often,female,part_time,drinks,vapes,arts,science,social,often,excellent,usually,65,85,65,85,65,65,75,95,25,75,85,35
fc39f2d0-c447-4688-99c3-42873c75ba2a,gemma2:9b,black,first_gen,family_pays,public,19,great,sometimes,male,full_time,abstains,neither,music,arts,social,never,empty,always,35,85,75,90,45,85,75,95,20,85,95,25
79a7b2b3-95df-4972-8d7e-75a857ad28de,gemma2:9b,white,first_gen,family_pays,public,16,great,sometimes,female,unemployed,abstains,neither,other,engineering,reserved,never,struggles,always,75,45,75,35,85,65,85,65,65,75,75,75
b049925f-a876-41a0-a807-c42672a4f75a,gemma2:9b,multiracial,first_gen,loans,public,18,great,often,male,full_time,abstains,vapes,arts,engineering,social,never,apprehensive,usually,75,45,85,75,75,45,85,35,85,35,85,85
4c5e1042-c917-4c12-9126-be453216afff,gemma2:9b,white,non_first_gen,loans,private,20,great,never,male,unemployed,abstains,neither,music,math,reserved,often,excellent,always,75,30,75,35,85,75,85,95,35,75,30,25
5a3eeb97-f8f4-4e3f-83be-961a074c4362,gemma2:9b,asian,non_first_gen,family_pays,public,17,great,rarely,female,part_time,abstains,vapes,games,science,reserved,never,struggles,always,75,30,85,35,85,40,85,35,75,65,65,75
f751e426-6d1c-4a1b-a7de-4991d00bd20c,gemma2:9b,black,first_gen,loans,public,18,good,sometimes,male,unemployed,abstains,smokes,sports,math,social,never,empty,usually,65,85,75,85,75,75,75,85,30,75,85,65
6361dcdb-f698-45dc-bedc-c6fe5555c3ae,gemma2:9b,black,first_gen,pell_eligible,public,22,great,sometimes,female,part_time,abstains,neither,sports,math,social,often,struggles,always,35,65,75,85,75,65,75,65,75,75,85,65
f92fe107-2087-4730-bcd6-32d7be051e51,gemma2:9b,multiracial,non_first_gen,loans,public,23,good,never,female,full_time,abstains,smokes,other,business,reserved,often,struggles,usually,85,45,85,35,85,45,85,25,85,85,35,75
025d1dd4-9170-4e97-a43f-d4904308cc1f,gemma2:9b,multiracial,non_first_gen,loans,private,23,great,often,male,part_time,abstains,smokes,games,business,social,never,struggles,always,45,85,65,75,65,75,65,75,45,85,95,30
a3905849-e8e2-4d6b-aa2b-1abebb3ae8a3,gemma2:9b,white,non_first_gen,loans,private,20,modest,rarely,female,full_time,abstains,vapes,games,arts,reserved,often,struggles,usually,85,40,75,20,85,35,85,30,85,75,35,75
5f8b1a46-411d-46d4-882c-afd630d18000,gemma2:9b,asian,first_gen,pell_eligible,public,22,great,rarely,female,unemployed,drinks,neither,sports,arts,reserved,never,excellent,always,75,35,65,75,75,75,85,95,20,85,85,10
dd26898c-032d-4d65-a01c-e3129a3a39b0,gemma2:9b,asian,first_gen,loans,private,16,modest,sometimes,female,unemployed,abstains,smokes,music,engineering,reserved,often,apprehensive,usually,85,25,85,25,85,25,85,15,85,25,10,85
f336844e-5d3f-4d1d-8392-f19dc0b0543a,gemma2:9b,white,first_gen,family_pays,public,16,low,never,female,full_time,abstains,neither,arts,math,social,often,articulate,usually,65,75,75,75,75,65,85,75,65,75,85,65
b24944ee-9818-4a5e-8a71-94afd0152b30,gemma2:9b,white,non_first_gen,pell_eligible,public,23,good,rarely,male,unemployed,abstains,smokes,sports,arts,social,often,empty,always,45,85,45,85,65,75,75,85,35,85,85,35
5f52e3a0-f07b-4ea6-9484-8ecef64ab613,gemma2:9b,white,non_first_gen,family_pays,public,18,modest,often,female,unemployed,abstains,vapes,arts,math,social,never,articulate,usually,65,75,75,85,65,75,75,95,65,75,85,65
798925bb-a436-4f4b-bc1a-588abc5d46da,gemma2:9b,black,non_first_gen,pell_eligible,public,22,good,sometimes,male,full_time,abstains,vapes,arts,math,reserved,often,apprehensive,always,85,25,85,20,85,20,85,20,85,35,15,85
ae59dc81-fb1d-49cf-bbfa-3ed0fa9a3cb4,gemma2:9b,multiracial,non_first_gen,pell_eligible,public,23,modest,rarely,female,full_time,drinks,vapes,other,science,social,never,empty,usually,70,85,65,85,65,75,65,85,75,85,85,35
78279e5c-5099-43f6-ac9e-96ce1635ba12,gemma2:9b,white,first_gen,loans,private,16,good,sometimes,male,part_time,abstains,vapes,music,business,reserved,never,struggles,always,85,35,75,35,75,65,85,45,65,65,75,75
8d10e43a-0e9b-4c24-ba3b-ce08706b700f,gemma2:9b,multiracial,non_first_gen,family_pays,private,18,great,often,female,full_time,abstains,vapes,music,business,reserved,often,empty,always,75,35,85,30,85,35,85,35,75,35,35,75
3d815c63-eff0-457f-913d-0679c27e2cae,gemma2:9b,black,first_gen,family_pays,private,17,modest,sometimes,male,part_time,abstains,neither,arts,engineering,social,never,struggles,always,75,85,65,85,65,75,75,75,35,85,85,35
80d049bb-5036-4eb8-bcc2-e5c12f2e7c8f,gemma2:9b,black,first_gen,pell_eligible,private,18,modest,sometimes,male,unemployed,abstains,smokes,other,engineering,social,never,excellent,always,25,85,35,85,35,85,65,95,20,85,95,10
952dc6a4-eb50-4587-b0c6-594120d2fc6d,gemma2:9b,asian,non_first_gen,pell_eligible,private,21,modest,often,female,part_time,drinks,neither,arts,arts,social,often,apprehensive,usually,85,35,75,65,85,35,85,20,75,60,75,75
96867cc8-c5e3-480d-aa55-c835c1a6c390,gemma2:9b,white,non_first_gen,loans,private,16,low,often,male,part_time,abstains,smokes,arts,engineering,social,never,apprehensive,usually,75,30,85,65,85,30,85,20,85,30,85,75
c05d0e70-0974-454c-8f51-c607740cb685,gemma2:9b,white,first_gen,loans,private,17,low,rarely,male,part_time,drinks,vapes,music,math,reserved,often,apprehensive,always,85,15,85,20,85,25,85,15,85,25,15,85
a726a0b6-3e59-489d-94b9-ea67c0dabd35,gemma2:9b,multiracial,first_gen,loans,private,17,modest,sometimes,female,full_time,drinks,smokes,arts,business,reserved,often,empty,always,75,25,85,35,85,35,85,35,75,45,20,85
40bd1d47-2944-4340-8c3a-db3b370b23c5,gemma2:9b,multiracial,first_gen,pell_eligible,public,18,low,often,female,part_time,drinks,neither,arts,math,social,never,articulate,usually,65,85,65,85,65,65,75,85,65,85,85,65
59cac0d8-eb63-4608-996e-e76c8d22903a,gemma2:9b,asian,first_gen,family_pays,public,17,modest,often,female,part_time,drinks,neither,arts,engineering,social,often,struggles,usually,60,75,85,75,75,65,85,65,75,65,85,75
598d3229-07ad-42ef-a9c0-1b449290b232,gemma2:9b,white,first_gen,pell_eligible,private,22,low,often,male,full_time,abstains,vapes,games,engineering,social,often,struggles,usually,75,75,75,75,85,60,85,60,75,75,85,75
1d3ac586-ce82-4ce9-94ba-0ad034395e09,gemma2:9b,white,first_gen,loans,public,20,modest,never,male,unemployed,drinks,smokes,arts,arts,social,never,articulate,always,65,85,65,85,65,75,75,85,25,85,85,35
d1e45048-eb8f-4a7a-ade2-c98061553c92,gemma2:9b,asian,first_gen,pell_eligible,public,16,low,sometimes,female,unemployed,abstains,smokes,sports,science,social,never,struggles,usually,65,75,75,85,75,65,85,85,65,75,85,65
d1e71341-3041-4a55-8266-d01ab2dff95b,gemma2:9b,asian,non_first_gen,pell_eligible,private,18,modest,never,male,full_time,drinks,neither,games,business,social,never,apprehensive,always,75,35,85,65,85,40,85,20,75,75,75,85
9bbfa7a0-b630-49d0-923e-e9e534803d62,gemma2:9b,black,non_first_gen,loans,public,21,good,rarely,male,unemployed,drinks,neither,music,math,social,never,empty,usually,35,85,65,85,65,85,65,95,65,85,95,35
2e360ce2-8a5d-495d-be91-3b6af2a149d2,gemma2:9b,black,non_first_gen,loans,public,21,good,rarely,male,unemployed,abstains,vapes,arts,engineering,social,never,excellent,always,10,95,35,95,20,85,5,95,10,85,95,5
73c1c533-9cb9-4c42-a09b-d8596ead16ed,gemma2:9b,asian,first_gen,loans,public,20,great,never,male,unemployed,drinks,neither,games,arts,reserved,often,apprehensive,usually,85,20,85,25,95,25,85,20,85,35,15,85
f6a27c46-de7a-462f-87ee-407b000b5210,gemma2:9b,black,first_gen,family_pays,private,17,great,never,female,full_time,abstains,neither,games,engineering,social,never,excellent,always,1,95,15,95,20,95,30,98,10,85,95,1
1f315ec3-ed7a-42e9-92b9-5fe0acce06bb,gemma2:9b,asian,non_first_gen,pell_eligible,private,23,great,rarely,male,part_time,abstains,smokes,other,math,reserved,often,articulate,usually,75,35,85,45,85,35,85,50,75,75,45,85
64c95918-312f-4a53-8c3e-276fbcaa5c7a,gemma2:9b,multiracial,first_gen,family_pays,private,22,great,rarely,male,part_time,abstains,neither,games,engineering,reserved,never,struggles,usually,75,65,75,65,85,45,85,45,85,85,65,75
b60bb49d-f6ff-4088-8d3e-8da9429e06f7,gemma2:9b,multiracial,non_first_gen,loans,public,17,modest,often,female,unemployed,drinks,neither,sports,science,social,often,excellent,usually,65,85,75,85,65,75,75,95,45,75,85,45
c42aa428-27ad-44f0-9c68-6271302fcf9b,gemma2:9b,multiracial,non_first_gen,family_pays,public,18,low,never,female,full_time,drinks,smokes,other,business,social,often,empty,usually,65,65,75,75,65,75,75,85,72,75,85,75
7c3478c3-a983-4059-8b25-8000e3f25413,gemma2:9b,asian,non_first_gen,family_pays,public,18,good,often,female,part_time,abstains,smokes,games,science,social,never,articulate,usually,75,85,65,85,30,75,75,85,40,85,85,35
fe7877d8-98e3-4e15-b591-ea0bd5185028,gemma2:9b,white,non_first_gen,family_pays,public,17,modest,sometimes,male,full_time,abstains,vapes,games,arts,social,often,empty,always,45,65,65,75,75,65,75,75,25,65,85,45
e52186e0-e2f6-4f31-81ad-a1a83fbda275,gemma2:9b,asian,non_first_gen,loans,private,22,good,rarely,male,unemployed,abstains,neither,games,business,reserved,never,struggles,always,85,30,85,30,85,65,85,35,75,75,65,75
6b1996ca-5637-4919-9884-6df6f95fc95d,gemma2:9b,multiracial,non_first_gen,family_pays,public,20,low,rarely,female,unemployed,abstains,vapes,sports,arts,social,never,apprehensive,always,85,30,95,65,85,40,85,20,75,30,85,85
5248e2df-b00c-47a3-a284-0fa62c26e30b,gemma2:9b,asian,non_first_gen,family_pays,private,17,great,rarely,female,full_time,drinks,neither,sports,science,reserved,never,excellent,usually,65,75,75,75,85,75,85,95,35,85,85,35
d4ac85ae-e79a-4433-8704-6aca90685aff,gemma2:9b,white,first_gen,family_pays,public,20,modest,rarely,male,full_time,abstains,smokes,arts,arts,reserved,never,excellent,always,75,65,65,40,75,75,85,95,30,75,75,20
baec0bd1-d56b-46b3-8c8b-d3f72d4ce444,gemma2:9b,asian,non_first_gen,loans,public,16,good,rarely,female,full_time,drinks,vapes,music,engineering,social,often,articulate,usually,65,85,75,85,65,75,85,85,65,85,85,75
aaa4643c-5ecc-4b92-a533-4905f4de2baf,gemma2:9b,white,first_gen,family_pays,private,22,low,never,male,full_time,drinks,smokes,games,science,social,never,apprehensive,usually,75,35,75,65,85,35,85,20,85,65,85,85
fa8f14b1-214b-4dff-acf4-6348b49b10da,gemma2:9b,asian,first_gen,pell_eligible,public,20,low,never,male,full_time,abstains,smokes,music,business,reserved,often,articulate,always,85,25,75,45,75,35,85,45,85,65,35,75
d5f4bbb9-ab2d-40b8-9630-fd45ab07b00b,gemma2:9b,multiracial,non_first_gen,pell_eligible,public,19,great,often,male,unemployed,drinks,neither,music,science,social,often,excellent,usually,65,85,75,85,65,75,75,85,25,85,85,35
0ccd0015-2b53-4054-bfe9-83f25982b2b0,gemma2:9b,black,first_gen,pell_eligible,public,23,modest,never,female,unemployed,drinks,smokes,arts,engineering,reserved,often,apprehensive,always,85,20,85,20,85,25,95,10,85,30,20,95
6b37546a-a379-4913-9072-e2892fc56e87,gemma2:9b,asian,non_first_gen,loans,private,19,great,sometimes,male,unemployed,drinks,vapes,arts,business,social,never,struggles,always,65,85,65,85,65,75,65,85,35,75,85,65
2f9f77ec-107c-47b1-ab68-50dc28dc5769,gemma2:9b,asian,non_first_gen,pell_eligible,public,23,low,sometimes,female,unemployed,abstains,smokes,games,math,social,never,articulate,always,65,85,75,85,45,75,65,85,60,85,95,65
c97ccbe0-029a-4421-b639-ce99a3a6a375,gemma2:9b,white,non_first_gen,loans,private,18,great,never,male,full_time,drinks,smokes,sports,engineering,reserved,often,struggles,always,75,35,75,45,85,40,85,25,75,65,35,65
7e517e42-28a9-4856-bd30-9f62faaa7480,gemma2:9b,white,non_first_gen,family_pays,public,18,great,sometimes,male,part_time,abstains,smokes,arts,math,reserved,often,apprehensive,usually,85,20,85,35,85,25,85,20,85,40,25,85
fa70ecd4-3867-4e24-85c9-cd3c44dc94a1,gemma2:9b,white,first_gen,loans,public,20,great,sometimes,male,part_time,drinks,vapes,other,math,reserved,often,empty,always,75,45,75,35,75,35,85,35,65,75,40,75
4972c073-7ca0-470c-bd5f-8398f58f7921,gemma2:9b,white,non_first_gen,family_pays,private,21,great,never,male,full_time,abstains,neither,music,arts,reserved,often,articulate,always,65,35,75,25,85,75,85,40,60,85,35,65
fa965b4a-05c9-4d3e-90ab-f1f2e7e71170,gemma2:9b,asian,non_first_gen,family_pays,private,21,modest,never,male,part_time,abstains,vapes,sports,business,social,often,excellent,always,20,85,45,75,35,75,65,95,15,85,85,20
df6f4253-7c57-43c6-90fc-320477dd21d4,gemma2:9b,asian,first_gen,pell_eligible,public,21,low,rarely,female,part_time,drinks,neither,other,math,social,never,excellent,usually,75,85,75,85,65,85,65,95,20,85,95,25
78c1b36f-ae75-4f68-b09b-194f1dca09c6,gemma2:9b,white,first_gen,loans,private,21,good,often,female,part_time,drinks,smokes,music,math,social,often,empty,always,65,85,75,75,55,65,75,75,65,65,75,65
99f6bcbf-d6e0-485b-82b0-534fcb52643c,gemma2:9b,black,non_first_gen,pell_eligible,private,19,great,often,female,unemployed,abstains,vapes,games,business,social,never,excellent,usually,65,85,35,85,25,75,75,95,20,85,85,20
c84ff89a-e3e3-4222-ac01-f4e14dfc7a6a,gemma2:9b,black,non_first_gen,loans,private,19,low,often,male,full_time,drinks,smokes,arts,arts,social,never,empty,usually,65,85,75,85,75,75,75,95,65,75,85,75
667759eb-ca6b-4c1a-88ca-dbd0603d50d4,gemma2:9b,multiracial,non_first_gen,pell_eligible,public,19,modest,sometimes,male,full_time,abstains,smokes,other,engineering,reserved,often,articulate,usually,85,45,75,65,85,45,85,60,75,75,45,85
2e68d2e0-37b2-4468-84f4-1073da4b49b4,gemma2:9b,asian,first_gen,family_pays,private,17,low,sometimes,female,full_time,drinks,neither,sports,engineering,social,never,excellent,always,25,95,35,95,25,85,45,95,20,75,95,1
833be0f5-8c14-44d7-905f-2c03144233c8,gemma2:9b,asian,first_gen,family_pays,public,18,modest,sometimes,female,full_time,abstains,vapes,other,math,reserved,never,apprehensive,usually,85,25,85,20,85,35,85,20,85,35,25,85
c80ed6ad-8866-4d08-adce-4ff5256d21fb,gemma2:9b,multiracial,non_first_gen,family_pays,public,16,low,sometimes,female,full_time,drinks,neither,games,math,reserved,often,articulate,usually,75,45,75,45,85,35,85,65,75,75,35,75
3d912202-84cd-43a9-b51f-d8d26567f43b,gemma2:9b,white,non_first_gen,family_pays,private,22,good,never,female,part_time,drinks,vapes,music,math,reserved,never,struggles,usually,75,50,75,35,75,55,85,30,85,85,75,65
a67a814d-3b12-4683-a72e-377e69632342,gemma2:9b,black,first_gen,family_pays,private,23,good,often,male,part_time,drinks,neither,music,engineering,social,often,empty,usually,65,75,75,75,65,65,75,75,65,75,85,75
3d3132ee-ced3-4383-82fd-6ef29cf00fc7,gemma2:9b,white,non_first_gen,pell_eligible,private,16,great,rarely,male,part_time,drinks,vapes,arts,engineering,social,often,excellent,always,35,85,35,95,25,75,75,95,20,75,85,10
f86d2ce1-7a3e-4e7c-8cd0-531fdd5c4db6,gemma2:9b,asian,first_gen,loans,public,19,modest,sometimes,female,full_time,abstains,neither,music,science,reserved,often,apprehensive,always,85,25,85,25,85,25,95,15,85,25,15,85
01dd4069-4be2-4adf-a88d-485c74273c6b,gemma2:9b,black,first_gen,pell_eligible,private,17,good,rarely,female,unemployed,abstains,neither,music,math,reserved,never,struggles,usually,85,50,75,50,85,35,85,40,85,75,75,75
14d76dfa-88ef-4b5d-9880-e3f97c5f7702,gemma2:9b,white,first_gen,loans,public,16,modest,never,female,full_time,drinks,smokes,sports,arts,social,often,articulate,always,65,75,65,75,65,65,75,75,35,75,85,35
