resid,question_id,scale,original_response,final_response,validated,action_taken,reverse_coded
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,calm_pressure,freq5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,recover_setbacks,likert5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,rarely_overwhelmed,freq5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,handle_stress,likert5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,emotionally_balanced,freq5,1,1,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,no_fear_speech,likert5,4,4,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,relaxed_speech,freq5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,confident_speech,likert5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,natural_leader,freq5,3,3,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,forget_speech,likert5,4,4,True,validated,0
5fa49791-3bf0-4999-8f64-8a0b2cdfbc7d,confused_speech,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,enjoy_student,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,enjoy_learning,freq5,4,4,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,see_smart,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,studying_happy,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,describe_clever,likert5,4,4,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,calm_pressure,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,recover_setbacks,likert5,4,4,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,rarely_overwhelmed,freq5,2,2,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,handle_stress,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,emotionally_balanced,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,no_fear_speech,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,relaxed_speech,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,confident_speech,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,natural_leader,freq5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,forget_speech,likert5,3,3,True,validated,0
700fe36f-1db4-4042-947c-1f9bcae1c8b9,confused_speech,freq5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,enjoy_student,likert5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,enjoy_learning,freq5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,see_smart,likert5,2,2,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,studying_happy,freq5,2,2,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,describe_clever,likert5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,calm_pressure,freq5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,recover_setbacks,likert5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,rarely_overwhelmed,freq5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,handle_stress,likert5,1,1,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,emotionally_balanced,freq5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,no_fear_speech,likert5,1,1,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,relaxed_speech,freq5,2,2,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,confident_speech,likert5,1,1,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,natural_leader,freq5,2,2,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,forget_speech,likert5,3,3,True,validated,0
75222270-b7ac-4e8d-9468-75875169199c,confused_speech,freq5,3,3,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,enjoy_student,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,enjoy_learning,freq5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,see_smart,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,studying_happy,freq5,3,3,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,describe_clever,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,calm_pressure,freq5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,recover_setbacks,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,rarely_overwhelmed,freq5,2,2,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,handle_stress,likert5,4,4,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,emotionally_balanced,freq5,3,3,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,no_fear_speech,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,relaxed_speech,freq5,4,4,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,confident_speech,likert5,5,5,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,natural_leader,freq5,4,4,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,forget_speech,likert5,4,4,True,validated,0
094a1d07-fabb-4226-9a85-9ea2a33a6f98,confused_speech,freq5,2,2,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,enjoy_student,likert5,4,4,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,enjoy_learning,freq5,4,4,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,see_smart,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,studying_happy,freq5,4,4,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,describe_clever,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,calm_pressure,freq5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,recover_setbacks,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,rarely_overwhelmed,freq5,2,2,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,handle_stress,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,emotionally_balanced,freq5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,no_fear_speech,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,relaxed_speech,freq5,4,4,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,confident_speech,likert5,5,5,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,natural_leader,freq5,4,4,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,forget_speech,likert5,2,2,True,validated,0
db072c4f-ab4d-45a4-b146-48b89c9452a9,confused_speech,freq5,2,2,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,enjoy_student,likert5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,enjoy_learning,freq5,4,4,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,see_smart,likert5,4,4,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,studying_happy,freq5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,describe_clever,likert5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,calm_pressure,freq5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,recover_setbacks,likert5,4,4,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,rarely_overwhelmed,freq5,2,2,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,handle_stress,likert5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,emotionally_balanced,freq5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,no_fear_speech,likert5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,relaxed_speech,freq5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,confident_speech,likert5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,natural_leader,freq5,3,3,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,forget_speech,likert5,4,4,True,validated,0
bdaf21e8-0279-4a55-8af0-cee65c593b68,confused_speech,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,enjoy_student,likert5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,enjoy_learning,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,see_smart,likert5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,studying_happy,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,describe_clever,likert5,4,4,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,calm_pressure,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,recover_setbacks,likert5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,rarely_overwhelmed,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,handle_stress,likert5,2,2,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,emotionally_balanced,freq5,2,2,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,no_fear_speech,likert5,4,4,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,relaxed_speech,freq5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,confident_speech,likert5,5,5,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,natural_leader,freq5,2,2,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,forget_speech,likert5,3,3,True,validated,0
f207dcb8-1e51-4ecb-861a-3d0d453ef0f1,confused_speech,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,enjoy_student,likert5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,enjoy_learning,freq5,4,4,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,see_smart,likert5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,studying_happy,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,describe_clever,likert5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,calm_pressure,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,recover_setbacks,likert5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,rarely_overwhelmed,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,handle_stress,likert5,1,1,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,emotionally_balanced,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,no_fear_speech,likert5,2,2,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,relaxed_speech,freq5,2,2,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,confident_speech,likert5,2,2,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,natural_leader,freq5,3,3,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,forget_speech,likert5,4,4,True,validated,0
deb906c9-2f13-42f4-811d-ae540f682beb,confused_speech,freq5,3,3,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,enjoy_student,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,enjoy_learning,freq5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,see_smart,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,studying_happy,freq5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,describe_clever,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,calm_pressure,freq5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,recover_setbacks,likert5,4,4,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,rarely_overwhelmed,freq5,2,2,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,handle_stress,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,emotionally_balanced,freq5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,no_fear_speech,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,relaxed_speech,freq5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,confident_speech,likert5,5,5,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,natural_leader,freq5,3,3,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,forget_speech,likert5,4,4,True,validated,0
a1b9792e-e915-423c-9415-cac6a1defc98,confused_speech,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,enjoy_student,likert5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,enjoy_learning,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,see_smart,likert5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,studying_happy,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,describe_clever,likert5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,calm_pressure,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,recover_setbacks,likert5,2,2,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,rarely_overwhelmed,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,handle_stress,likert5,2,2,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,emotionally_balanced,freq5,3,3,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,no_fear_speech,likert5,2,2,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,relaxed_speech,freq5,1,1,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,confident_speech,likert5,1,1,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,natural_leader,freq5,2,2,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,forget_speech,likert5,4,4,True,validated,0
68ecfe84-4656-465a-b66e-170e8c7651ba,confused_speech,freq5,3,3,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,enjoy_student,likert5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,enjoy_learning,freq5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,see_smart,likert5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,studying_happy,freq5,3,3,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,describe_clever,likert5,5,5,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,calm_pressure,freq5,5,5,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,recover_setbacks,likert5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,rarely_overwhelmed,freq5,2,2,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,handle_stress,likert5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,emotionally_balanced,freq5,5,5,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,no_fear_speech,likert5,5,5,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,relaxed_speech,freq5,4,4,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,confident_speech,likert5,5,5,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,natural_leader,freq5,3,3,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,forget_speech,likert5,1,1,True,validated,0
a5d1bc53-bfec-4094-9196-1cfc8aadd78b,confused_speech,freq5,3,3,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,enjoy_student,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,enjoy_learning,freq5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,see_smart,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,studying_happy,freq5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,describe_clever,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,calm_pressure,freq5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,recover_setbacks,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,rarely_overwhelmed,freq5,2,2,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,handle_stress,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,emotionally_balanced,freq5,5,5,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,no_fear_speech,likert5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,relaxed_speech,freq5,4,4,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,confident_speech,likert5,3,3,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,natural_leader,freq5,3,3,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,forget_speech,likert5,3,3,True,validated,0
af5cee08-da0c-4dff-bbea-894186a466c4,confused_speech,freq5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,enjoy_student,likert5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,enjoy_learning,freq5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,see_smart,likert5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,studying_happy,freq5,4,4,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,describe_clever,likert5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,calm_pressure,freq5,4,4,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,recover_setbacks,likert5,4,4,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,rarely_overwhelmed,freq5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,handle_stress,likert5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,emotionally_balanced,freq5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,no_fear_speech,likert5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,relaxed_speech,freq5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,confident_speech,likert5,5,5,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,natural_leader,freq5,4,4,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,forget_speech,likert5,3,3,True,validated,0
e5104853-caa7-4e66-950c-672d9776e278,confused_speech,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,enjoy_student,likert5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,enjoy_learning,freq5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,see_smart,likert5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,studying_happy,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,describe_clever,likert5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,calm_pressure,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,recover_setbacks,likert5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,rarely_overwhelmed,freq5,2,2,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,handle_stress,likert5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,emotionally_balanced,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,no_fear_speech,likert5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,relaxed_speech,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,confident_speech,likert5,4,4,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,natural_leader,freq5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,forget_speech,likert5,3,3,True,validated,0
547d765b-a09c-40ad-92f4-531299291a88,confused_speech,freq5,3,3,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,enjoy_student,likert5,5,5,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,enjoy_learning,freq5,5,5,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,see_smart,likert5,5,5,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,studying_happy,freq5,4,4,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,describe_clever,likert5,5,5,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,calm_pressure,freq5,4,4,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,recover_setbacks,likert5,5,5,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,rarely_overwhelmed,freq5,2,2,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,handle_stress,likert5,4,4,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,emotionally_balanced,freq5,4,4,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,no_fear_speech,likert5,2,2,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,relaxed_speech,freq5,3,3,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,confident_speech,likert5,3,3,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,natural_leader,freq5,4,4,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,forget_speech,likert5,3,3,True,validated,0
66fa0adf-f517-45fb-b712-72a43295e529,confused_speech,freq5,3,3,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,enjoy_student,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,enjoy_learning,freq5,4,4,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,see_smart,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,studying_happy,freq5,4,4,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,describe_clever,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,calm_pressure,freq5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,recover_setbacks,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,rarely_overwhelmed,freq5,2,2,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,handle_stress,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,emotionally_balanced,freq5,4,4,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,no_fear_speech,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,relaxed_speech,freq5,4,4,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,confident_speech,likert5,5,5,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,natural_leader,freq5,4,4,True,validated,0
a213ab47-6a65-483b-b857-d63d42fcad97,forget_speech,likert5,1,1,True,validated,0
