resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,prca_1,prca_2,prca_3,prca_4,prca_5,prca_6,prca_7,prca_8,prca_9,prca_10,prca_11,prca_12
2288f44e-be60-46f1-95d3-347993a102a8,qwen2.5:7b,white,non_first_gen,pell_eligible,public,16,modest,often,male,part_time,abstains,vapes,other,science,reserved,never,struggles,usually,5,1,4,3,5,2,4,1,5,3,2,5
793efc9c-4c82-4ee1-a0db-d598704e3372,qwen2.5:7b,black,first_gen,family_pays,private,22,low,never,female,part_time,drinks,smokes,music,math,social,often,struggles,always,3,2,1,2,4,1,5,2,2,4,1,4
1a35cd04-9f45-4b6a-bbaa-a71396f62c9f,qwen2.5:7b,white,first_gen,family_pays,public,17,modest,often,female,part_time,abstains,neither,games,business,reserved,never,articulate,always,5,1,5,2,4,1,4,3,4,1,2,5
59d3b19f-d5aa-41d2-9423-6a7861c152e7,qwen2.5:7b,asian,first_gen,family_pays,private,16,low,sometimes,male,part_time,abstains,smokes,music,arts,reserved,often,excellent,usually,4,2,3,3,2,2,5,2,3,2,3,5
3a8f7c03-3201-41e7-b4c6-0b7754a03c67,qwen2.5:7b,multiracial,first_gen,family_pays,public,22,low,sometimes,female,full_time,abstains,neither,sports,math,social,often,excellent,usually,5,3,4,3,3,4,4,4,5,2,1,4
ec68c882-806f-4172-be7d-57e4c1b87819,qwen2.5:7b,asian,non_first_gen,family_pays,private,23,low,often,male,full_time,abstains,vapes,other,engineering,social,never,excellent,always,2,4,3,3,2,5,3,2,1,4,4,3
4873203b-1443-4c07-9342-88176a83ca0e,qwen2.5:7b,asian,non_first_gen,pell_eligible,public,21,low,sometimes,female,part_time,drinks,neither,music,math,reserved,never,empty,usually,1,4,2,3,3,5,2,5,2,5,2,1
5b5114a3-e786-4c3d-9c65-34da5985feb9,qwen2.5:7b,multiracial,non_first_gen,loans,private,16,modest,never,male,unemployed,abstains,vapes,sports,arts,reserved,often,apprehensive,always,2,3,3,4,2,4,4,4,2,4,3,3
ab3903d0-7d98-4533-95b0-56e2d42eb342,qwen2.5:7b,white,first_gen,pell_eligible,public,23,modest,often,female,part_time,abstains,smokes,games,math,reserved,often,excellent,usually,2,4,4,2,3,3,3,1,2,3,3,4
fca625cd-8e8f-419d-9f8d-3c48ece0b4c2,qwen2.5:7b,multiracial,non_first_gen,loans,private,16,modest,rarely,male,full_time,drinks,smokes,arts,math,reserved,often,excellent,usually,1,2,4,2,3,2,3,3,3,5,4,5
1d467630-e127-4dfc-9588-e404c92dd847,qwen2.5:7b,white,non_first_gen,pell_eligible,public,19,great,never,male,unemployed,abstains,vapes,music,math,reserved,never,empty,always,4,2,2,2,2,1,4,4,5,5,4,2
a261967b-04ad-471c-b9e6-9c7b0e082f8c,qwen2.5:7b,black,first_gen,loans,private,22,low,never,male,full_time,abstains,smokes,music,arts,social,often,empty,always,4,3,4,3,4,1,4,3,5,4,2,3
4689f7b2-c74c-4c85-8df0-02a78b521c27,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,private,17,low,often,male,full_time,drinks,neither,music,business,social,often,apprehensive,always,4,1,2,1,4,4,4,2,5,1,1,4
8087945e-0f7b-406a-81b3-9c4024fbf537,qwen2.5:7b,white,non_first_gen,loans,private,18,great,sometimes,male,unemployed,drinks,smokes,sports,engineering,social,often,empty,usually,3,4,1,4,4,4,3,4,2,4,5,1
42952c3e-24a3-4d7a-9148-be1374a09de2,qwen2.5:7b,white,non_first_gen,family_pays,private,19,good,often,male,full_time,drinks,vapes,other,science,reserved,never,excellent,usually,5,1,5,1,5,2,5,1,4,1,1,5
3bb395cf-cffc-46c7-acb5-da62e48b3519,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,public,19,great,rarely,female,unemployed,drinks,vapes,sports,arts,reserved,never,excellent,usually,2,3,4,5,4,4,1,4,3,5,5,3
2dbc7690-b013-4ce1-be40-f45f299625e4,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,private,19,modest,often,male,part_time,abstains,neither,other,math,social,never,apprehensive,usually,2,4,1,3,2,4,1,5,1,5,3,1
2d1bad22-7821-43fa-991e-751aa7c357e6,qwen2.5:7b,white,first_gen,loans,private,16,great,never,male,full_time,drinks,vapes,other,arts,social,never,articulate,always,1,4,1,4,2,5,1,3,2,5,3,2
9f1d1719-1ac5-4efb-8083-e55da74b5475,qwen2.5:7b,asian,first_gen,loans,private,16,good,sometimes,female,full_time,drinks,smokes,sports,science,reserved,often,empty,usually,5,2,4,2,3,2,3,1,2,1,4,2
f09289a5-a99a-4639-a0a1-c8bf06266e3f,qwen2.5:7b,asian,non_first_gen,family_pays,private,17,good,sometimes,female,full_time,abstains,vapes,music,engineering,social,often,apprehensive,usually,2,4,1,5,3,4,3,4,1,2,4,1
8797404d-30d8-4dbd-92d2-037d98f0db78,qwen2.5:7b,multiracial,first_gen,pell_eligible,private,21,low,often,female,part_time,abstains,vapes,games,business,reserved,never,articulate,always,1,4,4,5,2,5,1,4,3,4,5,1
d0a7f6ba-7eff-42f3-904e-584d90332778,qwen2.5:7b,black,non_first_gen,pell_eligible,private,17,low,sometimes,male,full_time,abstains,neither,music,business,social,often,excellent,usually,3,3,4,5,2,4,2,2,5,4,4,4
a99a8070-19d9-41c2-b989-52046023e6ec,qwen2.5:7b,multiracial,first_gen,family_pays,private,16,modest,rarely,female,full_time,drinks,smokes,other,engineering,reserved,often,excellent,always,2,5,2,2,3,4,3,4,3,3,3,2
aa6e3c9d-f890-4cc1-851f-7361e44770ab,qwen2.5:7b,multiracial,first_gen,family_pays,private,22,great,rarely,female,part_time,drinks,vapes,arts,science,reserved,often,empty,usually,2,4,1,4,1,4,5,4,5,4,4,3
d4e4244d-fd58-4898-95cd-1a4b32f10254,qwen2.5:7b,black,first_gen,pell_eligible,private,20,modest,rarely,female,part_time,drinks,neither,other,science,social,never,apprehensive,always,1,5,1,4,1,5,1,5,2,5,5,2
d622c6ed-5a5e-4e2d-977e-7dabead12f79,qwen2.5:7b,multiracial,first_gen,pell_eligible,private,19,great,never,female,full_time,drinks,neither,music,arts,reserved,never,excellent,usually,5,2,5,2,5,2,4,1,5,1,2,5
78e412f7-440d-49db-8a9f-5c715972f736,qwen2.5:7b,multiracial,first_gen,family_pays,public,18,good,rarely,female,unemployed,abstains,vapes,sports,business,social,often,struggles,always,1,5,4,5,2,5,1,4,1,5,5,2
f7bb65c2-a1eb-4487-9bb5-c72a0529d3a7,qwen2.5:7b,multiracial,non_first_gen,pell_eligible,public,19,modest,often,female,unemployed,abstains,vapes,arts,business,reserved,never,struggles,usually,3,2,5,1,5,2,5,3,2,4,4,5
461947d3-b1cf-4070-86b8-9c53d0275688,qwen2.5:7b,asian,non_first_gen,family_pays,public,16,great,rarely,male,unemployed,drinks,vapes,games,engineering,social,often,struggles,always,5,5,4,2,2,4,4,4,4,4,3,5
a44e4699-377d-4a17-a908-a8303cd6d3a1,qwen2.5:7b,black,first_gen,loans,private,19,great,often,female,full_time,abstains,smokes,arts,business,reserved,never,apprehensive,always,3,3,1,2,3,3,4,2,1,3,5,4
b2e23c7a-2ad0-4994-a762-fad72953ccf7,qwen2.5:7b,asian,first_gen,loans,public,17,modest,rarely,male,unemployed,drinks,smokes,music,science,social,never,apprehensive,always,5,1,5,2,5,2,5,1,5,1,1,4
2283327c-10e2-415b-91bf-305a483261fb,qwen2.5:7b,white,non_first_gen,pell_eligible,public,16,modest,sometimes,male,full_time,abstains,vapes,arts,business,reserved,never,excellent,usually,1,5,2,5,1,5,2,5,1,3,4,1
ab900233-ca42-478e-bd29-53d63c1deabd,qwen2.5:7b,white,first_gen,pell_eligible,private,18,great,never,female,full_time,drinks,neither,arts,arts,social,often,excellent,always,2,5,2,5,2,5,2,4,2,5,5,1
96619acb-d7f2-4665-a432-da159d202b90,qwen2.5:7b,white,first_gen,pell_eligible,private,20,great,rarely,female,full_time,abstains,neither,games,business,reserved,never,apprehensive,usually,1,5,4,4,4,5,2,4,3,2,4,2
630addb2-ee8d-4126-af42-91329e36da71,qwen2.5:7b,white,first_gen,family_pays,public,22,good,sometimes,male,unemployed,abstains,smokes,music,science,reserved,never,apprehensive,usually,1,3,3,4,1,3,2,5,1,4,3,4
