resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
cbe7952d-640f-4777-8217-33b455032ffd,mistral,white,first_gen,pell_eligible,private,19,modest,sometimes,female,unemployed,abstains,neither,sports,engineering,reserved,never,apprehensive,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
16eb37f6-be9c-4b78-9e40-39e0205c92bb,mistral,asian,first_gen,loans,private,17,modest,often,male,part_time,abstains,vapes,music,arts,reserved,often,empty,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
869161e2-b5ae-46a5-9565-6c5172cb2b2d,mistral,black,non_first_gen,family_pays,private,20,great,often,female,unemployed,drinks,vapes,arts,business,reserved,never,articulate,always,5,2,5,2,4,2,3,4,4,3,1,4,4,3,3,3
0b2424a5-bfbd-471c-a7a6-4f4d5cd90558,mistral,white,non_first_gen,family_pays,public,21,good,often,male,part_time,drinks,vapes,games,science,reserved,never,apprehensive,usually,3,3,3,3,3,2,3,4,3,3,4,3,3,3,3,3
f2360e5e-fa3b-4d44-a904-b1bdf918e284,mistral,multiracial,non_first_gen,loans,private,23,great,rarely,male,full_time,abstains,smokes,sports,arts,social,never,struggles,always,3,1,3,3,3,2,3,4,3,3,3,3,3,3,3,3
4774bc86-c5a5-40c1-a2a3-b23c0225eff8,mistral,multiracial,non_first_gen,pell_eligible,public,16,great,never,female,part_time,drinks,neither,music,engineering,social,often,excellent,always,5,1,5,2,3,2,3,4,4,3,1,4,4,4,3,3
ba352955-aefe-4c62-aa13-d04c24b624dd,mistral,white,non_first_gen,pell_eligible,public,23,modest,never,female,part_time,drinks,smokes,sports,math,reserved,often,articulate,always,4,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
c23794a5-4634-4420-9fe6-3e82eadc3bc1,mistral,asian,non_first_gen,loans,private,17,great,rarely,female,full_time,abstains,vapes,other,engineering,social,never,apprehensive,usually,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
62d6d63f-ac4e-4ae9-85ca-6059774c8575,mistral,black,non_first_gen,family_pays,public,16,great,rarely,male,full_time,abstains,neither,arts,science,reserved,often,articulate,usually,3,2,3,2,3,2,3,4,3,3,2,3,3,4,3,3
1676f96f-33df-4e29-9926-120fa2106d2c,mistral,white,non_first_gen,loans,private,16,modest,rarely,female,part_time,abstains,smokes,arts,math,social,never,excellent,always,3,1,3,3,3,3,3,4,3,3,1,4,3,3,3,3
f4e0df87-f435-4d77-8bf1-be0a640cd2f4,mistral,asian,non_first_gen,pell_eligible,private,21,low,rarely,female,full_time,abstains,smokes,other,math,reserved,never,excellent,usually,3,3,3,3,3,3,3,4,3,3,2,3,4,3,3,3
61a171ae-135f-4a93-a049-594db71eb97a,mistral,multiracial,non_first_gen,loans,public,21,great,rarely,male,part_time,abstains,vapes,sports,engineering,reserved,often,empty,always,5,1,5,2,3,3,3,4,4,3,3,3,3,3,3,3
9ea1dd69-9c15-4225-ad2e-99ff3d4474ce,mistral,multiracial,first_gen,pell_eligible,private,21,great,rarely,female,unemployed,abstains,vapes,games,arts,reserved,never,struggles,always,5,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3
a64b3448-b9fa-4300-89d0-adf6d1dce5cc,mistral,multiracial,non_first_gen,family_pays,private,22,good,rarely,female,part_time,drinks,smokes,games,math,reserved,never,apprehensive,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
1e1545a8-cfff-42d2-98f9-e662a911be47,mistral,multiracial,non_first_gen,pell_eligible,private,20,good,never,male,unemployed,drinks,neither,other,science,social,often,excellent,usually,4,2,3,3,3,2,3,4,4,3,1,3,4,4,3,3
16fc7a59-7d14-4e04-ba21-f254aebe6f64,mistral,black,non_first_gen,loans,private,16,good,rarely,male,full_time,abstains,neither,games,math,social,never,articulate,usually,4,2,4,3,3,2,3,4,3,3,3,3,4,3,3,3
55b3bc1d-ff65-42ce-984e-fd7c8a8dd24f,mistral,multiracial,non_first_gen,loans,public,19,great,often,female,unemployed,abstains,vapes,games,arts,reserved,often,apprehensive,usually,4,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ab3bdfc7-8b12-4aa7-aa8d-09b79a26fda9,mistral,white,non_first_gen,family_pays,private,19,modest,sometimes,female,unemployed,drinks,vapes,sports,arts,reserved,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
c87355d0-52e4-416c-8e1c-ecaeee5e81e1,mistral,multiracial,first_gen,family_pays,public,16,great,sometimes,female,unemployed,abstains,neither,sports,business,social,never,empty,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
2f8e86e6-4048-42e8-a3bb-7754cc0c009b,mistral,white,non_first_gen,loans,public,17,good,often,female,unemployed,drinks,vapes,sports,science,social,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
de309b2a-9822-46e5-8619-9037ed3ac54a,mistral,black,first_gen,family_pays,private,17,good,never,male,part_time,drinks,vapes,music,business,reserved,never,excellent,usually,4,2,3,3,3,3,3,4,3,3,1,3,4,4,3,3
d195fa5d-eb64-498b-9fe9-5aab111ee51c,mistral,white,non_first_gen,loans,private,17,low,never,male,full_time,abstains,vapes,other,science,reserved,often,apprehensive,always,3,2,3,3,3,3,3,4,3,3,4,3,2,3,3,3
b1b8c33d-6730-435b-9a11-4dc7ee7e7889,mistral,white,non_first_gen,pell_eligible,public,23,low,sometimes,female,part_time,drinks,vapes,arts,engineering,social,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
07373666-7ead-4200-b81c-95a9b1928930,mistral,asian,non_first_gen,pell_eligible,private,23,low,never,female,full_time,abstains,neither,other,arts,reserved,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
a6e4fe51-d608-4efd-84e5-d0049dab8a45,mistral,white,non_first_gen,family_pays,public,16,low,never,female,full_time,abstains,vapes,sports,arts,reserved,often,excellent,always,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3
df776312-d08a-4b54-b593-4bd20c0d07b7,mistral,white,first_gen,loans,public,17,good,never,female,full_time,drinks,neither,sports,business,social,never,empty,always,5,1,5,2,3,2,3,4,3,3,3,3,3,3,3,3
2c3539b0-79aa-4c2d-952f-6a12dece287a,mistral,multiracial,first_gen,family_pays,private,18,modest,often,female,unemployed,drinks,vapes,other,arts,reserved,never,excellent,always,3,3,3,3,3,3,3,4,3,3,1,4,3,3,3,3
a5255eef-c656-40b6-9760-7c9480fcb4fc,mistral,black,non_first_gen,loans,public,18,modest,often,female,full_time,drinks,neither,games,arts,social,never,excellent,usually,3,3,3,3,3,3,3,4,3,3,2,3,4,3,3,3
beb6342e-4881-4827-8907-8812e45a7663,mistral,multiracial,non_first_gen,family_pays,private,18,low,sometimes,female,part_time,drinks,vapes,games,business,reserved,often,articulate,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ab9cd213-9ae5-4f2b-99c2-e787069714ab,mistral,white,first_gen,family_pays,public,22,great,rarely,female,full_time,drinks,neither,sports,math,reserved,often,excellent,always,4,1,5,2,4,1,3,4,4,3,1,4,4,4,3,3
13bc032c-d164-479e-9ca2-d884344a618e,mistral,black,first_gen,pell_eligible,private,21,good,never,male,unemployed,abstains,neither,music,business,social,never,articulate,always,5,1,5,1,5,2,4,4,4,2,1,4,5,3,3,3
b3426d2e-191a-4d7e-b542-903888738659,mistral,black,first_gen,loans,public,18,good,never,female,unemployed,abstains,neither,sports,science,social,often,struggles,always,5,1,3,2,3,3,3,4,3,3,3,3,3,3,3,3
542eaffa-df1b-49ed-a2ba-354ffdd4e0d7,mistral,white,first_gen,pell_eligible,public,17,modest,rarely,female,unemployed,drinks,neither,games,math,social,often,struggles,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
4cf1774e-6535-4b7a-ba8c-eb58628f0a26,mistral,white,first_gen,pell_eligible,public,19,low,rarely,female,unemployed,abstains,vapes,arts,business,reserved,often,excellent,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
71fbbc3e-370a-4866-a728-8fbcfb0f73ca,mistral,multiracial,first_gen,family_pays,public,23,modest,often,female,part_time,abstains,neither,other,arts,reserved,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ea67f45a-0a85-4609-80d6-97c5d9663ae2,mistral,multiracial,first_gen,family_pays,private,23,good,rarely,male,part_time,drinks,neither,other,business,social,never,articulate,always,5,1,5,2,4,2,4,4,4,2,1,3,5,3,2,3
963c9caf-6af5-4304-873f-26bc3f5c3828,mistral,asian,non_first_gen,family_pays,private,17,modest,never,male,part_time,drinks,smokes,games,engineering,social,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
6aa5878d-4967-4ec0-b620-de5997aaf9a3,mistral,white,first_gen,pell_eligible,public,20,low,never,female,unemployed,abstains,neither,arts,engineering,reserved,often,apprehensive,usually,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3
1f5cfc2b-b3d3-43cc-8c0b-d140ef49a194,mistral,multiracial,non_first_gen,family_pays,private,22,low,never,female,full_time,abstains,smokes,music,business,social,often,struggles,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
81b23b46-e525-473f-a608-c66352466c67,mistral,asian,non_first_gen,pell_eligible,public,22,good,often,female,unemployed,drinks,neither,sports,science,social,often,struggles,always,4,1,4,2,3,3,3,4,3,3,3,3,3,3,3,3
0e7f60f0-ed9a-4256-b5d3-e90b76bed149,mistral,white,first_gen,loans,public,19,modest,rarely,male,part_time,drinks,neither,games,science,reserved,never,articulate,always,4,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3
5840b435-d8dc-4da5-8382-3a86326bdf37,mistral,black,non_first_gen,pell_eligible,public,19,modest,often,male,full_time,abstains,neither,arts,math,social,often,struggles,always,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
0b6a408c-69e4-452b-8822-797abcf432ae,mistral,white,non_first_gen,pell_eligible,public,16,modest,never,male,part_time,drinks,smokes,music,arts,social,never,articulate,always,4,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3
3c709f43-bbef-468e-883d-878b2bc72e24,mistral,white,first_gen,pell_eligible,public,20,modest,never,female,part_time,drinks,neither,other,engineering,social,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
a48cf873-1416-4e21-a90f-1bd6d0f3efec,mistral,white,first_gen,family_pays,public,18,great,rarely,female,full_time,drinks,neither,arts,business,social,never,struggles,always,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3
56ba9fd4-eaba-4d71-8fba-36221fdad2bb,mistral,asian,first_gen,loans,public,21,modest,rarely,female,full_time,abstains,vapes,arts,business,reserved,often,struggles,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
93ec2b32-9235-4d8e-91ff-cd717101543d,mistral,asian,first_gen,family_pays,public,16,low,sometimes,male,full_time,drinks,vapes,other,arts,reserved,often,struggles,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
b9a81919-b421-4f90-be51-4b3d2e9a8886,mistral,asian,non_first_gen,pell_eligible,public,23,good,often,male,full_time,drinks,smokes,arts,science,reserved,never,apprehensive,usually,3,2,4,3,3,3,3,4,3,3,4,3,3,3,3,3
72372f64-270d-4815-9c62-a9e450aa1070,mistral,multiracial,first_gen,family_pays,private,17,good,often,female,full_time,drinks,vapes,music,science,social,never,struggles,always,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
f696224b-0969-4f7e-86b6-c1779daabd77,mistral,white,first_gen,family_pays,private,23,modest,rarely,male,full_time,drinks,smokes,games,math,social,never,struggles,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
0dce7cba-0a7c-4a84-a2a6-874e94ea08c8,mistral,white,non_first_gen,family_pays,private,19,good,never,male,part_time,abstains,vapes,games,arts,social,often,empty,always,5,1,5,2,5,2,4,4,4,3,2,3,4,3,3,3
8c94010f-ac5f-4cf6-997c-82b7ef31265a,mistral,white,non_first_gen,pell_eligible,private,18,low,sometimes,male,full_time,drinks,vapes,sports,math,social,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
2c766a0f-51ca-43e7-aa3e-0acac0b24f8c,mistral,black,non_first_gen,family_pays,public,23,good,rarely,male,unemployed,abstains,vapes,other,math,reserved,never,articulate,usually,4,2,3,3,3,2,3,4,3,3,3,3,3,3,3,3
a784f634-3194-4a3b-9d6e-17c086e0bff1,mistral,multiracial,non_first_gen,loans,public,23,good,rarely,female,unemployed,drinks,neither,games,math,social,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
a7118bd7-cb8d-4346-935d-9007ab19bdf6,mistral,white,first_gen,family_pays,public,20,great,rarely,female,full_time,drinks,neither,arts,engineering,social,often,excellent,always,4,1,5,2,3,2,3,4,5,3,1,4,5,4,3,3
c7a40c56-186c-4522-b89e-2be82ecfab44,mistral,black,first_gen,loans,public,18,great,sometimes,male,part_time,drinks,neither,music,engineering,social,never,apprehensive,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
52ab50f9-d39d-4eeb-9ee6-faf8e7e7e947,mistral,white,first_gen,pell_eligible,private,22,good,rarely,male,part_time,abstains,neither,other,arts,reserved,never,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
985735ba-291b-433d-8418-3be617d95f8f,mistral,white,non_first_gen,family_pays,private,20,low,rarely,male,part_time,abstains,vapes,games,science,reserved,often,apprehensive,usually,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3
c64ef7a5-51b2-4ad5-8378-0ba59da3a693,mistral,white,first_gen,pell_eligible,public,17,low,sometimes,female,full_time,drinks,smokes,music,business,social,often,excellent,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
336a4573-1fcf-4815-a71d-42ec411dda28,mistral,asian,first_gen,family_pays,public,17,low,never,male,full_time,abstains,vapes,sports,business,reserved,never,articulate,always,3,2,3,3,3,2,3,4,3,3,3,3,3,3,3,3
55571097-e459-43df-9a8d-9ea25b4a9fb9,mistral,asian,first_gen,loans,private,17,low,often,female,full_time,drinks,neither,arts,science,social,often,apprehensive,usually,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3
bc63849a-dd68-425c-833b-c15d7e0caa30,mistral,asian,non_first_gen,loans,private,18,modest,sometimes,male,unemployed,abstains,vapes,sports,arts,reserved,never,excellent,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
1234e869-85e0-4c74-af70-5e285a16b53e,mistral,white,first_gen,pell_eligible,public,20,modest,never,female,part_time,abstains,vapes,sports,arts,social,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
e9acbf29-a669-4b4b-81a4-bb4d4ed8291d,mistral,asian,non_first_gen,loans,public,16,low,sometimes,female,part_time,drinks,neither,other,math,social,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
92a09ddb-2eb9-47a1-9cda-1d058c57beda,mistral,multiracial,first_gen,pell_eligible,private,21,great,rarely,female,part_time,abstains,vapes,other,science,reserved,often,excellent,usually,4,2,3,3,3,2,3,4,3,3,2,3,4,3,3,3
77d66f66-c45b-405c-98c4-5dbd794eabe6,mistral,multiracial,first_gen,loans,public,17,great,often,female,part_time,abstains,smokes,music,arts,social,never,apprehensive,always,4,2,3,2,3,3,3,4,3,3,3,3,3,3,3,3
769d681e-4281-4210-b213-e28dd818ce1b,mistral,white,first_gen,loans,private,22,modest,never,male,part_time,abstains,neither,arts,arts,social,often,excellent,usually,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3
275ae6a7-f60c-4543-94ea-d8720bc2e6e6,mistral,multiracial,non_first_gen,pell_eligible,private,20,modest,often,female,unemployed,drinks,vapes,games,math,reserved,often,excellent,always,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,3
90580fb2-791f-4e91-9195-848617a314f9,mistral,white,non_first_gen,loans,public,21,low,rarely,male,unemployed,abstains,neither,music,science,reserved,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
b0722357-43f0-433c-aefa-0867dcd638a3,mistral,asian,first_gen,loans,public,17,low,sometimes,male,part_time,abstains,smokes,music,arts,social,never,excellent,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
38eb62c7-a08c-4ca9-a789-82404be9a0ca,mistral,black,non_first_gen,loans,public,18,modest,sometimes,female,part_time,drinks,vapes,music,math,social,often,apprehensive,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
5f52c164-51d3-4ee1-af1a-4ce66fe3dc34,mistral,white,first_gen,pell_eligible,private,16,low,sometimes,male,unemployed,drinks,neither,games,math,social,never,excellent,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
7045fc69-d1cc-4b49-99ad-0a21c63a940c,mistral,white,non_first_gen,loans,public,21,good,sometimes,female,full_time,abstains,smokes,music,math,reserved,never,empty,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
