resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
440c9f35-162d-47fd-9b88-6364bc1302ec,gemma3n:latest,black,first_gen,loans,public,16,low,never,male,unemployed,drinks,smokes,arts,math,social,often,empty,always,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Rarely.,Rarely,Rarely.,Rarely,Sometimes.,Rarely,Rarely.,Sometimes.,Sometimes.
c272dce6-a661-457d-9dfc-7ed79de1132c,gemma3n:latest,asian,non_first_gen,family_pays,private,17,great,sometimes,female,full_time,drinks,smokes,sports,math,reserved,never,excellent,usually,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
8bc7284f-0c5f-4cf1-a885-94a8dc4aabb7,gemma3n:latest,multiracial,first_gen,family_pays,public,19,good,often,female,full_time,abstains,vapes,sports,arts,reserved,never,struggles,usually,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
b66ff71e-6a18-486e-aa45-97409ae73270,gemma3n:latest,asian,non_first_gen,pell_eligible,public,16,low,never,male,full_time,drinks,smokes,arts,science,social,never,struggles,usually,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.
a375959e-facf-4fd7-98b5-9c415d383a32,gemma3n:latest,white,non_first_gen,loans,private,23,good,often,male,part_time,abstains,smokes,music,business,reserved,often,excellent,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
8dbe657b-0c8d-4666-93f6-31d780b0a54f,gemma3n:latest,multiracial,first_gen,pell_eligible,public,20,good,sometimes,male,full_time,abstains,neither,sports,engineering,social,often,articulate,always,Often.,Often.,Often.,Often.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
040e48ad-31ab-404e-88e3-738523ef0638,gemma3n:latest,white,non_first_gen,loans,public,23,great,rarely,female,unemployed,abstains,neither,sports,engineering,social,never,articulate,usually,Often.,Often.,Often.,Often.,Sometimes.,Often.,Often.,Rarely.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
5d8df6b1-3471-4266-ac1e-b42c9bdc8c9c,gemma3n:latest,asian,first_gen,pell_eligible,public,22,good,rarely,female,full_time,drinks,neither,music,engineering,reserved,often,empty,always,Often,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
583cf842-837c-4f1f-b7e7-56954a83d2cc,gemma3n:latest,black,first_gen,pell_eligible,public,17,good,sometimes,male,part_time,drinks,neither,games,arts,social,often,struggles,usually,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
a6f423b7-15f8-497c-bc88-8b970d92d0c0,gemma3n:latest,multiracial,first_gen,loans,private,21,good,sometimes,male,part_time,drinks,neither,sports,math,social,never,articulate,usually,Often.,Often.,Sometimes.,Often.,Sometimes.,Sometimes.,Often.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
d9203594-575d-4111-8c8b-de24d7026efb,gemma3n:latest,multiracial,non_first_gen,family_pays,private,22,low,sometimes,male,part_time,abstains,neither,sports,arts,social,often,excellent,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
a71fc702-677a-4288-8b06-85af51c6b58d,gemma3n:latest,multiracial,non_first_gen,pell_eligible,public,22,great,rarely,male,full_time,drinks,smokes,games,business,reserved,never,articulate,usually,Often.,Often.,Sometimes.,Often.,Sometimes.,Sometimes.,Often.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
fd99415a-2f77-4f06-af8b-b3c66fbf050f,gemma3n:latest,asian,first_gen,loans,private,21,good,often,male,part_time,drinks,neither,music,arts,social,never,empty,always,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
8ffbf909-2780-45c0-acce-254e9f9152ff,gemma3n:latest,white,first_gen,loans,private,16,low,sometimes,female,part_time,abstains,neither,other,engineering,social,often,excellent,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
e68fca46-2858-4dbd-b9e4-e785077c9bf0,gemma3n:latest,white,first_gen,pell_eligible,public,23,low,often,female,unemployed,abstains,vapes,music,arts,social,often,apprehensive,always,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Rarely,Rarely,Rarely,Rarely,Rarely.,Rarely.,Rarely.,Sometimes.,Often.
422205ec-8486-42df-9332-390a3c479b09,gemma3n:latest,asian,non_first_gen,loans,public,23,good,never,male,unemployed,abstains,smokes,arts,science,social,never,apprehensive,usually,Often,Often.,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
89755629-8880-4c8c-8fba-e3bc9cbe6b0f,gemma3n:latest,asian,non_first_gen,pell_eligible,private,17,great,sometimes,male,unemployed,drinks,vapes,music,math,social,never,empty,always,Often,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
e45b18b0-4bbe-452c-b142-c034700278d6,gemma3n:latest,white,non_first_gen,loans,private,18,modest,never,male,full_time,abstains,vapes,games,science,reserved,never,empty,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.
f69296e4-0714-4702-a060-c42a8a53107a,gemma3n:latest,black,non_first_gen,pell_eligible,private,21,modest,never,male,full_time,drinks,vapes,arts,science,reserved,often,empty,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
0a9c5d23-1722-4a51-83db-72e347fe938c,gemma3n:latest,multiracial,first_gen,loans,private,18,great,rarely,male,part_time,drinks,vapes,other,engineering,reserved,often,articulate,usually,Often,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
6e971acc-fd80-44ff-a65b-9fb0c9bc0e15,gemma3n:latest,multiracial,first_gen,loans,private,19,good,often,male,unemployed,drinks,vapes,sports,arts,social,often,empty,always,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
51cef012-ad9a-4adb-a7b7-298a60e448e3,gemma3n:latest,asian,first_gen,family_pays,private,23,modest,sometimes,male,full_time,drinks,smokes,games,engineering,social,often,excellent,always,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
4e37d4c9-1f78-441d-934c-51d7f5db5978,gemma3n:latest,white,first_gen,loans,private,17,great,often,male,part_time,drinks,smokes,games,engineering,social,never,apprehensive,always,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.
fed9313d-f84f-4550-a008-e254835154a9,gemma3n:latest,black,first_gen,loans,public,23,modest,rarely,female,part_time,drinks,vapes,games,business,social,never,articulate,always,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
16d4b2ad-c2a2-437c-8fc0-7331a6166f53,gemma3n:latest,black,non_first_gen,family_pays,private,16,low,sometimes,female,unemployed,abstains,smokes,sports,arts,reserved,often,apprehensive,always,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Rarely.,Sometimes.,Rarely,Rarely,Rarely.,Rarely,Rarely.,Rarely,Rarely.,Sometimes.,Sometimes.
77a50b7c-0c95-4ec0-98fc-cd938356fa8b,gemma3n:latest,asian,first_gen,pell_eligible,public,18,low,often,male,full_time,drinks,smokes,other,science,social,never,apprehensive,always,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Rarely,Rarely.,Rarely.,Rarely,Sometimes.,Rarely,Rarely.,Sometimes.,Sometimes.
17549144-abd9-4748-a0d8-8bb0c499418b,gemma3n:latest,black,first_gen,pell_eligible,public,23,low,often,female,part_time,drinks,smokes,other,business,reserved,never,excellent,always,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Rarely.,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
8e12f482-6514-4f6a-95d3-0509eaddc4d0,gemma3n:latest,black,first_gen,pell_eligible,public,21,low,sometimes,male,part_time,abstains,smokes,arts,science,social,often,apprehensive,always,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Rarely.,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes.,Sometimes.
b625dd8b-a5ec-468d-b4b9-99f62d390266,gemma3n:latest,black,non_first_gen,family_pays,private,19,modest,rarely,female,unemployed,abstains,neither,other,business,reserved,often,empty,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Rarely.,Sometimes.,Sometimes.
8bb3329b-e178-484a-9be1-28bcd1550d80,gemma3n:latest,black,first_gen,pell_eligible,private,19,great,never,female,full_time,abstains,smokes,arts,arts,social,often,articulate,usually,Often.,Often.,Sometimes.,Often.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
e6021bfb-b21b-4064-988b-1c851c20e4e3,gemma3n:latest,white,non_first_gen,family_pays,private,19,low,rarely,male,part_time,abstains,smokes,arts,science,social,often,articulate,always,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Rarely,Sometimes.,Rarely.,Rarely,Sometimes.,Rarely,Sometimes.,Rarely.,Rarely.,Sometimes.,Sometimes.
69c9f134-64f4-4e00-af0e-a0e8968cde5c,gemma3n:latest,asian,non_first_gen,loans,public,20,low,often,female,full_time,abstains,smokes,music,engineering,social,never,empty,usually,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.
13495be5-77e2-4e92-b20c-76131ecffbe6,gemma3n:latest,asian,first_gen,family_pays,private,23,modest,rarely,male,part_time,abstains,neither,sports,science,social,often,articulate,always,Often,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
047b4cef-0330-4a4d-bde6-4e2ceae30cb6,gemma3n:latest,asian,non_first_gen,family_pays,public,21,great,never,male,full_time,abstains,neither,games,arts,social,often,empty,always,Often.,Often.,Often.,Often.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
787df332-bbf0-4ee2-a077-958d958948ff,gemma3n:latest,white,non_first_gen,pell_eligible,private,18,low,often,male,part_time,abstains,neither,games,business,social,never,empty,always,Sometimes.,Often.,Sometimes.,Rarely.,Sometimes.,Rarely,Sometimes.,Rarely.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Rarely.,Sometimes.,Sometimes.
1d24e881-3fc1-4f9f-a982-920b59244a29,gemma3n:latest,white,non_first_gen,loans,public,19,modest,rarely,male,part_time,abstains,vapes,games,science,reserved,never,empty,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Rarely.,Sometimes.,Sometimes.
7ce18bf5-8f64-4779-a731-01e223c186e6,gemma3n:latest,black,first_gen,family_pays,private,16,modest,never,female,unemployed,abstains,smokes,other,science,social,never,excellent,always,Often.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Often,Rarely.,Sometimes.,Sometimes.,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
8e8420f3-68c6-4ab2-b048-677fa9374b81,gemma3n:latest,black,non_first_gen,loans,public,16,good,often,female,full_time,drinks,smokes,arts,engineering,social,often,struggles,always,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
e46f801e-d61e-40ac-812a-0cebd90cbc6b,gemma3n:latest,black,non_first_gen,pell_eligible,public,23,good,rarely,male,part_time,drinks,neither,games,math,social,often,excellent,usually,Often.,Often.,Often.,Often.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
5c54eae0-a6b7-4196-a8bf-de2dbcccb939,gemma3n:latest,multiracial,first_gen,loans,private,18,great,sometimes,male,full_time,abstains,neither,other,science,social,never,apprehensive,always,Often.,Often.,Sometimes.,Often.,Sometimes.,Sometimes.,Often.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
96fcde6c-bd8d-4212-a590-d3720b3e9ae8,gemma3n:latest,black,first_gen,family_pays,public,17,low,never,female,part_time,drinks,vapes,arts,math,social,never,articulate,always,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
e0f9970a-65b9-45cf-ae5c-c5a1941a7538,gemma3n:latest,black,non_first_gen,family_pays,private,16,good,often,female,full_time,drinks,neither,music,math,reserved,often,articulate,usually,Sometimes.,Often.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Rarely.,Sometimes.,Rarely.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.,Sometimes.
