resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
0253dfb6-d2c8-43ac-86d3-3a1cb10b66ad,mistral,black,non_first_gen,pell_eligible,public,20,modest,rarely,female,unemployed,abstains,neither,other,arts,reserved,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6c2dde18-570a-441d-acb0-2191bbd5ac46,mistral,white,first_gen,family_pays,private,22,great,sometimes,female,part_time,abstains,smokes,games,science,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d599955b-5e11-4e9f-a9fb-bf3f3fe25598,mistral,asian,first_gen,loans,private,22,modest,rarely,female,unemployed,abstains,vapes,sports,arts,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
8ba972e6-f553-488f-976a-8e9ab7cf2310,mistral,multiracial,first_gen,loans,public,22,great,rarely,female,full_time,abstains,neither,games,math,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes
bdb7fff5-777b-4975-bcc0-46d5a3542f5a,mistral,multiracial,first_gen,loans,private,19,low,never,female,full_time,abstains,smokes,games,business,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
0b3c7cab-c83a-48ab-9fea-a137d213971f,mistral,asian,first_gen,pell_eligible,public,18,low,often,female,part_time,drinks,neither,music,engineering,social,never,articulate,usually,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
1442c535-6d9d-4559-887f-31b24d46b403,mistral,multiracial,non_first_gen,family_pays,public,20,modest,sometimes,male,unemployed,abstains,neither,music,business,reserved,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
bbf14a14-cf90-4537-b5c1-c3e696de1216,mistral,multiracial,first_gen,loans,private,23,good,rarely,female,full_time,drinks,neither,sports,business,social,often,articulate,always,Rarely,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
11aa1033-4a29-4cfa-8b1a-8660e07a3d59,mistral,white,non_first_gen,loans,private,22,low,sometimes,female,unemployed,drinks,neither,music,engineering,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a301f0bc-a45c-4c5d-815f-a43c386a823f,mistral,asian,first_gen,pell_eligible,private,17,great,sometimes,male,part_time,abstains,vapes,other,business,reserved,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
613c6f38-ad7f-46ba-9472-0bd3bbba41d1,mistral,white,first_gen,loans,private,18,low,never,male,unemployed,drinks,vapes,sports,math,social,never,excellent,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes
6529bce6-9c71-432b-96f4-5333a4edf530,mistral,multiracial,non_first_gen,family_pays,private,16,good,rarely,female,part_time,drinks,vapes,sports,science,reserved,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Sometimes,Sometimes,Sometimes
b6047add-b9d9-4774-ba40-0417b7392b2c,mistral,multiracial,first_gen,pell_eligible,public,19,modest,rarely,male,unemployed,abstains,smokes,other,engineering,reserved,often,empty,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1bb34a4a-46c5-4832-9a3b-054f6e4bd104,mistral,black,non_first_gen,pell_eligible,public,20,modest,rarely,male,part_time,abstains,vapes,other,arts,reserved,often,apprehensive,always,Sometimes,Rarely,Sometimes,Sometimes,Often,Rarely,Often,Rarely,Often,Sometimes,Sometimes,Often
31439ad2-7414-4820-843f-83392fabcf9c,mistral,black,first_gen,pell_eligible,public,22,modest,sometimes,male,full_time,drinks,neither,other,business,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
cf14b3e1-1996-410e-91a9-b3444aa2c144,mistral,asian,non_first_gen,pell_eligible,private,17,modest,often,female,unemployed,abstains,vapes,games,science,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
8974be0f-8e8d-4169-82ab-66e03522c964,mistral,asian,non_first_gen,loans,public,21,great,never,male,part_time,abstains,neither,arts,business,reserved,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes
77732eda-e19d-440b-8399-f8b2a65e96f5,mistral,multiracial,first_gen,family_pays,private,18,modest,sometimes,male,full_time,drinks,vapes,arts,arts,social,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5cf1f5f5-7133-49ee-91e5-021c5b4061d3,mistral,white,first_gen,family_pays,public,20,modest,often,female,part_time,drinks,vapes,music,science,social,never,excellent,always,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Often,Sometimes
18e2e36f-bece-4ed4-bcaa-fb93139f25ed,mistral,white,non_first_gen,pell_eligible,private,20,modest,sometimes,male,full_time,drinks,neither,other,business,social,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6271b4f7-cb68-4eae-93f7-2a7a5b7a3417,mistral,black,first_gen,loans,public,19,great,sometimes,male,unemployed,abstains,neither,other,science,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
95439b86-e4ec-4642-97e2-407ced6575ea,mistral,multiracial,non_first_gen,family_pays,public,19,low,sometimes,female,part_time,abstains,vapes,other,business,reserved,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
1895d19b-2f15-4a56-9113-00a1a547674a,mistral,multiracial,first_gen,pell_eligible,private,23,modest,often,female,part_time,drinks,smokes,games,arts,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often
a40dd5b2-70f8-4da1-84ca-7c5f30364830,mistral,asian,non_first_gen,family_pays,public,20,good,rarely,female,unemployed,drinks,neither,sports,business,social,never,excellent,usually,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
9c0d096d-b1ab-4d26-a899-150dca7e30f7,mistral,black,non_first_gen,pell_eligible,private,18,low,sometimes,male,part_time,drinks,vapes,sports,arts,reserved,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6f9f0226-78e1-4fa6-a060-3947f3021e93,mistral,white,non_first_gen,loans,private,20,good,never,female,full_time,abstains,neither,games,math,social,often,apprehensive,always,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
0f8c76ba-f78e-403c-b781-185e313a7d91,mistral,multiracial,first_gen,loans,private,16,modest,often,female,part_time,drinks,vapes,games,science,social,often,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
50bded10-f9ed-4f4a-9e92-cbbc2754602c,mistral,multiracial,non_first_gen,family_pays,public,17,good,often,female,part_time,drinks,neither,games,math,reserved,never,empty,always,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes
3b85f7b0-5731-4293-995d-778c0eb5bee2,mistral,asian,first_gen,loans,private,21,good,often,female,full_time,drinks,vapes,other,business,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
af69e493-81a9-4c22-b42f-083fee27f360,mistral,multiracial,non_first_gen,loans,public,20,good,rarely,female,full_time,abstains,neither,music,business,reserved,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
084a9b6a-e476-42cf-8b5f-d9d9c59238f3,mistral,white,first_gen,family_pays,public,18,good,never,female,part_time,abstains,vapes,arts,business,social,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
8888c1e1-4b00-48d2-a9e7-f7ed04284501,mistral,multiracial,non_first_gen,loans,public,22,low,often,female,unemployed,drinks,smokes,games,arts,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ea0cc7db-14c7-42ee-a488-75b6b874add6,mistral,black,first_gen,loans,public,17,low,often,female,part_time,abstains,vapes,sports,business,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
647255a1-562b-4e36-830e-a300f09db54d,mistral,asian,first_gen,pell_eligible,private,20,low,often,female,full_time,abstains,vapes,sports,engineering,social,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
052c39dc-2437-4901-a9be-23378a47581f,mistral,asian,non_first_gen,family_pays,public,23,modest,never,female,full_time,drinks,neither,music,math,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
7f06b0ca-ac37-49f2-8733-e5a0749c5324,mistral,white,first_gen,family_pays,public,18,low,often,male,unemployed,drinks,vapes,games,engineering,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a0a27ef3-14fa-443e-ad13-87522964f48d,mistral,white,non_first_gen,pell_eligible,private,20,great,rarely,female,unemployed,drinks,neither,games,arts,social,never,articulate,usually,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes
5b2cbdd8-e831-4df4-b326-6461244be3cd,mistral,asian,non_first_gen,loans,public,17,good,often,female,part_time,abstains,vapes,music,engineering,reserved,often,apprehensive,always,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
08d84e40-ceed-4896-9967-a34102ecb231,mistral,multiracial,first_gen,family_pays,public,19,good,never,female,unemployed,abstains,vapes,music,engineering,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
af6aeb7e-1711-4872-bada-e2cbcd95c374,mistral,white,first_gen,family_pays,public,22,modest,never,male,full_time,drinks,smokes,sports,engineering,reserved,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
c2f3fc3d-ca5c-4c2f-8581-df187b1a981b,mistral,asian,first_gen,family_pays,public,20,modest,never,male,unemployed,abstains,smokes,arts,arts,social,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
4dc94131-925b-4384-907c-4b0e6965a027,mistral,black,first_gen,family_pays,private,20,low,never,female,full_time,drinks,neither,other,arts,reserved,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes
dcae50d9-0d70-4af6-ab3e-ff9df05cded9,mistral,white,non_first_gen,family_pays,public,23,low,often,male,part_time,abstains,smokes,arts,business,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
75292a22-85a3-414b-81d7-988c7cf4cf02,mistral,black,first_gen,pell_eligible,public,19,good,often,female,full_time,drinks,smokes,games,science,reserved,often,apprehensive,always,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
25eda843-1b6a-4818-b388-dbb181f855b5,mistral,white,non_first_gen,loans,public,17,great,rarely,male,unemployed,drinks,vapes,games,science,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
557418f8-9f32-4568-90d3-6a187ba000b7,mistral,white,first_gen,family_pays,public,21,good,sometimes,male,unemployed,drinks,vapes,arts,engineering,social,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
0756f8de-674f-4f5d-b104-a03ce5b51722,mistral,black,first_gen,pell_eligible,private,16,great,sometimes,male,full_time,drinks,vapes,other,science,reserved,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a3cd45a3-7d7b-435d-a7b3-ec6e8e8408dd,mistral,multiracial,non_first_gen,pell_eligible,private,19,good,sometimes,male,full_time,drinks,smokes,music,arts,social,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ed163e5f-8286-4055-92ae-566dc4c60fa8,mistral,asian,first_gen,loans,private,19,modest,rarely,male,part_time,drinks,smokes,music,science,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
16a1deea-66b9-4eef-b1b9-9f3be165da13,mistral,multiracial,first_gen,loans,public,16,low,often,male,unemployed,abstains,smokes,arts,business,reserved,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
08fe0181-2e45-46d0-805b-1ae4e300fbe6,mistral,black,non_first_gen,loans,public,16,modest,often,female,unemployed,drinks,neither,games,engineering,social,never,articulate,always,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
847bb61e-b3eb-4465-8579-e85f802e507f,mistral,black,non_first_gen,loans,public,16,good,often,female,part_time,drinks,vapes,sports,arts,social,never,apprehensive,usually,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
40e3f300-cdf7-49ec-9583-ff036f3b020e,mistral,asian,non_first_gen,pell_eligible,public,21,modest,never,male,part_time,abstains,smokes,sports,math,reserved,often,apprehensive,always,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
cf31419c-3164-4c8e-ba4d-7fb84d81fc10,mistral,black,non_first_gen,family_pays,public,18,great,never,female,full_time,drinks,smokes,other,business,social,never,empty,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Often,Sometimes
9517e3cf-d47d-46b2-bad9-02a24a8eb969,mistral,asian,non_first_gen,family_pays,private,23,great,often,male,full_time,drinks,neither,games,business,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
d599dc0f-1510-45fe-ada8-7d3eef568c9e,mistral,multiracial,non_first_gen,family_pays,public,18,modest,never,male,part_time,drinks,vapes,sports,business,social,often,excellent,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes
06cf86d6-c20e-4667-8e6a-714724fdd3e6,mistral,multiracial,first_gen,pell_eligible,public,23,modest,often,male,part_time,abstains,vapes,games,business,reserved,never,articulate,always,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
ec67db80-ba8e-4203-a2ab-c3387a8cc7da,mistral,black,non_first_gen,loans,private,18,good,rarely,female,unemployed,drinks,neither,other,engineering,reserved,often,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
917f1918-d488-4a59-b957-7ac56fdd56e3,mistral,white,first_gen,family_pays,private,19,modest,often,male,full_time,abstains,neither,music,engineering,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes
361d24d2-d349-486c-9b4c-2e56ca279644,mistral,white,first_gen,loans,private,19,good,never,male,full_time,abstains,vapes,sports,business,social,often,empty,always,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes
e53488b2-63d4-4944-bf77-167dfaadc642,mistral,black,non_first_gen,pell_eligible,public,19,low,sometimes,female,part_time,abstains,vapes,sports,science,reserved,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
8d6f4270-cf5d-43a4-b1e6-76ba615a7a9d,mistral,asian,first_gen,loans,public,20,low,often,male,full_time,drinks,neither,sports,arts,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
bfb4dbd4-a20f-41e5-8711-55e546977257,mistral,asian,non_first_gen,family_pays,private,22,good,never,male,full_time,drinks,smokes,other,science,reserved,often,apprehensive,always,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
1fc606fc-9fa6-4d21-8c17-ccab625c1f4e,mistral,white,non_first_gen,family_pays,public,18,low,rarely,female,unemployed,drinks,neither,music,arts,reserved,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d8cd8fd6-b24a-4234-85fc-4f6b64086b47,mistral,asian,first_gen,family_pays,public,23,great,never,male,unemployed,drinks,neither,music,math,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
b57d99d8-37aa-42bf-bf97-3e2bbc2cc36e,mistral,black,first_gen,family_pays,private,21,modest,rarely,male,unemployed,abstains,vapes,games,engineering,social,never,articulate,usually,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes
8889de0e-001f-4121-822f-a82dab433fc2,mistral,multiracial,non_first_gen,family_pays,private,17,good,never,male,part_time,drinks,vapes,sports,science,social,never,empty,always,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes
823dd424-6e75-4387-a1f2-7318a90a5e55,mistral,multiracial,non_first_gen,loans,public,22,modest,often,male,part_time,abstains,vapes,arts,business,social,never,articulate,always,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes
1aa33aac-fdc5-474e-8d3a-ecb39fc42707,mistral,white,non_first_gen,loans,private,20,good,often,male,full_time,abstains,smokes,games,science,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
50057d95-3306-4e0b-a461-f24fabba24d0,mistral,asian,first_gen,family_pays,public,19,good,sometimes,male,full_time,drinks,neither,other,engineering,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
06c55df7-d7e2-4618-8530-5d8e93f2a72e,mistral,white,first_gen,family_pays,private,17,great,sometimes,female,part_time,drinks,smokes,sports,science,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
7ad89d87-699f-4962-b9a1-a628c536a5f7,mistral,asian,first_gen,loans,private,18,great,rarely,female,unemployed,abstains,vapes,other,science,social,never,articulate,always,Rarely,Often,Sometimes,Always,Sometimes,Often,Sometimes,Always,Sometimes,Often,Often,Rarely
ecd6a937-7c5f-4b4e-8c1e-1da58c30c983,mistral,multiracial,non_first_gen,family_pays,private,19,low,often,female,unemployed,drinks,neither,sports,math,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
61838d78-2364-49f7-ad96-82063d216a21,mistral,multiracial,first_gen,loans,private,18,good,sometimes,male,unemployed,abstains,vapes,other,math,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
df70f119-ce8b-4216-b3cd-d5c723d1a601,mistral,black,non_first_gen,pell_eligible,public,20,modest,sometimes,female,part_time,drinks,vapes,other,science,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
b207a984-52b3-4393-bb1d-8a5509f101b9,mistral,asian,first_gen,pell_eligible,private,22,low,sometimes,male,full_time,abstains,smokes,sports,science,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ef8f6641-433c-4e8c-8907-955547cde611,mistral,black,non_first_gen,family_pays,public,19,low,never,female,unemployed,abstains,vapes,other,business,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
daa12631-383e-44b5-8c7b-f1772880367b,mistral,multiracial,first_gen,loans,public,23,good,never,male,full_time,abstains,neither,sports,science,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Often
807d12b1-569c-4990-a92a-30def2d167b5,mistral,multiracial,first_gen,loans,public,21,low,never,female,full_time,drinks,smokes,other,math,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
