resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
e1668a3d-e001-4ad9-8f38-1fd4de777cfe,gemma2:9b,white,first_gen,loans,private,23,great,often,male,unemployed,abstains,smokes,arts,business,social,never,excellent,always,25,6,65,16,25,16,45,6,25,16,6,20
658fd439-322e-492f-b048-13cbd0206db7,gemma2:9b,asian,first_gen,family_pays,public,21,good,rarely,male,unemployed,drinks,smokes,music,science,social,never,excellent,usually,45,6,45,6,20,16,65,6,20,16,16,15
c92811b2-b4a8-4fe3-9ff2-850384c3854f,gemma2:9b,multiracial,non_first_gen,family_pays,private,16,low,rarely,female,part_time,abstains,smokes,sports,math,reserved,never,struggles,usually,75,66,85,66,85,66,85,61,75,26,36,75
cd2098b9-3bac-47d7-bb09-3f1450ac4823,gemma2:9b,asian,non_first_gen,pell_eligible,private,20,low,sometimes,male,unemployed,drinks,smokes,other,engineering,social,often,articulate,always,60,16,65,26,65,36,85,16,55,26,16,35
e41fac26-6625-43fe-a33c-1ad440f0717f,gemma2:9b,black,non_first_gen,family_pays,private,19,low,rarely,female,unemployed,abstains,vapes,games,engineering,social,often,articulate,usually,65,26,75,16,75,26,75,16,65,16,16,65
1495c89e-77c4-40e5-85ba-f6ab6d901db3,gemma2:9b,asian,first_gen,pell_eligible,private,21,low,sometimes,female,full_time,abstains,neither,other,math,reserved,never,empty,always,75,66,85,76,85,66,85,66,65,26,66,75
b568aece-fe50-423d-8340-eb4316357d64,gemma2:9b,asian,first_gen,loans,public,17,low,rarely,male,part_time,abstains,smokes,music,math,reserved,never,empty,usually,85,56,85,66,85,66,85,41,85,26,66,85
593dda80-b395-41c0-9278-47b2f85967be,gemma2:9b,white,first_gen,pell_eligible,private,20,low,rarely,female,full_time,drinks,smokes,music,arts,social,often,articulate,always,65,26,65,26,65,36,75,26,65,26,16,65
64102bdf-80c2-48ae-89b2-38799892604a,gemma2:9b,multiracial,first_gen,loans,private,23,low,rarely,female,part_time,abstains,neither,games,science,social,often,apprehensive,usually,85,66,85,36,85,66,85,76,75,41,36,85
be717289-2c03-4a08-8084-96a0b8684533,gemma2:9b,asian,non_first_gen,family_pays,private,22,low,often,female,unemployed,drinks,vapes,sports,math,social,never,articulate,always,65,16,65,26,65,36,65,16,30,41,6,35
b730d681-3a4b-49fe-9365-7ff78812e250,gemma2:9b,asian,first_gen,family_pays,private,21,modest,often,female,full_time,abstains,neither,music,math,reserved,often,excellent,always,80,66,75,56,75,56,85,6,65,36,66,35
85ceaac3-02c4-431b-b27e-ee57d2fa6151,gemma2:9b,black,non_first_gen,family_pays,private,18,modest,never,male,full_time,abstains,neither,sports,arts,reserved,often,articulate,always,75,66,75,66,85,51,85,41,65,26,76,65
d32f8e62-7c85-40d4-a458-16bea98515fc,gemma2:9b,black,non_first_gen,pell_eligible,public,18,modest,sometimes,female,full_time,abstains,neither,other,math,social,never,empty,always,75,16,65,16,35,26,75,16,30,16,16,35
9f5a9209-d7ed-4a37-99c7-9e062514ea43,gemma2:9b,multiracial,non_first_gen,loans,public,19,good,never,female,full_time,abstains,vapes,games,business,reserved,never,articulate,always,75,61,85,66,85,26,85,26,65,16,36,75
f873945f-265b-4485-8f09-b3764dbb6580,gemma2:9b,white,first_gen,pell_eligible,private,18,great,often,female,full_time,drinks,neither,sports,business,social,never,struggles,always,75,26,65,26,65,26,75,16,35,26,11,35
20acdc40-a6c4-4412-ba8b-5d2cf53a2f96,gemma2:9b,black,non_first_gen,loans,private,17,great,rarely,female,full_time,drinks,neither,games,business,social,never,empty,usually,65,16,75,16,65,16,75,6,65,9,6,35
a07b822a-6169-4037-821e-83774e32d3bb,gemma2:9b,asian,first_gen,pell_eligible,public,22,low,never,female,full_time,abstains,smokes,games,science,reserved,often,struggles,always,85,76,85,76,85,66,95,81,85,26,76,85
4cbbd3d7-0ed5-40fe-b292-00ed50813d8b,gemma2:9b,white,non_first_gen,pell_eligible,private,19,good,rarely,female,part_time,drinks,neither,games,engineering,social,often,excellent,always,35,16,35,16,30,16,75,6,25,16,16,10
6cd0a445-3400-4c0b-8c2a-d0a0fcd6b7bd,gemma2:9b,multiracial,first_gen,loans,private,21,good,sometimes,male,unemployed,abstains,neither,arts,business,reserved,often,apprehensive,always,85,76,85,66,85,76,85,91,85,76,91,85
a4941aa2-4811-4f88-91f6-013a7b7f55cb,gemma2:9b,black,first_gen,loans,public,19,modest,often,male,full_time,drinks,vapes,arts,science,reserved,never,empty,usually,75,56,85,66,85,56,75,26,75,36,36,85
640adb56-d802-46f6-8960-7ee3649f7b9c,gemma2:9b,white,first_gen,pell_eligible,public,21,low,often,male,part_time,abstains,smokes,arts,math,reserved,often,struggles,always,85,76,75,76,85,66,85,81,75,76,76,75
bc92db4a-d70b-4e92-bfe5-cf65de110bf6,gemma2:9b,black,first_gen,pell_eligible,public,17,good,often,female,unemployed,drinks,neither,music,engineering,social,often,excellent,always,65,16,75,16,45,26,75,6,45,36,16,25
cfcde092-2017-45e9-b5b0-09021db6e6a9,gemma2:9b,white,first_gen,family_pays,private,19,great,rarely,female,unemployed,abstains,smokes,sports,science,social,never,apprehensive,usually,75,61,75,26,75,71,85,76,75,26,26,75
da7cdc8a-a1b0-4ad6-81a0-bd2c21d87d8c,gemma2:9b,black,non_first_gen,pell_eligible,private,22,great,sometimes,male,part_time,drinks,smokes,sports,arts,reserved,never,articulate,always,65,36,72,36,75,36,85,26,35,26,29,75
a3a49d32-4d46-46b8-ae34-186173d41baa,gemma2:9b,asian,non_first_gen,loans,private,23,great,never,male,part_time,abstains,vapes,arts,business,reserved,often,apprehensive,usually,85,76,85,76,85,81,90,81,85,71,86,85
42999370-6f0a-4be1-a5f4-c5bbe76fda23,gemma2:9b,multiracial,first_gen,family_pays,public,22,low,sometimes,female,part_time,drinks,smokes,games,science,reserved,never,empty,always,75,66,75,76,85,71,78,66,65,66,66,75
b16b3bd5-8f51-46cf-baf7-f66403e1c2c4,gemma2:9b,asian,first_gen,loans,public,21,modest,rarely,female,full_time,abstains,neither,other,math,reserved,often,apprehensive,always,85,81,85,76,85,76,85,91,85,71,86,95
69f0cac6-e896-487f-97fe-34c597fcc601,gemma2:9b,asian,non_first_gen,loans,public,23,low,never,female,full_time,drinks,neither,sports,science,social,often,articulate,usually,65,16,65,16,65,36,75,16,75,16,16,65
bccaf921-dff9-476b-8614-9fa8525f2592,gemma2:9b,multiracial,first_gen,family_pays,public,20,modest,often,female,part_time,drinks,smokes,sports,arts,reserved,often,articulate,always,75,66,85,66,85,66,85,71,75,66,66,75
c8fdb889-c72f-4259-81d4-0e8d260a4437,gemma2:9b,multiracial,non_first_gen,pell_eligible,private,23,good,rarely,male,full_time,abstains,neither,sports,arts,social,often,empty,always,65,16,65,16,35,26,75,16,35,16,16,35
5fb333ab-8987-44b5-9ae0-3aa1cebffd09,gemma2:9b,white,first_gen,family_pays,public,19,low,never,female,unemployed,abstains,vapes,other,arts,social,often,excellent,usually,65,16,65,16,75,26,75,6,30,26,16,35
9736f360-1d1c-4063-9bd0-064ca3385b4e,gemma2:9b,white,non_first_gen,loans,public,22,modest,rarely,male,part_time,abstains,smokes,sports,science,reserved,often,empty,always,75,66,75,66,75,66,85,66,65,36,76,75
aabd7994-76f4-4603-8880-2d2a165665fd,gemma2:9b,multiracial,first_gen,family_pays,private,20,low,rarely,male,part_time,abstains,vapes,music,business,social,often,empty,usually,65,26,75,26,75,36,75,26,75,26,16,72
c91da93c-f8e0-4d12-b6b7-306be665bf1f,gemma2:9b,white,non_first_gen,loans,private,23,low,often,female,full_time,drinks,vapes,sports,engineering,reserved,never,apprehensive,always,85,76,85,86,85,81,95,76,85,66,81,85
685f8f7a-7bb9-4e60-ad27-d09cf075abe4,gemma2:9b,black,first_gen,family_pays,private,18,great,never,male,full_time,drinks,neither,arts,business,reserved,often,apprehensive,always,85,81,85,81,85,66,95,81,85,76,86,95
80d70553-5d20-40c9-910e-02fb33e42b96,gemma2:9b,multiracial,non_first_gen,loans,private,18,modest,often,male,full_time,abstains,neither,arts,arts,social,never,apprehensive,usually,85,56,85,36,75,66,85,76,85,66,16,85
399eb2ff-c69d-4007-9648-8dd5f78a1e65,gemma2:9b,multiracial,first_gen,family_pays,private,18,good,rarely,female,full_time,drinks,smokes,other,arts,reserved,never,empty,usually,75,36,75,66,85,36,75,26,75,26,36,65
85a92f7b-9603-4ef3-84ad-57885cf86e4e,gemma2:9b,asian,first_gen,loans,public,22,low,often,male,part_time,drinks,neither,sports,arts,social,often,empty,usually,75,26,75,26,75,36,85,16,75,26,16,75
718586e6-9736-4dfc-a6bd-399224577756,gemma2:9b,asian,first_gen,family_pays,public,20,low,never,female,unemployed,drinks,neither,music,science,reserved,never,apprehensive,always,85,76,85,76,85,76,85,91,85,76,91,85
a9d278cd-3ca2-42a1-97b8-9db260de507f,gemma2:9b,asian,first_gen,loans,public,21,modest,never,female,unemployed,drinks,vapes,other,business,reserved,never,excellent,always,75,66,75,36,75,26,85,6,25,26,16,20
cc7e5ecb-1012-416a-8a5f-a4d946c17d48,gemma2:9b,asian,non_first_gen,loans,private,17,great,rarely,female,full_time,drinks,smokes,music,arts,social,often,empty,usually,75,16,75,16,75,36,85,16,75,16,16,65
7939b300-af84-40e6-897e-95332b8d882c,gemma2:9b,asian,first_gen,family_pays,public,19,great,never,male,part_time,abstains,neither,sports,engineering,social,never,articulate,usually,65,16,75,6,25,16,75,16,30,16,6,25
f7686996-bf47-49fe-abeb-f4da7adfbf4f,gemma2:9b,black,first_gen,loans,private,23,great,rarely,male,unemployed,drinks,neither,other,engineering,reserved,never,excellent,always,60,66,65,66,75,26,75,6,30,16,16,15
31fdaca4-6b51-47d7-a871-653553006b32,gemma2:9b,multiracial,first_gen,pell_eligible,private,17,great,sometimes,female,unemployed,drinks,smokes,games,science,social,often,apprehensive,usually,85,66,85,36,85,56,85,76,75,61,26,85
d12a93ac-3012-4364-b980-f8b0e94644d7,gemma2:9b,white,first_gen,family_pays,public,17,low,rarely,male,unemployed,abstains,vapes,games,science,reserved,often,empty,always,85,76,75,81,85,66,85,71,65,41,66,75
9fdb257c-7e1d-4a5f-a02b-1326ba62f14f,gemma2:9b,asian,first_gen,pell_eligible,private,18,low,rarely,female,part_time,drinks,vapes,games,science,social,often,articulate,usually,65,16,75,26,75,36,75,26,65,26,16,63
d6dd59c7-5234-4b6f-b22e-65991ce43c89,gemma2:9b,multiracial,non_first_gen,pell_eligible,public,23,good,sometimes,female,unemployed,drinks,smokes,other,engineering,social,often,empty,always,60,26,65,16,65,26,75,16,40,26,16,65
45af6d1b-748b-40cf-812a-ac33fc7afd41,gemma2:9b,white,non_first_gen,family_pays,public,16,low,sometimes,male,unemployed,abstains,vapes,other,science,reserved,never,articulate,always,75,66,75,66,75,46,75,26,65,36,36,65
77038ee9-cd2f-4a2f-ac57-3ab280b3f383,gemma2:9b,multiracial,first_gen,pell_eligible,private,20,low,sometimes,male,part_time,abstains,smokes,games,arts,social,never,excellent,always,75,16,75,16,25,16,75,6,25,26,16,12
c56036e1-6026-46bb-93ea-4d3c62d8c0e5,gemma2:9b,multiracial,first_gen,family_pays,public,23,great,rarely,male,part_time,drinks,vapes,sports,science,social,never,apprehensive,always,75,66,85,26,75,56,85,81,75,36,16,75
0591b5f6-0744-40f2-931b-7d7492fd278a,gemma2:9b,white,non_first_gen,pell_eligible,private,16,modest,rarely,female,part_time,abstains,neither,arts,arts,reserved,often,articulate,usually,75,61,75,36,85,61,85,66,85,16,66,75
027e0544-763d-44a2-8d5b-b2153b55fa42,gemma2:9b,white,non_first_gen,loans,public,19,low,never,male,part_time,drinks,smokes,other,science,social,often,struggles,usually,60,26,65,26,75,36,75,26,65,26,16,65
708540ff-e1b0-4377-85c4-cd167d70000c,gemma2:9b,black,first_gen,pell_eligible,private,18,good,rarely,female,part_time,drinks,neither,games,engineering,reserved,never,empty,always,75,71,65,66,85,51,85,36,75,26,36,75
dbce1b09-d526-41e2-a6fd-de5c9b13d678,gemma2:9b,black,first_gen,loans,public,21,good,often,female,unemployed,drinks,neither,other,arts,reserved,often,empty,always,75,71,85,56,85,66,95,66,65,36,76,85
b1903a21-59d2-4433-8d4a-c8e8f4017780,gemma2:9b,black,first_gen,family_pays,private,23,low,sometimes,male,full_time,abstains,smokes,other,math,social,never,empty,usually,75,16,75,16,65,26,65,16,35,16,16,75
f85edd51-8dd6-42d5-a3c5-ab87a0813d33,gemma2:9b,black,first_gen,loans,private,22,good,often,female,unemployed,drinks,vapes,games,business,reserved,never,empty,always,75,66,75,66,85,66,85,41,65,26,66,75
f949e2f3-27b0-40d5-a2f3-597b724da2a3,gemma2:9b,white,first_gen,pell_eligible,private,19,low,never,male,unemployed,drinks,neither,music,engineering,social,never,excellent,always,75,6,60,26,35,16,65,6,15,16,6,10
490b5ead-cded-4c12-8b72-949f58977442,gemma2:9b,multiracial,non_first_gen,family_pays,private,18,good,rarely,female,part_time,drinks,smokes,sports,business,reserved,never,apprehensive,usually,85,71,85,66,85,66,85,81,85,81,86,85
ef6fa104-ef81-45f2-be7c-000d7ec9e83b,gemma2:9b,multiracial,first_gen,pell_eligible,public,16,great,sometimes,female,full_time,drinks,smokes,arts,engineering,reserved,often,excellent,always,75,66,75,36,85,66,85,6,35,66,51,35
a7fa5a22-5344-4a56-a5fe-a94d984b2468,gemma2:9b,white,non_first_gen,loans,private,18,modest,sometimes,female,unemployed,drinks,smokes,arts,math,reserved,often,excellent,always,85,56,65,36,85,71,85,16,20,36,51,30
0fe1b1ff-71d1-4aba-b0db-42537d692788,gemma2:9b,white,first_gen,loans,private,19,good,sometimes,female,unemployed,abstains,neither,arts,math,social,never,apprehensive,usually,85,66,85,26,75,56,85,81,85,56,16,85
bd1f2af9-c3f9-4ee7-a4d3-b4e56eeada46,gemma2:9b,multiracial,first_gen,family_pays,private,23,great,never,female,unemployed,drinks,neither,games,business,reserved,often,apprehensive,always,85,81,85,76,85,66,95,81,75,66,86,85
0d032e88-0856-4cb2-91ed-1a1c1c0c20d3,gemma2:9b,asian,non_first_gen,pell_eligible,private,21,low,sometimes,female,full_time,abstains,vapes,other,science,social,never,apprehensive,always,85,76,75,36,75,56,85,76,75,26,16,75
a37d315f-07c4-45c2-89dd-ecf512145c6d,gemma2:9b,black,first_gen,pell_eligible,public,23,low,often,male,unemployed,drinks,neither,games,science,social,often,articulate,always,65,26,75,26,65,36,85,16,75,31,16,75
9e1beb05-cbfb-4886-af24-56eefde70e57,gemma2:9b,white,non_first_gen,loans,public,22,great,often,male,unemployed,abstains,smokes,sports,business,reserved,often,apprehensive,always,85,81,85,76,85,76,85,86,75,81,86,85
09fba8e0-3034-42d1-b3fe-b4041c406b98,gemma2:9b,multiracial,first_gen,family_pays,public,22,modest,rarely,male,unemployed,abstains,vapes,other,engineering,reserved,never,excellent,usually,75,36,85,41,75,26,85,6,75,16,29,65
105aa39a-b603-4c16-b583-b3aa0498dbc4,gemma2:9b,white,first_gen,pell_eligible,public,21,good,often,female,part_time,abstains,vapes,music,arts,reserved,often,excellent,usually,75,51,85,36,75,41,85,16,75,26,36,70
6db5f358-7165-4708-8773-bec940b2b0b9,gemma2:9b,black,first_gen,family_pays,private,21,modest,rarely,female,part_time,drinks,neither,sports,engineering,reserved,never,empty,always,75,66,65,76,75,36,75,26,65,23,36,65
