resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
9c08997b-7927-40fc-9e5a-a6807f045eb6,gpt-oss:20b,asian,non_first_gen,loans,public,17,good,sometimes,female,full_time,drinks,vapes,sports,arts,social,never,excellent,usually,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree
d6d47f48-e2fa-4a3d-8325-9750a86a37ab,gpt-oss:20b,white,non_first_gen,loans,public,19,low,rarely,male,part_time,drinks,neither,arts,science,reserved,never,empty,usually,Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree
27790e8e-3de0-4bd2-b2da-450a888bf715,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,public,21,low,never,male,full_time,abstains,smokes,sports,business,social,often,apprehensive,usually,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Neutral,Strongly Agree
f579945e-6062-458b-90e2-b02f19da2bda,gpt-oss:20b,white,first_gen,loans,public,17,low,never,male,unemployed,abstains,smokes,sports,science,social,never,apprehensive,usually,Agree,Disagree,Agree,Neutral,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Neutral,Disagree,Strongly Agree
9863f281-6377-4f29-9e22-6d0b83e52143,gpt-oss:20b,asian,non_first_gen,loans,private,17,modest,rarely,male,unemployed,drinks,vapes,music,arts,reserved,often,empty,always,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Agree
9a9f3903-7702-4829-9b0e-5c6a6e3e427d,gpt-oss:20b,multiracial,non_first_gen,family_pays,private,22,great,rarely,female,unemployed,abstains,vapes,sports,science,social,never,apprehensive,always,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree
3d5102a5-687b-459e-94e8-5782919b6260,gpt-oss:20b,asian,non_first_gen,pell_eligible,public,17,low,often,female,part_time,abstains,smokes,music,arts,reserved,often,struggles,always,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree
85551fdd-4286-4b57-9991-beca5a287fc0,gpt-oss:20b,black,non_first_gen,family_pays,private,17,good,never,female,part_time,abstains,vapes,games,math,reserved,often,apprehensive,usually,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree
e8ffd3ee-875d-47d0-a226-a31f63cededd,gpt-oss:20b,asian,first_gen,pell_eligible,public,18,modest,never,male,full_time,drinks,vapes,arts,math,social,often,apprehensive,usually,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree
6722f43b-c7fe-4612-a61d-a6c79839d289,gpt-oss:20b,black,non_first_gen,loans,private,20,good,rarely,female,part_time,abstains,neither,other,arts,social,never,excellent,usually,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree
28794009-f3e1-4bc1-97c8-139062f1d0bc,gpt-oss:20b,black,non_first_gen,loans,public,16,great,never,male,part_time,drinks,smokes,arts,engineering,reserved,often,articulate,usually,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Neutral,Agree,Agree,Disagree,Agree
61d04810-ea03-4d86-8270-37faa510617c,gpt-oss:20b,white,non_first_gen,family_pays,public,18,low,rarely,male,part_time,drinks,smokes,games,engineering,social,never,struggles,always,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral
8110123b-9adf-4f86-ae9c-8593f58ce1c0,gpt-oss:20b,white,first_gen,family_pays,public,16,low,sometimes,male,part_time,abstains,vapes,other,arts,reserved,never,empty,always,Agree,Neutral,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Agree
b39fa8c8-cd7a-4025-849a-abddb4ea9c11,gpt-oss:20b,white,non_first_gen,family_pays,private,20,modest,rarely,male,part_time,abstains,smokes,other,arts,social,often,excellent,usually,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree
603ad463-0222-4e29-8927-aa7153c27b14,gpt-oss:20b,asian,first_gen,family_pays,private,19,modest,sometimes,male,part_time,drinks,neither,sports,arts,social,often,struggles,usually,Agree,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,Agree
f88ab0b7-c616-414b-b062-a0e9d9a64477,gpt-oss:20b,multiracial,non_first_gen,loans,public,23,good,rarely,male,unemployed,drinks,vapes,other,engineering,reserved,often,apprehensive,always,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree
9d2d3e7d-0b0a-4060-80ae-c68db1dbc480,gpt-oss:20b,black,non_first_gen,loans,public,16,low,rarely,female,part_time,drinks,neither,other,science,social,never,excellent,usually,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree
9160fdb3-82b4-4f62-9150-0041861c9162,gpt-oss:20b,black,first_gen,pell_eligible,public,22,modest,sometimes,female,part_time,drinks,neither,other,science,social,never,excellent,usually,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree
b82d16e4-d3d9-4119-bfea-5806456fc2fe,gpt-oss:20b,black,non_first_gen,loans,public,20,good,sometimes,female,full_time,abstains,smokes,games,science,reserved,often,apprehensive,usually,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree
98d4ebb3-6874-4939-9064-7bb120aeb3a2,gpt-oss:20b,black,non_first_gen,pell_eligible,public,23,low,rarely,male,part_time,abstains,smokes,arts,arts,social,never,empty,always,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral
add7c822-f4f4-4157-b8cf-d12962574756,gpt-oss:20b,white,non_first_gen,loans,private,23,great,sometimes,male,part_time,abstains,neither,sports,math,social,often,apprehensive,usually,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree
51957f23-7ab0-4a09-a396-303bc4dd2a31,gpt-oss:20b,black,first_gen,pell_eligible,public,20,good,rarely,male,unemployed,abstains,vapes,arts,engineering,reserved,often,apprehensive,always,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree
94c4250f-847f-4d91-9bea-84dab53c73c1,gpt-oss:20b,white,first_gen,loans,public,17,modest,often,male,part_time,abstains,smokes,arts,science,social,never,empty,usually,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree
54498349-ca9a-422a-b1f6-204da78f4796,gpt-oss:20b,asian,non_first_gen,loans,private,23,good,often,male,full_time,drinks,vapes,games,math,reserved,often,articulate,always,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Disagree
8fdbd602-4045-43a8-a463-ae00a12d514d,gpt-oss:20b,asian,first_gen,loans,private,20,great,never,female,unemployed,abstains,smokes,sports,engineering,reserved,never,apprehensive,always,Strongly Agree,Disagree,Strongly Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree
e4528b0b-8a4a-4387-ad18-915893f00677,gpt-oss:20b,asian,non_first_gen,family_pays,public,21,great,often,female,part_time,abstains,neither,music,science,social,often,articulate,usually,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Agree,Disagree
9184bcb6-2aee-493b-9159-41840ff3f2e2,gpt-oss:20b,asian,non_first_gen,family_pays,private,23,modest,never,female,full_time,drinks,smokes,other,business,reserved,never,excellent,usually,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree
8ecfa2b3-5c25-42c0-beaa-be6cc651c7ce,gpt-oss:20b,white,non_first_gen,loans,private,23,low,never,female,part_time,drinks,neither,arts,business,reserved,never,articulate,always,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree
bcda760c-8a9f-403a-9dc2-eee6da81e008,gpt-oss:20b,black,first_gen,loans,public,16,great,never,male,unemployed,drinks,smokes,sports,business,reserved,often,articulate,always,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree
3edbf6d7-165a-4e00-b5e5-73651440df73,gpt-oss:20b,white,first_gen,family_pays,private,18,great,sometimes,male,unemployed,drinks,neither,music,arts,social,often,struggles,always,Disagree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral
88c2e4bb-4c35-4dc2-b7f8-801f2b92765b,gpt-oss:20b,black,non_first_gen,loans,public,21,modest,sometimes,male,full_time,drinks,vapes,music,engineering,social,often,articulate,always,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree
bc1c8f72-9f7a-48b5-a8b9-11afec179533,gpt-oss:20b,multiracial,first_gen,pell_eligible,private,22,good,often,female,part_time,drinks,vapes,arts,science,reserved,never,apprehensive,usually,Neutral,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree
20357da0-f616-47b9-94d4-cef935a94588,gpt-oss:20b,white,first_gen,pell_eligible,private,23,modest,never,female,full_time,drinks,smokes,other,business,reserved,often,excellent,always,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Neutral
6b8555f5-7f38-4a0f-962a-d615c31f3540,gpt-oss:20b,black,first_gen,family_pays,private,21,low,never,male,part_time,drinks,neither,sports,math,reserved,often,struggles,always,Agree,Disagree,Agree,Agree,Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Agree,Neutral,Strongly Agree
a65724e6-c6aa-47a8-b6b6-d1d2992d62b8,gpt-oss:20b,white,non_first_gen,pell_eligible,private,20,modest,often,female,part_time,abstains,vapes,music,math,reserved,never,apprehensive,usually,Strongly Agree,Disagree,Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree
692b2e82-039f-445f-87ca-abdea300f3b1,gpt-oss:20b,black,first_gen,family_pays,private,20,modest,sometimes,female,unemployed,drinks,vapes,sports,engineering,reserved,never,apprehensive,always,Agree,Strongly Disagree,Strongly Agree,Neutral,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree
9a64df4f-81ad-4963-b261-fc4e34b8a98a,gpt-oss:20b,asian,first_gen,pell_eligible,private,17,good,sometimes,male,part_time,abstains,vapes,games,arts,reserved,never,empty,usually,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree
dcccb6fb-a6b4-4dd9-85fa-5c41c0327ae1,gpt-oss:20b,multiracial,first_gen,family_pays,private,18,good,never,male,full_time,drinks,neither,music,business,reserved,often,struggles,usually,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Neutral,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree
76964155-a093-439c-afc9-055fe82678db,gpt-oss:20b,multiracial,first_gen,loans,public,18,modest,sometimes,male,part_time,abstains,neither,arts,math,social,often,apprehensive,usually,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree
01142739-6de4-4672-a1a0-63fc92ce807c,gpt-oss:20b,multiracial,non_first_gen,loans,public,23,great,often,male,part_time,abstains,smokes,music,science,social,never,excellent,usually,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree
c7a9b8f4-fff7-4165-87fb-c8bb6ddb25b1,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,public,17,modest,never,female,full_time,abstains,smokes,music,business,reserved,often,apprehensive,usually,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree
33afa6ae-2edf-466a-af1e-b9e97eea48ea,gpt-oss:20b,asian,non_first_gen,family_pays,public,21,good,sometimes,male,part_time,abstains,neither,games,engineering,social,never,excellent,usually,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree
13aff5c5-34ac-4459-ad61-a6770d75d128,gpt-oss:20b,multiracial,non_first_gen,loans,public,18,modest,never,male,unemployed,drinks,neither,music,engineering,social,never,apprehensive,usually,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree
ff26790b-5531-4e17-9ca6-52d46e5e3edc,gpt-oss:20b,asian,non_first_gen,pell_eligible,private,23,modest,often,female,part_time,drinks,neither,music,science,social,never,empty,usually,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree
3bac539d-109e-4e65-bd8f-77bd1fd6ffb1,gpt-oss:20b,black,first_gen,pell_eligible,private,23,good,rarely,male,full_time,abstains,neither,arts,science,reserved,often,articulate,usually,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree
1159b730-b39e-41ed-9833-318957407662,gpt-oss:20b,black,first_gen,loans,private,23,low,rarely,female,full_time,drinks,vapes,music,science,reserved,never,struggles,always,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree
437c1532-321b-483e-ab3b-ad0f6aa37aae,gpt-oss:20b,white,non_first_gen,pell_eligible,public,20,modest,often,female,part_time,abstains,vapes,arts,arts,social,never,empty,always,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree
59a6e856-c63a-4688-adec-5b85b0a77c56,gpt-oss:20b,white,non_first_gen,loans,private,18,good,never,male,part_time,abstains,smokes,games,engineering,reserved,often,apprehensive,usually,Strongly Agree,Disagree,Strongly Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree
112d5b85-e558-43e1-89f6-fccae1b0b66d,gpt-oss:20b,asian,non_first_gen,pell_eligible,public,17,great,sometimes,female,full_time,abstains,vapes,games,arts,social,often,apprehensive,always,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Agree
31ebf374-4dea-4ffd-a6d6-77cc62292aaf,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,private,17,great,never,female,unemployed,drinks,neither,games,engineering,social,often,struggles,usually,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Neutral
9b34d5fe-9688-49c1-b6b7-75942cdb1f41,gpt-oss:20b,asian,first_gen,loans,public,19,good,sometimes,male,part_time,abstains,vapes,arts,arts,social,never,apprehensive,always,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Neutral,Neutral,Agree
e64ea83f-265a-4fcb-83f9-40aaaadfc098,gpt-oss:20b,white,first_gen,pell_eligible,public,18,low,sometimes,male,unemployed,drinks,smokes,music,math,reserved,often,articulate,usually,Agree,Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree
a825cabb-66f1-4a59-9cef-173ec1b2ea63,gpt-oss:20b,white,non_first_gen,family_pays,private,22,low,sometimes,female,unemployed,abstains,smokes,games,science,reserved,never,apprehensive,always,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree
08171785-032b-4d6e-8151-29e277e807b4,gpt-oss:20b,multiracial,first_gen,pell_eligible,public,16,low,never,male,full_time,abstains,smokes,arts,arts,reserved,never,empty,usually,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree
49ad34f2-2ea3-49ab-8959-ff616c342e39,gpt-oss:20b,asian,non_first_gen,pell_eligible,private,21,modest,often,female,full_time,abstains,smokes,arts,arts,social,often,empty,usually,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree
522b7b53-cff9-46a1-a30b-482b49d45719,gpt-oss:20b,white,first_gen,family_pays,private,18,low,rarely,female,part_time,drinks,neither,other,math,reserved,never,empty,usually,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree
87a52f6e-b1ed-49c0-b7b0-48ebc5200b7e,gpt-oss:20b,multiracial,first_gen,family_pays,public,21,good,never,female,full_time,drinks,neither,music,engineering,social,never,empty,usually,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree
9d9aa686-1c69-4b87-9a74-e16a07b3b809,gpt-oss:20b,black,non_first_gen,loans,private,18,good,sometimes,male,full_time,abstains,smokes,other,engineering,social,often,excellent,always,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree
4816043c-5e65-4947-9651-67d403fbf121,gpt-oss:20b,black,first_gen,pell_eligible,public,23,low,sometimes,female,unemployed,abstains,smokes,arts,science,reserved,never,struggles,always,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree
ffa0a2b0-d73c-49b5-8082-1b94d743c5ab,gpt-oss:20b,asian,first_gen,loans,public,18,modest,rarely,male,full_time,drinks,neither,sports,science,reserved,never,articulate,always,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree
6224ad03-b89e-40ec-a1fd-17015f9e2aee,gpt-oss:20b,multiracial,non_first_gen,loans,private,17,modest,rarely,male,unemployed,abstains,neither,arts,arts,reserved,often,empty,always,Agree,Neutral,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Neutral,Strongly Agree
ead3b945-f926-4ae8-aed2-409bea53de69,gpt-oss:20b,black,first_gen,pell_eligible,private,16,good,rarely,male,full_time,drinks,neither,sports,arts,reserved,never,empty,always,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree
9e4ca1aa-52f1-4025-892a-6aa5c1e6d2c5,gpt-oss:20b,black,first_gen,loans,private,21,low,sometimes,male,full_time,abstains,neither,other,engineering,reserved,often,articulate,always,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree
330ec268-614d-4487-a305-d53649dcdf55,gpt-oss:20b,multiracial,first_gen,loans,private,18,good,rarely,male,unemployed,abstains,neither,games,math,social,often,articulate,usually,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral
fe7a0b5d-f94d-4841-aabd-fe7d6f07ebb2,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,public,17,modest,rarely,male,unemployed,drinks,smokes,other,engineering,reserved,often,struggles,usually,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree
