resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
cbe809ac-aada-49e6-a494-1fb5da4ca0ba,gpt-oss:20b,white,first_gen,family_pays,public,17,low,often,male,part_time,abstains,neither,other,business,reserved,never,excellent,always,2,2,3,2,4,2,3,1,4,1,3,3
8b0aac9c-7f1f-4a23-be5b-3ebbdd8adba9,gpt-oss:20b,black,first_gen,pell_eligible,private,16,great,often,male,unemployed,abstains,neither,music,science,social,often,articulate,always,4,2,3,2,4,2,3,1,4,2,2,4
ca28db20-5cfd-4a84-86b3-be7c99c3d1b4,gpt-oss:20b,black,first_gen,family_pays,private,18,low,often,female,part_time,drinks,smokes,music,engineering,social,often,excellent,usually,2,1,4,2,3,2,3,1,4,2,2,4
85f23f94-6138-4610-896f-3cb86c89dfdf,gpt-oss:20b,multiracial,non_first_gen,family_pays,public,22,modest,often,female,part_time,drinks,smokes,music,math,social,often,articulate,always,4,2,3,2,4,3,4,2,4,2,2,3
57b9d318-a44f-4b46-97a7-8edcde47d451,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,private,19,low,never,male,unemployed,abstains,smokes,games,engineering,reserved,never,apprehensive,usually,2,3,4,4,4,4,4,4,4,2,4,4
e8859fe6-a142-4471-b665-f7de74b6c69f,gpt-oss:20b,black,first_gen,pell_eligible,public,16,good,never,male,full_time,drinks,vapes,arts,business,reserved,never,struggles,always,4,3,3,3,4,2,4,1,4,2,3,4
079f9c38-ab5c-49ed-bc94-e84792431a4d,gpt-oss:20b,white,first_gen,pell_eligible,private,22,low,sometimes,female,full_time,drinks,neither,music,math,reserved,never,struggles,usually,4,2,4,2,5,3,4,2,4,2,3,3
0ef1acb8-a6e7-4497-b82d-f1fe535d291c,gpt-oss:20b,black,first_gen,pell_eligible,public,23,good,never,male,part_time,drinks,smokes,other,business,reserved,often,apprehensive,always,4,3,4,3,4,4,4,3,4,2,4,4
6dd2272f-ff03-4014-8b51-b54bf7c0812b,gpt-oss:20b,black,first_gen,family_pays,public,22,low,rarely,male,full_time,drinks,vapes,games,engineering,social,never,struggles,always,4,2,4,2,3,2,3,2,4,2,2,3
dac5c33e-f821-4cf5-bb43-c338ecba0c83,gpt-oss:20b,asian,non_first_gen,pell_eligible,private,16,low,never,male,full_time,drinks,vapes,arts,science,social,often,apprehensive,always,4,3,4,3,4,4,4,1,4,3,3,4
ce3fd5ff-51ae-40de-8738-2224bea3dfa8,gpt-oss:20b,multiracial,first_gen,pell_eligible,public,20,low,never,female,full_time,drinks,smokes,sports,arts,reserved,never,excellent,always,4,1,4,2,4,2,4,1,4,2,2,3
4a293aa9-0769-4740-b95f-a4450b34e050,gpt-oss:20b,asian,first_gen,family_pays,public,17,low,sometimes,female,unemployed,abstains,neither,games,arts,social,never,struggles,always,4,2,3,2,3,1,3,2,4,1,2,4
c295dfc5-471e-44ce-9477-35f4f54e3370,gpt-oss:20b,black,first_gen,family_pays,public,18,great,often,male,unemployed,drinks,neither,sports,science,reserved,never,excellent,usually,3,2,4,2,2,2,4,1,3,2,3,3
8691bb76-bfa5-4131-962a-71b0d8388f2a,gpt-oss:20b,asian,non_first_gen,pell_eligible,private,17,low,never,male,part_time,drinks,smokes,arts,business,social,never,apprehensive,usually,4,2,4,3,3,2,4,4,4,2,3,4
cd97047c-6345-4d9f-ab0c-49fefaf7ab74,gpt-oss:20b,black,first_gen,loans,public,18,great,sometimes,male,full_time,abstains,smokes,games,business,reserved,never,articulate,always,3,3,3,3,4,2,4,3,4,2,2,3
471419c5-2b6f-441d-b857-7fad6640d3e0,gpt-oss:20b,asian,non_first_gen,loans,public,18,great,often,male,part_time,drinks,neither,other,math,reserved,often,empty,always,5,3,4,3,4,3,4,2,4,2,4,4
26bd75ad-1330-48a9-aea5-19a04862f359,gpt-oss:20b,asian,first_gen,family_pays,private,18,modest,often,male,unemployed,drinks,neither,games,engineering,social,often,excellent,always,2,2,3,1,2,2,3,1,4,2,2,2
e811be4a-f651-48ba-85fd-edf5ffc8bbc8,gpt-oss:20b,black,non_first_gen,family_pays,private,19,good,sometimes,male,full_time,drinks,vapes,music,engineering,reserved,often,apprehensive,always,4,3,4,3,4,3,4,3,4,2,4,4
5b7e94d8-705c-4d73-a842-90c98ea6474f,gpt-oss:20b,white,non_first_gen,family_pays,public,16,great,never,female,unemployed,abstains,neither,sports,science,social,never,articulate,usually,4,1,3,1,2,2,2,1,4,2,2,2
bbd17917-2b43-4570-be09-d86ee9db7e10,gpt-oss:20b,asian,non_first_gen,family_pays,private,21,great,never,male,unemployed,abstains,smokes,games,science,reserved,often,apprehensive,always,5,3,4,2,4,3,4,4,4,4,4,4
a8e6f0b7-5193-4a15-a260-672e0c55c4c6,gpt-oss:20b,white,first_gen,loans,private,22,good,often,male,unemployed,drinks,vapes,sports,engineering,reserved,often,struggles,usually,4,3,4,2,4,3,4,1,4,2,4,4
3e52d79f-eb52-4bc5-a087-326b7ebab0ce,gpt-oss:20b,white,first_gen,family_pays,public,20,good,sometimes,male,part_time,abstains,neither,games,business,reserved,often,apprehensive,usually,4,2,4,2,4,4,4,3,4,2,4,4
70a55170-2ddc-499b-bce0-d3c65dcacee5,gpt-oss:20b,white,first_gen,pell_eligible,public,20,low,rarely,female,unemployed,drinks,smokes,sports,science,reserved,often,apprehensive,usually,2,2,4,3,4,4,4,4,4,1,4,4
8aaaf6ee-7491-4f1b-8b1c-7ce9308bf1a5,gpt-oss:20b,black,non_first_gen,loans,private,18,good,sometimes,female,full_time,abstains,smokes,arts,math,reserved,never,empty,always,4,3,4,2,4,3,4,1,4,2,3,3
23a12d75-add3-4f1b-9b72-137ac939c8e0,gpt-oss:20b,multiracial,first_gen,loans,public,16,good,often,male,unemployed,drinks,vapes,arts,business,reserved,never,apprehensive,usually,4,2,4,3,4,3,4,1,4,2,4,4
8ea7f5cd-44b4-4ab6-8616-d5f91146ec89,gpt-oss:20b,multiracial,non_first_gen,family_pays,public,18,good,never,male,unemployed,drinks,vapes,music,business,social,often,excellent,always,5,1,3,1,3,1,3,1,4,2,2,1
a849b1c7-7fd7-4158-a7b2-0a1c6a029ac8,gpt-oss:20b,white,non_first_gen,family_pays,private,22,good,never,female,unemployed,abstains,vapes,arts,business,reserved,never,empty,usually,4,3,4,2,4,1,4,1,4,1,3,3
4c159e25-b0b7-4c4e-98e4-e111bc670df4,gpt-oss:20b,black,non_first_gen,family_pays,public,23,great,rarely,male,unemployed,drinks,smokes,games,arts,social,never,apprehensive,usually,4,3,4,2,4,3,4,3,4,2,3,3
96899579-790e-45a8-b724-9345891b4f93,gpt-oss:20b,white,first_gen,loans,private,19,great,often,female,full_time,drinks,vapes,other,math,reserved,often,articulate,always,4,3,4,3,4,2,4,1,4,2,3,4
cda10320-bbc0-4a68-83c4-9f892d4c3ccf,gpt-oss:20b,white,non_first_gen,loans,public,21,great,never,male,unemployed,abstains,neither,music,business,reserved,often,struggles,usually,4,3,4,2,4,1,4,2,4,2,3,4
3a2e4ad8-0a92-408a-864e-9aff7aa44fff,gpt-oss:20b,asian,first_gen,pell_eligible,public,20,modest,often,female,full_time,abstains,neither,other,science,social,never,excellent,usually,2,1,4,1,3,1,4,1,4,2,2,4
e065163e-5d51-4e38-aa57-809a7543c5c6,gpt-oss:20b,white,first_gen,family_pays,public,21,modest,sometimes,female,full_time,drinks,vapes,arts,business,social,often,empty,always,3,2,3,2,3,2,3,1,3,2,2,4
c1ce5e98-6570-4684-a5fc-e9cb6c5838a0,gpt-oss:20b,asian,first_gen,loans,private,21,low,rarely,male,full_time,abstains,vapes,games,science,reserved,never,apprehensive,usually,4,2,4,3,4,3,4,4,4,2,3,4
cf6d482e-9c69-49a8-9a7f-2eb6c3194102,gpt-oss:20b,white,non_first_gen,pell_eligible,public,18,good,sometimes,female,unemployed,abstains,vapes,sports,business,social,never,struggles,always,4,2,3,2,3,3,3,1,4,1,2,4
489553b1-e57c-4214-9938-89eaf816738f,gpt-oss:20b,multiracial,first_gen,pell_eligible,private,22,modest,sometimes,male,full_time,abstains,smokes,sports,math,reserved,often,struggles,usually,5,2,4,2,4,3,4,3,4,2,4,4
bfad3dfa-0428-42e1-9e9a-6b53114c29c2,gpt-oss:20b,multiracial,first_gen,family_pays,public,19,low,often,male,unemployed,abstains,neither,music,business,social,often,articulate,always,4,2,4,2,3,2,4,2,4,2,2,3
8ab18553-8205-44a2-9ed8-369fb990df79,gpt-oss:20b,black,non_first_gen,loans,public,16,good,often,male,part_time,drinks,vapes,sports,business,reserved,never,articulate,always,4,2,4,2,4,2,4,2,4,2,3,3
5a26f497-7370-445f-9c6f-e47ddca96a61,gpt-oss:20b,asian,non_first_gen,pell_eligible,private,20,low,never,female,unemployed,drinks,smokes,games,science,reserved,often,empty,usually,4,3,4,3,4,3,4,1,4,2,4,4
4e9b142e-9b98-4d86-b2d5-96cbff7f60c0,gpt-oss:20b,multiracial,first_gen,pell_eligible,public,17,modest,often,female,full_time,drinks,neither,sports,engineering,reserved,often,struggles,always,4,3,4,2,4,3,4,1,4,2,4,4
644225e7-32db-4223-8423-09665edcc703,gpt-oss:20b,asian,non_first_gen,loans,public,22,modest,sometimes,female,unemployed,drinks,vapes,music,engineering,reserved,often,apprehensive,usually,4,3,4,3,4,3,4,4,4,2,3,4
b72096cd-b6f3-43ad-9075-e7ba82fcdff2,gpt-oss:20b,multiracial,first_gen,loans,public,22,good,rarely,male,unemployed,abstains,smokes,other,arts,social,often,empty,always,5,2,3,2,4,2,3,1,3,2,2,4
54f9d9e2-3595-40a4-9955-ed8bcfd6ebe0,gpt-oss:20b,asian,first_gen,pell_eligible,public,21,low,sometimes,female,unemployed,abstains,vapes,games,arts,reserved,often,apprehensive,always,4,3,4,3,4,4,4,3,4,4,4,4
bfdc85f3-3041-459a-ac90-7479733c4218,gpt-oss:20b,asian,first_gen,family_pays,private,17,great,sometimes,female,full_time,abstains,smokes,music,arts,social,never,articulate,always,3,1,3,2,3,2,3,1,3,1,2,3
bc322642-a137-4cd7-9e7c-08e22785e7d3,gpt-oss:20b,white,first_gen,family_pays,public,18,modest,often,male,full_time,drinks,vapes,arts,arts,reserved,often,empty,usually,4,2,3,3,4,3,4,2,4,2,4,4
36dabb4e-051f-4076-941b-fa1dedc6c3d3,gpt-oss:20b,white,non_first_gen,pell_eligible,private,21,good,never,male,unemployed,drinks,smokes,sports,math,reserved,often,excellent,usually,4,2,4,2,3,2,3,1,4,2,2,3
5ac3b3b4-5371-4fad-acf1-a09ecccd9a72,gpt-oss:20b,black,non_first_gen,loans,public,21,low,often,male,unemployed,drinks,vapes,other,engineering,reserved,often,empty,usually,5,3,4,4,4,3,4,3,3,1,3,4
8d091e1d-7616-4593-9b3b-dee9347cfa2a,gpt-oss:20b,multiracial,non_first_gen,family_pays,public,20,good,sometimes,male,part_time,abstains,neither,other,business,social,often,apprehensive,always,2,3,4,2,4,3,4,3,4,2,4,4
8559dcf2-47ec-434a-bec7-5738028ea0ea,gpt-oss:20b,multiracial,first_gen,loans,private,19,great,sometimes,female,full_time,drinks,smokes,arts,engineering,social,often,empty,usually,4,2,4,2,3,2,3,2,4,2,2,3
251f9204-5251-44ab-ab93-e2c38e76373b,gpt-oss:20b,black,non_first_gen,family_pays,public,16,good,rarely,male,full_time,drinks,smokes,music,engineering,social,never,struggles,usually,4,2,4,2,3,2,3,1,3,2,2,4
44bd6adf-719a-4c18-89a4-d415e6939ef5,gpt-oss:20b,black,first_gen,family_pays,public,23,low,often,male,unemployed,drinks,smokes,music,math,reserved,often,struggles,always,4,4,4,3,4,4,4,3,4,2,3,4
00f7a746-4c22-4c23-b98e-b5c966a4c352,gpt-oss:20b,multiracial,first_gen,family_pays,private,18,great,often,male,full_time,drinks,smokes,sports,science,reserved,never,apprehensive,always,5,4,4,3,4,4,4,3,4,4,4,4
7ec85e54-254d-4684-b776-7de397c297ff,gpt-oss:20b,multiracial,first_gen,pell_eligible,private,20,good,sometimes,female,part_time,drinks,vapes,sports,business,social,never,struggles,usually,5,2,4,2,4,2,4,1,4,2,2,3
afd2554b-bc5d-4f32-b072-c212a59b6428,gpt-oss:20b,black,non_first_gen,family_pays,public,23,good,sometimes,female,full_time,abstains,vapes,other,business,social,often,empty,usually,2,2,3,1,4,2,3,1,4,2,2,3
9c301452-f37a-4ea8-9e79-c5461324d722,gpt-oss:20b,asian,first_gen,pell_eligible,private,16,great,never,male,part_time,drinks,smokes,arts,business,social,often,excellent,usually,4,1,4,2,2,2,2,1,2,1,2,3
c20726b1-76b5-44b7-b68f-2cfd3ea91013,gpt-oss:20b,multiracial,non_first_gen,family_pays,private,19,great,sometimes,female,unemployed,abstains,smokes,other,arts,reserved,often,articulate,usually,4,3,4,3,4,2,4,2,4,2,3,4
dd48203f-a1b8-4a4f-b599-813aad1a18db,gpt-oss:20b,multiracial,first_gen,pell_eligible,public,20,great,rarely,male,part_time,drinks,neither,sports,science,social,never,excellent,usually,2,1,2,1,4,2,3,1,2,2,2,1
a003c375-45e4-4f1b-b054-25ffc65ab8ff,gpt-oss:20b,white,first_gen,loans,private,20,low,rarely,female,part_time,drinks,neither,sports,business,reserved,never,struggles,usually,5,2,4,3,3,2,4,3,4,2,3,4
edaec7de-e31c-44ee-bd66-de0c65f9543b,gpt-oss:20b,multiracial,first_gen,pell_eligible,public,19,modest,sometimes,male,unemployed,drinks,neither,other,arts,reserved,never,struggles,usually,4,3,4,3,4,3,4,1,4,2,3,3
03425db9-3cc0-4aa6-a194-27db0ed57223,gpt-oss:20b,black,first_gen,pell_eligible,public,20,low,never,male,unemployed,abstains,neither,arts,science,reserved,often,excellent,usually,4,2,3,2,4,2,4,1,4,1,4,3
c3497a27-7fa9-4306-926b-ef10494ab41b,gpt-oss:20b,asian,first_gen,family_pays,public,18,low,sometimes,male,full_time,abstains,smokes,sports,arts,social,never,apprehensive,usually,4,2,4,3,4,3,4,3,4,1,3,4
ec0773cb-3e43-461c-aab7-b4235ecf6bd1,gpt-oss:20b,multiracial,non_first_gen,family_pays,public,20,low,sometimes,male,full_time,drinks,neither,other,arts,reserved,often,struggles,usually,4,3,4,2,4,3,4,1,4,2,3,4
c643af10-c44e-42e6-8930-37bd4141c6f0,gpt-oss:20b,multiracial,non_first_gen,family_pays,public,18,low,sometimes,male,part_time,drinks,neither,music,science,social,never,struggles,always,4,3,3,2,3,3,3,2,3,2,2,3
4f787cff-ecdc-44b5-87e6-1465de10430e,gpt-oss:20b,asian,first_gen,family_pays,public,23,great,often,female,part_time,drinks,neither,music,business,reserved,never,apprehensive,always,4,3,4,3,4,4,4,4,4,2,4,4
6f1d398c-9155-44a8-b584-f78981f25c0d,gpt-oss:20b,black,non_first_gen,family_pays,public,19,modest,never,female,unemployed,abstains,smokes,music,math,reserved,never,excellent,always,5,2,3,2,4,1,3,1,3,2,2,2
feb30b36-7a02-47dc-8dad-55c1bb2e21c7,gpt-oss:20b,asian,non_first_gen,family_pays,private,18,low,often,male,part_time,drinks,neither,sports,math,reserved,never,struggles,usually,5,4,4,3,4,2,4,1,4,3,3,4
aa594298-9835-4ff3-8461-1fb7697ea0f3,gpt-oss:20b,black,non_first_gen,loans,public,21,low,never,male,unemployed,drinks,vapes,music,engineering,reserved,never,excellent,always,4,1,3,2,3,2,4,1,2,2,3,2
