resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
3fbf331e-2276-4406-8a48-31243404f35c,llama3.1:8b,multiracial,non_first_gen,family_pays,private,19,low,rarely,female,full_time,drinks,neither,sports,business,social,never,apprehensive,usually,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
4b76040b-2aa0-470c-9c29-6d230e76a796,llama3.1:8b,black,non_first_gen,loans,private,22,modest,often,male,full_time,abstains,vapes,sports,business,social,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes
3da6a721-9115-4d3f-84b2-84c7a07b279e,llama3.1:8b,multiracial,first_gen,pell_eligible,public,18,great,sometimes,male,unemployed,drinks,vapes,music,arts,reserved,never,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5533d175-56c7-4c1f-b2a2-e43fab28da14,llama3.1:8b,black,non_first_gen,pell_eligible,private,18,low,never,male,full_time,drinks,smokes,music,science,reserved,never,apprehensive,always,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes
0d6c58c3-822b-4fe7-b000-cb0dc3856799,llama3.1:8b,white,first_gen,pell_eligible,private,22,great,often,male,unemployed,drinks,vapes,other,science,reserved,often,articulate,always,Sometimes,Often,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes
527c31a4-41b8-4336-b9fe-8e29ff5a7a3e,llama3.1:8b,multiracial,first_gen,loans,private,21,good,often,male,full_time,drinks,vapes,other,arts,social,never,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f30e13c0-31dd-4717-8030-a8ae9ea45826,llama3.1:8b,black,non_first_gen,loans,private,16,low,rarely,female,unemployed,drinks,neither,games,science,social,often,excellent,usually,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9bf56f7d-2be2-460c-9a6a-0aeb7ee35acb,llama3.1:8b,white,non_first_gen,loans,public,16,great,rarely,male,full_time,drinks,vapes,other,science,social,often,apprehensive,always,Sometimes,Often,Often,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely
0a33d47d-258d-4b0b-9fcb-cbb35cffde27,llama3.1:8b,multiracial,non_first_gen,family_pays,private,21,great,often,male,unemployed,abstains,smokes,arts,engineering,reserved,never,excellent,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Always,Often,Always,Sometimes,Sometimes,Rarely
b1a600b4-cefd-492c-a64f-8aa19c7daef6,llama3.1:8b,black,non_first_gen,loans,private,19,good,rarely,male,part_time,abstains,vapes,music,science,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2347f806-a06e-455c-ac68-6c7b162b6a65,llama3.1:8b,white,first_gen,loans,private,21,modest,rarely,female,part_time,drinks,neither,other,engineering,reserved,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
e5166ed6-3736-47b9-ba34-4351f736c04c,llama3.1:8b,black,non_first_gen,pell_eligible,public,21,modest,rarely,male,unemployed,drinks,vapes,other,business,reserved,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes
eb550aab-0055-4f23-8421-acfe42ac1cf8,llama3.1:8b,white,non_first_gen,loans,public,19,modest,often,female,part_time,abstains,vapes,music,science,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
837c7a30-4382-4e3e-92dc-0f2aad74e614,llama3.1:8b,white,first_gen,loans,private,22,good,never,male,part_time,abstains,smokes,games,business,social,never,excellent,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Sometimes,Always,Always,Always,Sometimes,Never,Rarely
4e275738-404e-4087-b511-c0dc1560deaf,llama3.1:8b,black,first_gen,pell_eligible,public,21,modest,rarely,male,part_time,drinks,vapes,sports,math,social,often,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
c07bff58-002f-44e6-8339-689198f4173b,llama3.1:8b,black,non_first_gen,pell_eligible,public,22,good,sometimes,female,unemployed,drinks,vapes,sports,science,reserved,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes
ab8eeec1-a33d-4f37-8592-0392f5129fff,llama3.1:8b,multiracial,first_gen,family_pays,private,22,great,never,female,unemployed,drinks,vapes,games,engineering,social,never,empty,usually,Often,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
7271378e-bf08-48e2-920f-c4379f8b66c5,llama3.1:8b,asian,first_gen,family_pays,private,19,great,rarely,male,full_time,drinks,vapes,music,math,reserved,often,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes
be5dae9c-5de7-4973-96ff-f146ac03fef5,llama3.1:8b,multiracial,non_first_gen,pell_eligible,public,18,low,never,male,part_time,abstains,vapes,sports,science,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ebd85746-247b-4794-8279-cf5c443035cf,llama3.1:8b,asian,non_first_gen,loans,public,23,modest,sometimes,male,full_time,drinks,vapes,sports,science,social,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
13537718-b293-4a88-88c1-34570ff7ff37,llama3.1:8b,multiracial,non_first_gen,family_pays,private,20,good,sometimes,male,part_time,abstains,neither,music,business,reserved,never,struggles,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d0010ce4-4a2c-4fd0-be48-2e49f27bea63,llama3.1:8b,black,non_first_gen,loans,public,22,good,often,female,full_time,abstains,vapes,music,arts,social,often,struggles,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
87c3e31d-6dbd-4cce-ae70-f4166756d256,llama3.1:8b,black,non_first_gen,pell_eligible,public,20,modest,never,female,full_time,drinks,smokes,sports,science,social,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
50134e8d-da1f-41b1-9b95-e0f107f643a1,llama3.1:8b,asian,first_gen,loans,public,23,low,often,male,full_time,abstains,neither,games,engineering,social,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
e6f092db-2120-49b5-aa1f-251eb3477643,llama3.1:8b,black,first_gen,pell_eligible,private,18,great,never,female,part_time,drinks,neither,music,arts,reserved,often,empty,usually,Sometimes,Always,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
0b4d6830-8ec1-4b99-8feb-cb4148e6a66e,llama3.1:8b,black,first_gen,family_pays,public,17,modest,often,male,full_time,abstains,vapes,sports,engineering,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
91ec3320-1093-4c51-85fe-74cd0e156f25,llama3.1:8b,asian,first_gen,loans,public,22,great,rarely,male,full_time,abstains,neither,sports,science,social,often,empty,usually,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely
061f7c37-421b-4548-a0b0-a4260e1e6030,llama3.1:8b,multiracial,non_first_gen,family_pays,private,22,great,sometimes,male,part_time,drinks,vapes,arts,science,reserved,never,excellent,usually,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Always,Sometimes,Sometimes,Rarely
c0b436b9-87ca-4856-b001-a182678a926b,llama3.1:8b,white,non_first_gen,loans,public,18,good,sometimes,female,unemployed,abstains,neither,sports,math,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a0171f66-805c-4691-9f62-40de7f26803e,llama3.1:8b,asian,non_first_gen,loans,private,20,great,rarely,female,part_time,abstains,smokes,music,arts,reserved,never,excellent,usually,Sometimes,Always,Always,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Rarely,Rarely,Rarely
09549648-8e08-4ffb-b273-66765cd788cc,llama3.1:8b,multiracial,non_first_gen,pell_eligible,public,21,good,rarely,female,full_time,drinks,vapes,other,engineering,social,often,excellent,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
b1d5c579-d8a4-479f-8ba7-15090625410c,llama3.1:8b,multiracial,first_gen,pell_eligible,public,23,good,sometimes,female,part_time,abstains,smokes,sports,arts,social,never,articulate,always,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
7de29134-39d1-4819-89d9-d4c7d750ccc9,llama3.1:8b,multiracial,non_first_gen,pell_eligible,public,16,good,sometimes,female,part_time,abstains,vapes,sports,math,reserved,often,articulate,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
018e3ac9-cd1e-4f76-a073-910f0eabcbdf,llama3.1:8b,multiracial,non_first_gen,loans,public,23,modest,sometimes,male,part_time,drinks,neither,arts,arts,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
83501c65-3f1b-4ac3-a77c-1ce1d3af0c60,llama3.1:8b,asian,first_gen,pell_eligible,public,18,good,never,male,unemployed,abstains,neither,arts,math,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
06d04ba3-8209-41ae-b136-dbc84fe71fe9,llama3.1:8b,asian,first_gen,pell_eligible,private,16,great,often,male,part_time,abstains,vapes,music,math,reserved,never,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
811a63e0-ae5e-4fc7-ab73-5a1168e6faea,llama3.1:8b,asian,non_first_gen,pell_eligible,public,22,modest,never,female,part_time,abstains,vapes,other,engineering,social,often,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
a12a2785-47ec-4d7b-8f94-01181a9d8539,llama3.1:8b,white,first_gen,pell_eligible,public,19,modest,sometimes,female,part_time,drinks,vapes,sports,business,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d06a3979-a3fb-49d3-8ee9-44ec007a3bfe,llama3.1:8b,black,non_first_gen,family_pays,private,22,great,never,female,part_time,abstains,neither,music,business,social,often,excellent,always,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Always,Sometimes,Always,Sometimes,Sometimes,Sometimes
9d9ed6f8-2d82-4177-9eb0-cdb20ec5cd6c,llama3.1:8b,black,first_gen,loans,public,20,modest,often,male,full_time,abstains,vapes,games,math,social,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Often,Sometimes,Rarely,Never
0ae8ae12-c724-483c-a294-4d20c0f468e4,llama3.1:8b,asian,first_gen,pell_eligible,private,23,good,often,male,part_time,abstains,vapes,sports,engineering,social,often,empty,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
2f731e6f-94b1-4653-9b1d-e0fc56b6aebd,llama3.1:8b,multiracial,non_first_gen,family_pays,public,20,good,sometimes,female,unemployed,drinks,smokes,music,arts,social,never,apprehensive,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
f48f0f5c-ba60-4901-90d1-0c7f0b43f742,llama3.1:8b,white,first_gen,family_pays,public,16,modest,often,female,part_time,abstains,neither,sports,science,reserved,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6cd9f016-5c4f-4f59-bbcc-ebcf70045998,llama3.1:8b,asian,first_gen,pell_eligible,private,16,modest,rarely,male,part_time,abstains,smokes,music,arts,social,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f1f49b64-ba1b-40cd-a25c-0219c918a956,llama3.1:8b,multiracial,first_gen,loans,private,19,modest,never,male,part_time,drinks,smokes,games,engineering,social,never,struggles,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
60c862ee-1e01-4b61-83c4-b75b609c4df4,llama3.1:8b,multiracial,non_first_gen,loans,public,17,modest,often,male,part_time,drinks,neither,music,engineering,reserved,often,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Often,Often,Often,Sometimes,Sometimes,Rarely
3ac2780b-1bb7-4ff6-8fb3-6c3c791cb73d,llama3.1:8b,black,non_first_gen,pell_eligible,private,19,great,sometimes,male,full_time,abstains,vapes,games,arts,social,never,excellent,usually,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Rarely
1dabdc78-5fb5-4b84-94cc-d05aa84d29ad,llama3.1:8b,black,first_gen,pell_eligible,public,23,good,often,female,full_time,drinks,neither,arts,math,reserved,often,excellent,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Rarely,Rarely
6711fc50-dc21-461b-bef9-2365fe5d6854,llama3.1:8b,asian,non_first_gen,family_pays,private,23,great,sometimes,female,unemployed,drinks,neither,music,business,social,often,apprehensive,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes
da9cd167-0a3a-4115-a604-0b01dd5900eb,llama3.1:8b,asian,first_gen,family_pays,public,22,great,sometimes,male,part_time,abstains,neither,music,business,social,often,empty,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d567946e-108a-4fc2-b59b-ee7ff972a94e,llama3.1:8b,asian,non_first_gen,loans,public,21,good,never,male,part_time,drinks,smokes,music,arts,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
4a04ba0d-9f29-4bb5-8567-50c95210683a,llama3.1:8b,white,first_gen,loans,private,20,low,sometimes,female,part_time,abstains,vapes,games,science,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes
11258f8c-c186-417b-859c-e72e47c0ec8f,llama3.1:8b,asian,first_gen,pell_eligible,public,23,low,sometimes,male,full_time,abstains,neither,other,science,social,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
ce5a2577-9849-489a-aee1-ec577c3f290c,llama3.1:8b,black,first_gen,pell_eligible,public,23,good,sometimes,male,part_time,drinks,vapes,music,arts,social,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6dc67963-74fa-4c96-9462-ca002c184c93,llama3.1:8b,black,non_first_gen,loans,public,22,modest,sometimes,male,unemployed,abstains,neither,sports,business,social,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Often,Sometimes,Sometimes,Rarely
b8b2ca54-101d-4bac-9bee-0626f58f3164,llama3.1:8b,multiracial,first_gen,pell_eligible,private,21,low,sometimes,female,unemployed,drinks,neither,games,arts,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
c6a94718-1d80-46a4-8c5b-076b619c6101,llama3.1:8b,black,non_first_gen,pell_eligible,public,19,good,rarely,male,part_time,abstains,neither,other,science,social,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely
3e8e53a5-23a2-401e-92d5-cae93fe0902d,llama3.1:8b,multiracial,first_gen,pell_eligible,public,23,good,never,female,full_time,abstains,smokes,sports,math,reserved,often,empty,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely
439a7e33-f8ad-4ad1-97c3-8a3185c664e5,llama3.1:8b,white,first_gen,family_pays,private,18,good,rarely,male,unemployed,abstains,neither,arts,science,social,often,struggles,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9319fef3-9bde-459e-9880-833c70f35703,llama3.1:8b,multiracial,non_first_gen,pell_eligible,public,20,low,rarely,female,full_time,drinks,neither,games,engineering,reserved,often,empty,always,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes
fcc591cf-9f61-49e3-a95d-3f769d65a9c5,llama3.1:8b,multiracial,first_gen,pell_eligible,private,22,modest,sometimes,male,full_time,abstains,vapes,arts,arts,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
3d8413b6-0394-434e-97db-3defebf45371,llama3.1:8b,multiracial,non_first_gen,pell_eligible,public,19,great,rarely,female,part_time,drinks,smokes,arts,arts,social,never,empty,usually,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
c80e5f77-4b3f-41c8-bab1-c1b6e5dbf54c,llama3.1:8b,white,first_gen,family_pays,public,16,great,sometimes,male,part_time,drinks,vapes,games,science,social,often,articulate,usually,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
