resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
3321673c-36a1-480c-8f68-e3215277971d,llava-llama3:latest,white,first_gen,loans,private,16,modest,sometimes,male,unemployed,abstains,smokes,sports,math,social,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
f8927ac7-5fed-44ae-ac11-ee5f86d21f53,llava-llama3:latest,multiracial,non_first_gen,loans,private,23,low,never,female,full_time,drinks,smokes,other,engineering,social,never,empty,usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
66c0b3ea-e0ce-4f72-ae51-30bec3e759af,llava-llama3:latest,asian,first_gen,pell_eligible,private,17,modest,sometimes,male,part_time,abstains,neither,games,math,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2f4f7d8e-30da-41c7-bacb-6e418e81896b,llava-llama3:latest,asian,non_first_gen,family_pays,public,16,modest,sometimes,female,unemployed,drinks,smokes,sports,business,reserved,never,articulate,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
74b29aa6-40ef-41b3-b76d-e7315180aea0,llava-llama3:latest,multiracial,first_gen,loans,public,21,low,rarely,male,full_time,abstains,neither,sports,arts,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
c87d55a2-5689-411e-9906-9e7302c2327e,llava-llama3:latest,multiracial,non_first_gen,loans,private,23,good,rarely,female,unemployed,drinks,neither,games,math,social,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
84b2ae84-6bb5-4f4e-8d41-58e64435598e,llava-llama3:latest,white,first_gen,loans,private,18,low,never,male,part_time,abstains,neither,sports,engineering,social,often,excellent,always,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
102c7beb-81bc-40f5-8386-6c12e3c7b511,llava-llama3:latest,white,first_gen,pell_eligible,private,17,low,rarely,male,full_time,abstains,vapes,games,math,social,never,empty,usually,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6844c77b-4348-4a96-af6c-41e268fcddbb,llava-llama3:latest,asian,first_gen,loans,private,19,modest,rarely,female,part_time,drinks,smokes,other,business,reserved,never,struggles,usually,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes
c63a2087-a782-4a19-9146-f8d63dcf1727,llava-llama3:latest,multiracial,non_first_gen,pell_eligible,private,23,modest,never,male,unemployed,abstains,smokes,other,science,reserved,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
640d6002-9a2c-4118-b700-6bff86b42ba5,llava-llama3:latest,multiracial,first_gen,family_pays,private,18,good,never,female,part_time,drinks,smokes,sports,math,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
181093d3-8695-4e33-8072-4cf073ab572f,llava-llama3:latest,white,first_gen,loans,private,21,modest,sometimes,male,unemployed,drinks,neither,other,business,reserved,often,articulate,usually,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
050cd1f8-9994-4c61-aba5-e3220c2beb3d,llava-llama3:latest,asian,first_gen,pell_eligible,public,18,good,often,female,part_time,abstains,vapes,arts,math,reserved,often,empty,usually,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
86285ce7-f44b-4db9-98e2-aeedd24aaaa7,llava-llama3:latest,multiracial,non_first_gen,family_pays,private,22,low,often,male,full_time,drinks,vapes,arts,science,reserved,often,excellent,usually,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
bd94dc49-bba3-4fe9-900e-26ad4abab11d,llava-llama3:latest,asian,non_first_gen,loans,private,16,great,often,female,part_time,drinks,smokes,music,engineering,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d8f3b21a-8496-41e7-a940-b6901246d347,llava-llama3:latest,white,first_gen,pell_eligible,private,22,low,sometimes,male,unemployed,abstains,smokes,sports,engineering,reserved,never,empty,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Sometimes
9ca73e26-03c3-47c9-9a82-ca8996ad9132,llava-llama3:latest,multiracial,first_gen,pell_eligible,private,21,modest,often,female,full_time,drinks,vapes,games,business,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
00948610-e312-4d4e-a4b9-9caee4d76ce6,llava-llama3:latest,black,first_gen,pell_eligible,private,21,modest,often,female,full_time,drinks,neither,games,business,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
1dbe78a8-b6c0-4424-9a5e-1bff64362708,llava-llama3:latest,black,non_first_gen,family_pays,public,19,good,rarely,male,unemployed,drinks,neither,music,engineering,reserved,often,articulate,usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes
13f9cba1-99d6-4242-b0a6-72c6d1820dbe,llava-llama3:latest,multiracial,first_gen,family_pays,public,20,great,never,female,unemployed,drinks,neither,games,arts,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
eaa6bf37-ef3e-4f9f-86cf-1006d6ad48fa,llava-llama3:latest,black,first_gen,pell_eligible,private,16,low,often,male,full_time,drinks,neither,music,engineering,social,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
852b1a8a-28b1-4758-a42c-c9c6dc9bb794,llava-llama3:latest,multiracial,first_gen,pell_eligible,private,22,good,often,female,unemployed,drinks,smokes,sports,business,social,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
00923da1-6867-49e2-8234-2adb7220bacd,llava-llama3:latest,black,first_gen,loans,private,23,modest,sometimes,female,unemployed,abstains,vapes,arts,science,reserved,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes
979668d3-93ad-4b03-9858-8bbf8a504dce,llava-llama3:latest,multiracial,non_first_gen,family_pays,public,23,modest,rarely,male,part_time,drinks,vapes,sports,math,reserved,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
176a8baf-ebc1-43a4-93a9-5ed58dd5e082,llava-llama3:latest,asian,non_first_gen,loans,public,19,modest,sometimes,female,unemployed,drinks,vapes,arts,business,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ab0ece2a-99c4-4671-9cb8-5b215eabed51,llava-llama3:latest,multiracial,first_gen,loans,public,23,good,never,female,unemployed,drinks,neither,arts,arts,social,never,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
99e8883a-24ec-4213-a202-6308a8b81855,llava-llama3:latest,black,first_gen,pell_eligible,private,16,low,rarely,female,part_time,abstains,neither,music,engineering,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
7a5cc968-0baa-4e8b-bc15-5c3239e6cd3b,llava-llama3:latest,asian,first_gen,loans,public,20,low,often,male,part_time,abstains,smokes,other,arts,reserved,never,apprehensive,always,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
6c776ef2-74d8-41f4-85d5-3d6fa95a996a,llava-llama3:latest,white,first_gen,family_pays,private,16,great,sometimes,male,full_time,drinks,smokes,games,arts,reserved,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
dc0a668a-5a19-4a6c-bcd5-a9411c578e37,llava-llama3:latest,white,non_first_gen,loans,public,23,great,never,male,full_time,drinks,neither,music,arts,social,never,excellent,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
f5d1b446-775e-4fb0-aa92-1e220ab15e0d,llava-llama3:latest,black,first_gen,loans,public,22,modest,rarely,female,part_time,abstains,smokes,other,math,reserved,often,apprehensive,usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely
8069862f-e119-4999-8625-6a10d988e227,llava-llama3:latest,white,first_gen,family_pays,private,16,modest,often,male,full_time,drinks,vapes,music,engineering,social,often,struggles,usually,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes
d6878da2-e472-44ba-a663-e67a1fddf4d4,llava-llama3:latest,white,first_gen,family_pays,private,22,low,often,male,full_time,abstains,neither,sports,business,social,never,empty,usually,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes
6857eb50-91aa-4333-8982-f64f76e64f68,llava-llama3:latest,asian,non_first_gen,loans,private,22,low,often,female,unemployed,abstains,vapes,other,arts,reserved,never,empty,always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes
f6072bce-6e77-4cb1-a705-043ed96cdcde,llava-llama3:latest,asian,non_first_gen,loans,private,20,great,sometimes,female,full_time,abstains,neither,other,business,reserved,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely
e9a00ac8-9655-41c9-8629-c16aacd2e9e5,llava-llama3:latest,asian,first_gen,loans,public,22,modest,sometimes,male,unemployed,drinks,vapes,games,science,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes
d054771e-946b-447c-9b6f-a6e2af26d89d,llava-llama3:latest,asian,non_first_gen,loans,public,21,low,often,male,part_time,abstains,vapes,sports,math,reserved,often,empty,usually,Sometimes,Rarely,Sometimes,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
4bf9c335-ad75-489e-b30f-3bb1bf357dbc,llava-llama3:latest,black,first_gen,family_pays,public,16,low,rarely,male,unemployed,drinks,neither,music,engineering,reserved,never,articulate,usually,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
552340bc-4ce8-4163-96c2-9c385bc0da08,llava-llama3:latest,black,first_gen,loans,public,17,low,often,female,full_time,abstains,vapes,sports,business,social,never,struggles,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
63ea5f6c-60bb-4952-8b07-9000b0e5d004,llava-llama3:latest,multiracial,first_gen,pell_eligible,private,18,great,never,female,unemployed,drinks,vapes,other,math,reserved,often,excellent,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
fb09d98a-25d6-49e9-b8af-00faf5d09273,llava-llama3:latest,multiracial,first_gen,loans,private,20,modest,rarely,male,full_time,drinks,neither,music,math,social,often,excellent,always,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
54645fd5-521b-4158-af6f-d73a47f3c482,llava-llama3:latest,black,non_first_gen,family_pays,public,19,modest,never,female,part_time,drinks,smokes,sports,math,social,never,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
82c007fe-9d01-45e2-8fa6-5d163d52e015,llava-llama3:latest,black,first_gen,family_pays,public,18,modest,never,male,full_time,abstains,neither,sports,science,social,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
4cf30687-5fd9-409f-ada6-c2b0979bdc3f,llava-llama3:latest,multiracial,first_gen,pell_eligible,public,19,modest,sometimes,female,unemployed,abstains,smokes,arts,science,reserved,often,empty,usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
f4180e5a-5dc9-4bc7-ae51-3065e07c360e,llava-llama3:latest,asian,first_gen,loans,public,23,great,rarely,male,part_time,drinks,neither,other,math,reserved,often,empty,usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
c266389e-eb2f-4ebb-a0c4-50a7e93410ac,llava-llama3:latest,white,first_gen,loans,public,18,modest,never,female,part_time,drinks,smokes,games,science,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes
eca35eb6-376e-4c40-85e9-8871c3aa7eab,llava-llama3:latest,white,non_first_gen,family_pays,private,19,great,sometimes,male,full_time,abstains,neither,arts,science,social,never,struggles,usually,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Sometimes
a6972bbf-c9a9-4005-be6b-43469e7a5543,llava-llama3:latest,asian,non_first_gen,pell_eligible,public,20,modest,sometimes,female,full_time,abstains,vapes,other,arts,reserved,often,struggles,usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
d8f0162d-edd6-4ca8-96b0-aa80262cb015,llava-llama3:latest,asian,non_first_gen,pell_eligible,public,21,low,never,female,unemployed,drinks,vapes,games,arts,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
d611dee6-9913-42e7-9e30-673e3f582289,llava-llama3:latest,multiracial,first_gen,pell_eligible,private,20,good,often,male,unemployed,drinks,smokes,games,engineering,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
1ed81795-a5ac-42d5-8328-7dfd1ee72f92,llava-llama3:latest,asian,first_gen,family_pays,public,18,modest,rarely,male,full_time,drinks,smokes,music,math,reserved,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
e3700b67-6dfe-448f-b6d7-6776e1eeff29,llava-llama3:latest,white,non_first_gen,pell_eligible,private,20,modest,never,female,unemployed,abstains,neither,other,arts,reserved,never,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2a38554a-765d-4edf-aa38-97cbeffe9f05,llava-llama3:latest,white,non_first_gen,pell_eligible,public,17,low,sometimes,female,unemployed,drinks,neither,music,arts,social,never,apprehensive,always,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes
61ce516b-a1e4-4911-8b5d-d95cc213be46,llava-llama3:latest,black,first_gen,family_pays,public,17,great,rarely,male,part_time,drinks,vapes,music,math,social,never,empty,always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
f634fc60-6298-4c21-889f-0cd41f01c687,llava-llama3:latest,multiracial,first_gen,family_pays,private,19,great,sometimes,male,part_time,abstains,smokes,games,business,reserved,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
7463a363-9e88-487a-b721-ccbea1674f70,llava-llama3:latest,multiracial,first_gen,loans,public,20,low,sometimes,male,unemployed,drinks,smokes,sports,math,reserved,often,struggles,always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9c606fb4-bef3-4489-b997-6ff57c017e33,llava-llama3:latest,white,first_gen,family_pays,private,23,good,often,male,unemployed,abstains,vapes,arts,math,social,often,excellent,always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5a3e83cc-c109-4107-9778-6c53c1702660,llava-llama3:latest,black,non_first_gen,pell_eligible,public,19,modest,often,male,unemployed,drinks,smokes,music,arts,social,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
5901d373-4e9c-45bf-a262-6dd0e5ff3509,llava-llama3:latest,asian,first_gen,pell_eligible,private,21,great,often,male,unemployed,abstains,neither,arts,science,reserved,often,apprehensive,usually,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes
e5c9e4a6-ba75-4527-aa34-9df6a1c6505c,llava-llama3:latest,black,non_first_gen,loans,private,16,good,often,female,unemployed,abstains,smokes,arts,arts,social,never,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes
740ed9bf-ab36-4ded-826e-1cd9f3f556dd,llava-llama3:latest,black,non_first_gen,pell_eligible,private,18,low,never,male,part_time,abstains,neither,music,business,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
