resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
69c9f134-64f4-4e00-af0e-a0e8968cde5c,gemma3n:latest,asian,non_first_gen,loans,public,20,low,often,female,full_time,abstains,smokes,music,engineering,social,never,empty,usually,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3
13495be5-77e2-4e92-b20c-76131ecffbe6,gemma3n:latest,asian,first_gen,family_pays,private,23,modest,rarely,male,part_time,abstains,neither,sports,science,social,often,articulate,always,4,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
047b4cef-0330-4a4d-bde6-4e2ceae30cb6,gemma3n:latest,asian,non_first_gen,family_pays,public,21,great,never,male,full_time,abstains,neither,games,arts,social,often,empty,always,4,2,4,2,3,3,4,4,3,3,3,3,3,3,3,3
787df332-bbf0-4ee2-a077-958d958948ff,gemma3n:latest,white,non_first_gen,pell_eligible,private,18,low,often,male,part_time,abstains,neither,games,business,social,never,empty,always,3,2,3,4,3,4,3,4,2,3,3,3,2,2,3,3
1d24e881-3fc1-4f9f-a982-920b59244a29,gemma3n:latest,white,non_first_gen,loans,public,19,modest,rarely,male,part_time,abstains,vapes,games,science,reserved,never,empty,usually,3,2,3,3,3,3,3,4,3,3,3,3,2,2,3,3
7ce18bf5-8f64-4779-a731-01e223c186e6,gemma3n:latest,black,first_gen,family_pays,private,16,modest,never,female,unemployed,abstains,smokes,other,science,social,never,excellent,always,4,2,3,3,3,3,4,4,3,3,3,4,3,3,3,3
8e8420f3-68c6-4ab2-b048-677fa9374b81,gemma3n:latest,black,non_first_gen,loans,public,16,good,often,female,full_time,drinks,smokes,arts,engineering,social,often,struggles,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e46f801e-d61e-40ac-812a-0cebd90cbc6b,gemma3n:latest,black,non_first_gen,pell_eligible,public,23,good,rarely,male,part_time,drinks,neither,games,math,social,often,excellent,usually,4,2,4,2,3,3,4,4,3,3,3,3,3,3,3,3
5c54eae0-a6b7-4196-a8bf-de2dbcccb939,gemma3n:latest,multiracial,first_gen,loans,private,18,great,sometimes,male,full_time,abstains,neither,other,science,social,never,apprehensive,always,4,2,3,2,3,3,4,4,3,3,3,3,3,3,3,3
96fcde6c-bd8d-4212-a590-d3720b3e9ae8,gemma3n:latest,black,first_gen,family_pays,public,17,low,never,female,part_time,drinks,vapes,arts,math,social,never,articulate,always,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
e0f9970a-65b9-45cf-ae5c-c5a1941a7538,gemma3n:latest,black,non_first_gen,family_pays,private,16,good,often,female,full_time,drinks,neither,music,math,reserved,often,articulate,usually,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3
c55ec0c8-16a1-4971-a84f-04bde2e2eadc,gemma3n:latest,asian,non_first_gen,family_pays,public,21,good,often,female,part_time,abstains,vapes,other,math,reserved,never,excellent,usually,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3
447fb773-4e4c-41bf-afd8-aa0689388e34,gemma3n:latest,multiracial,first_gen,family_pays,public,16,good,never,female,part_time,drinks,vapes,sports,business,social,often,struggles,always,4,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3
539911aa-687a-48ba-9a50-96e42e583454,gemma3n:latest,white,first_gen,family_pays,private,20,modest,sometimes,male,part_time,drinks,smokes,other,engineering,reserved,often,excellent,usually,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
03da49ba-a599-44a1-b1e8-3d07a8f8e5fa,gemma3n:latest,white,first_gen,family_pays,private,20,modest,rarely,male,part_time,abstains,vapes,games,business,reserved,never,excellent,always,4,2,3,3,3,3,4,4,3,3,3,4,3,3,3,3
cb46129c-bd79-4476-80db-8ede1bfe481b,gemma3n:latest,white,non_first_gen,loans,private,20,great,rarely,male,full_time,abstains,vapes,sports,business,reserved,often,excellent,always,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3
6eafadf3-4906-4045-bf79-bee6851b3a7a,gemma3n:latest,asian,non_first_gen,loans,public,21,great,never,male,full_time,drinks,smokes,arts,science,reserved,often,excellent,always,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
524022df-c35e-4633-8097-7be63f3a3d63,gemma3n:latest,black,first_gen,pell_eligible,public,19,modest,sometimes,male,unemployed,drinks,neither,arts,arts,social,never,excellent,always,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3
3f894adc-7404-4e12-a3e5-094554a67c5b,gemma3n:latest,black,first_gen,pell_eligible,private,16,great,often,male,part_time,drinks,neither,music,math,reserved,often,empty,always,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3
c5ecf07f-eb79-4226-a530-8fb7256845f5,gemma3n:latest,asian,non_first_gen,pell_eligible,public,19,good,rarely,female,full_time,drinks,smokes,sports,arts,social,never,articulate,always,4,2,4,2,3,3,4,4,3,3,3,4,3,3,3,3
4ce84462-c7f3-41fc-9c0b-ae1520b8e243,gemma3n:latest,multiracial,non_first_gen,family_pays,private,23,modest,never,female,full_time,drinks,neither,arts,arts,social,never,struggles,always,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3
54af5d13-b556-4e93-98d0-a602ba1d6569,gemma3n:latest,asian,non_first_gen,pell_eligible,private,19,modest,never,female,part_time,drinks,vapes,arts,engineering,social,often,articulate,always,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ca71eb8a-2a58-4445-a485-c7a84886e48a,gemma3n:latest,white,non_first_gen,pell_eligible,private,22,low,never,female,unemployed,abstains,smokes,games,science,reserved,never,apprehensive,always,3,3,3,3,2,4,3,4,2,4,4,2,2,2,3,3
b94359ae-f3bb-41b5-b2c2-352d88b63301,gemma3n:latest,black,first_gen,pell_eligible,public,19,good,rarely,female,part_time,drinks,smokes,other,business,reserved,never,articulate,usually,4,2,3,2,3,3,4,4,3,3,3,3,3,3,3,3
3dec2fef-f153-4e5a-ad29-2893374e282e,gemma3n:latest,white,non_first_gen,pell_eligible,private,21,good,often,male,part_time,drinks,neither,music,math,social,never,apprehensive,always,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3
7720cd8e-6038-4c64-897f-0b2448294aa8,gemma3n:latest,white,first_gen,loans,private,21,good,often,male,unemployed,drinks,vapes,sports,business,reserved,never,empty,always,4,2,3,3,3,3,4,4,3,4,3,3,3,3,3,3
bbed6c29-ce7f-420c-9e19-307231d3cefc,gemma3n:latest,black,non_first_gen,family_pays,public,21,great,rarely,female,part_time,abstains,vapes,sports,science,reserved,never,empty,usually,4,2,3,2,3,2,4,4,3,3,3,3,3,3,3,3
2f7ed02b-740d-473c-ba4b-c1805bb42413,gemma3n:latest,white,non_first_gen,pell_eligible,public,21,modest,often,male,part_time,drinks,smokes,sports,science,social,never,apprehensive,usually,3,2,3,3,3,3,4,4,3,3,3,3,2,3,3,3
5454f0d8-e98c-4c3f-9577-92c80f32cad1,gemma3n:latest,black,first_gen,pell_eligible,private,21,low,never,male,part_time,drinks,neither,music,math,social,never,struggles,usually,3,2,3,3,3,3,3,4,3,3,3,3,2,3,3,3
5f2f5241-123e-4435-b8c3-3baf09c3f53c,gemma3n:latest,multiracial,first_gen,family_pays,private,20,great,often,female,unemployed,abstains,smokes,other,math,social,never,struggles,usually,4,2,3,2,3,3,4,4,3,3,3,3,3,3,3,3
7a3b95c9-9573-4cb1-86a7-c41350ab1de3,gemma3n:latest,black,first_gen,family_pays,public,16,great,sometimes,female,unemployed,abstains,smokes,arts,engineering,reserved,often,excellent,usually,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7a453488-77aa-4cdf-b1e1-c71a44b52b85,gemma3n:latest,white,non_first_gen,pell_eligible,private,20,modest,rarely,female,unemployed,drinks,vapes,other,engineering,social,never,excellent,always,4,2,3,3,3,3,4,4,3,3,2,4,4,3,3,3
11508e1b-ee1a-4a1a-94fb-e4af1438705a,gemma3n:latest,multiracial,non_first_gen,family_pays,public,20,good,sometimes,female,full_time,abstains,vapes,other,math,social,never,excellent,usually,4,2,4,2,3,2,4,4,3,3,3,4,4,3,3,3
02345062-6079-4de1-ac4d-d0580c09efc0,gemma3n:latest,asian,first_gen,loans,private,16,great,rarely,female,full_time,drinks,neither,arts,science,reserved,never,apprehensive,usually,4,2,3,2,3,3,3,4,3,3,4,3,2,2,3,3
e342edba-7d4e-455a-9496-cae612e13157,gemma3n:latest,asian,non_first_gen,pell_eligible,private,17,good,never,female,part_time,abstains,neither,other,engineering,social,often,apprehensive,always,4,2,4,2,3,3,4,4,3,3,3,3,3,3,3,3
35582a1c-3217-4d95-bc59-d30db377d897,gemma3n:latest,white,first_gen,family_pays,private,17,good,never,female,unemployed,abstains,vapes,games,engineering,reserved,often,excellent,always,4,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3
649f19e1-d2df-408d-9658-546b293b868d,gemma3n:latest,asian,first_gen,loans,public,19,modest,rarely,male,full_time,abstains,neither,arts,business,social,often,empty,usually,3,2,3,3,3,3,3,4,3,3,3,3,2,3,3,3
892e2151-cf91-446f-819a-d5940330d4cb,gemma3n:latest,multiracial,non_first_gen,family_pays,public,19,good,sometimes,female,unemployed,drinks,smokes,sports,math,social,often,excellent,always,4,2,4,3,3,3,4,4,3,3,3,4,3,3,3,3
a090a34c-0415-489c-8ab1-f4b53a35ab12,gemma3n:latest,multiracial,non_first_gen,loans,private,20,low,rarely,male,unemployed,drinks,neither,arts,science,social,never,apprehensive,always,3,2,3,3,3,4,3,4,3,3,4,3,2,2,3,3
eb248b7f-f2e5-4836-94b6-5f8508f463f3,gemma3n:latest,white,first_gen,loans,public,22,modest,never,male,unemployed,abstains,vapes,games,engineering,reserved,often,apprehensive,always,3,3,3,3,3,4,3,4,2,4,4,2,2,2,3,3
