resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
adc39df5-d153-4aec-807c-e83d35d47980,dolphin3:latest,white,first_gen,loans,public,21,low,rarely,female,part_time,abstains,neither,sports,math,social,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4eccc452-52e9-4c04-9f97-b2abfadf2d3b,dolphin3:latest,black,non_first_gen,loans,public,16,low,often,female,unemployed,abstains,vapes,arts,engineering,reserved,never,excellent,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
a59dd95b-aba9-4de0-94fa-1e7231a6bd3b,dolphin3:latest,white,first_gen,family_pays,private,22,good,often,female,full_time,drinks,smokes,sports,science,social,never,struggles,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9a82fc5f-7c66-4964-958e-1ac77d564b82,dolphin3:latest,white,non_first_gen,pell_eligible,private,19,great,never,female,full_time,abstains,smokes,music,science,reserved,often,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9b88b138-bfe9-4299-80d6-aae5db13ff4c,dolphin3:latest,multiracial,first_gen,pell_eligible,public,22,great,never,female,part_time,drinks,neither,games,engineering,reserved,often,excellent,usually,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3
5beff4f9-1011-417a-ae68-7e0105d4880e,dolphin3:latest,white,non_first_gen,family_pays,public,22,modest,never,female,unemployed,abstains,smokes,sports,business,social,never,apprehensive,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
b7f13ac5-8c95-46dd-8351-b7e63378e095,dolphin3:latest,black,first_gen,loans,public,23,great,never,male,part_time,drinks,vapes,other,business,reserved,often,empty,always,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3
64dfb61f-137b-4d97-9475-363b0bc5f14f,dolphin3:latest,asian,first_gen,family_pays,private,21,good,sometimes,male,unemployed,drinks,smokes,music,science,reserved,never,excellent,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
029ce0f3-1546-431f-a6a3-fed72e7bf2c4,dolphin3:latest,white,non_first_gen,family_pays,public,20,low,rarely,female,part_time,abstains,neither,arts,engineering,reserved,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3
38ca9146-c526-403b-8b5f-c6957deeac9b,dolphin3:latest,black,non_first_gen,loans,public,18,good,never,female,part_time,drinks,neither,music,arts,reserved,never,excellent,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
227855de-809f-44a2-8a00-02b5dae990be,dolphin3:latest,multiracial,non_first_gen,loans,public,21,good,never,male,full_time,drinks,neither,sports,arts,social,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
095867a2-22a5-4480-acfc-0f17fa61fb99,dolphin3:latest,white,non_first_gen,family_pays,private,22,modest,never,male,part_time,abstains,neither,music,business,social,often,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1702a713-01eb-4109-8e93-e143ad1b3fd1,dolphin3:latest,black,non_first_gen,family_pays,public,19,modest,rarely,female,part_time,drinks,smokes,music,science,social,often,excellent,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1d099fd0-455f-4f63-a679-671f979b2b50,dolphin3:latest,black,first_gen,pell_eligible,public,21,modest,often,female,full_time,drinks,vapes,arts,math,social,never,apprehensive,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
356c4aab-2d6f-442a-a95f-8d0210d9d427,dolphin3:latest,asian,first_gen,pell_eligible,private,23,low,sometimes,male,part_time,drinks,vapes,games,arts,social,never,excellent,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
020081f8-4dec-471b-9dba-b01c7b76690f,dolphin3:latest,black,first_gen,family_pays,private,22,great,never,male,unemployed,abstains,neither,games,science,social,often,excellent,always,3,2,4,2,3,3,3,3,3,3,3,4,4,3,3,3
0371d1fa-f73a-4a6f-ae36-232f05704a0d,dolphin3:latest,asian,non_first_gen,loans,private,18,low,sometimes,male,part_time,abstains,neither,arts,business,reserved,often,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e4eae8dd-3a1b-473f-b4c4-d5c9a0a2de56,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,19,modest,sometimes,male,full_time,drinks,vapes,other,arts,social,never,excellent,always,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
9bb8405a-ffcc-45d1-9ef5-f727bff42426,dolphin3:latest,multiracial,non_first_gen,family_pays,private,17,modest,often,female,part_time,abstains,neither,games,science,social,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2628d056-f523-45a4-9d9c-66c1a6158dd2,dolphin3:latest,multiracial,first_gen,loans,public,18,good,never,male,part_time,abstains,neither,sports,science,reserved,never,articulate,always,4,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3
cbef0f2b-fe6c-4871-98b7-27b145363c46,dolphin3:latest,asian,first_gen,loans,private,23,low,often,female,full_time,drinks,neither,arts,math,reserved,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ef20d455-f0ad-457e-9dfc-c9281ae324e0,dolphin3:latest,black,non_first_gen,pell_eligible,public,17,great,often,male,full_time,drinks,smokes,arts,science,reserved,often,apprehensive,usually,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
d65cdc7c-eea7-4cdc-bba9-69ca5cd2d495,dolphin3:latest,black,non_first_gen,loans,public,19,modest,sometimes,male,full_time,abstains,vapes,games,engineering,reserved,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c7d4652c-488b-4abf-afb0-978818631fdb,dolphin3:latest,multiracial,first_gen,family_pays,private,20,good,rarely,female,unemployed,drinks,smokes,games,engineering,social,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
b7c87d2e-7172-4fe5-b2df-3917339f6875,dolphin3:latest,black,non_first_gen,family_pays,public,16,great,sometimes,female,unemployed,abstains,smokes,arts,science,reserved,never,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
048aca8a-3f8d-48a5-80fe-263659b74770,dolphin3:latest,asian,non_first_gen,loans,private,20,great,sometimes,female,part_time,drinks,neither,sports,science,social,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30c98fcb-38af-4f99-9163-597c7573da21,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,21,good,sometimes,female,full_time,abstains,neither,other,engineering,reserved,never,empty,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0771625d-be7e-4d15-8f72-cd855176ebcd,dolphin3:latest,white,non_first_gen,pell_eligible,private,19,low,never,male,full_time,abstains,neither,games,science,social,often,struggles,usually,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2ba8cd62-6c3c-41cf-9f2f-bf528c1789dc,dolphin3:latest,asian,non_first_gen,pell_eligible,public,21,low,sometimes,female,unemployed,drinks,neither,arts,business,social,often,empty,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1e8ffc6a-5521-4c57-b117-bfbb413a5aed,dolphin3:latest,asian,non_first_gen,loans,public,17,modest,often,female,full_time,drinks,neither,sports,business,reserved,never,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
fa19fcc5-6f5e-48c0-97c4-8be8dbafaf23,dolphin3:latest,white,non_first_gen,family_pays,private,19,good,sometimes,male,full_time,abstains,vapes,sports,arts,reserved,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
531f81e6-b2c9-4a9c-8362-f5c3e2dc87e6,dolphin3:latest,asian,first_gen,family_pays,private,20,low,often,female,part_time,drinks,vapes,other,engineering,social,often,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e077df92-b7c8-4f4b-aeab-c6f93f054fff,dolphin3:latest,multiracial,non_first_gen,family_pays,public,23,great,never,male,part_time,abstains,smokes,sports,arts,reserved,never,apprehensive,usually,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
04e2db85-262f-4f09-8755-c9d9fb0aa66a,dolphin3:latest,asian,non_first_gen,family_pays,private,18,low,often,female,unemployed,abstains,smokes,games,engineering,social,never,excellent,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
31ecd441-0c0d-4f52-a783-fd11349b7851,dolphin3:latest,white,first_gen,loans,private,16,modest,never,female,full_time,abstains,vapes,music,arts,reserved,often,excellent,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9cbff4cd-8086-4f32-9655-1d78653d3cca,dolphin3:latest,white,first_gen,pell_eligible,public,22,modest,never,female,part_time,abstains,smokes,other,arts,reserved,never,excellent,usually,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
fda6f740-a277-4c9d-a411-893f3b57fdff,dolphin3:latest,white,non_first_gen,pell_eligible,public,18,modest,often,female,unemployed,drinks,neither,other,engineering,reserved,often,apprehensive,always,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
bae39b6a-8170-4ad3-a48d-327a8cb9bd0a,dolphin3:latest,asian,non_first_gen,pell_eligible,private,16,modest,sometimes,female,part_time,abstains,smokes,music,business,social,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1dcdad3e-0eb5-4440-a0ef-f34581a82c44,dolphin3:latest,asian,non_first_gen,loans,public,19,great,sometimes,female,part_time,abstains,neither,games,science,social,never,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
fd3c5bf9-59cc-43e6-a5a7-6e5a719288a4,dolphin3:latest,multiracial,first_gen,pell_eligible,private,16,good,sometimes,female,unemployed,abstains,vapes,games,business,reserved,often,empty,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
f5595c49-8e8a-4b63-84bb-cce926a7c882,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,22,great,rarely,male,part_time,drinks,neither,arts,science,reserved,never,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ab5bcd60-5fb1-4156-b724-8411ca49345d,dolphin3:latest,black,first_gen,pell_eligible,private,21,great,never,male,unemployed,drinks,vapes,music,business,reserved,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6eb25eb5-f53b-4a28-a928-d8dadad9a690,dolphin3:latest,white,first_gen,pell_eligible,public,23,great,often,male,unemployed,abstains,vapes,other,engineering,social,often,apprehensive,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4b259765-ac0e-48b1-8a25-7a389fa064a0,dolphin3:latest,black,first_gen,family_pays,private,18,modest,often,female,part_time,drinks,smokes,other,math,social,often,apprehensive,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3c8c00ca-177f-4b68-99c4-1849e493dbc0,dolphin3:latest,white,non_first_gen,pell_eligible,public,21,great,never,male,full_time,drinks,neither,games,science,social,never,apprehensive,usually,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
d5a0ddc1-df7b-4e19-a6f7-8cebad24c0bc,dolphin3:latest,white,non_first_gen,pell_eligible,private,16,modest,never,male,unemployed,drinks,vapes,sports,math,social,never,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6654cfe2-f15d-4f30-a4c2-4e246900f33e,dolphin3:latest,multiracial,first_gen,family_pays,public,19,good,sometimes,male,part_time,abstains,neither,music,math,social,never,empty,always,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
bf7bec0f-3b2d-4069-a5a3-36b11dac17f0,dolphin3:latest,black,non_first_gen,family_pays,public,17,low,sometimes,male,full_time,drinks,neither,sports,arts,reserved,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
c5114f5e-8d55-4cec-8eae-fa08b4924524,dolphin3:latest,asian,non_first_gen,pell_eligible,public,20,low,never,female,unemployed,abstains,smokes,games,business,social,often,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
65ba81bd-1502-44cc-9379-9ffed39a67e8,dolphin3:latest,black,non_first_gen,family_pays,private,17,low,sometimes,male,part_time,abstains,vapes,arts,engineering,social,never,excellent,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7144504c-b001-474c-9dd3-c529f47db55d,dolphin3:latest,white,non_first_gen,loans,private,16,modest,sometimes,female,part_time,drinks,smokes,sports,arts,social,never,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e5397cbe-29b7-40c1-adc9-de429e142f33,dolphin3:latest,black,first_gen,pell_eligible,public,20,good,sometimes,female,part_time,drinks,smokes,music,engineering,social,often,excellent,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61507e47-fc22-4f20-bba6-67a6711c5afe,dolphin3:latest,multiracial,non_first_gen,loans,private,16,great,sometimes,male,unemployed,drinks,neither,arts,science,social,often,empty,always,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
013ceec8-05f1-459c-9db2-c5b020b45f5d,dolphin3:latest,black,non_first_gen,loans,public,22,low,often,male,part_time,abstains,neither,music,math,reserved,never,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2e5999de-7e7a-401e-8912-591b760e88e7,dolphin3:latest,multiracial,non_first_gen,family_pays,public,19,low,often,male,full_time,abstains,neither,games,math,reserved,often,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e1b2e071-9bb7-4c69-8099-40e479a3afcb,dolphin3:latest,asian,non_first_gen,loans,public,21,modest,never,female,part_time,drinks,neither,arts,math,reserved,never,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
af2e79a6-5763-4763-826b-9f376b5f0406,dolphin3:latest,white,non_first_gen,pell_eligible,public,16,modest,often,male,full_time,drinks,smokes,other,business,reserved,never,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
98366340-5078-4f8c-8dab-802221726109,dolphin3:latest,asian,first_gen,loans,public,21,good,often,male,part_time,drinks,neither,games,science,reserved,often,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61a61056-9e6e-4554-bbe7-11f2b63cd4b2,dolphin3:latest,asian,first_gen,loans,public,21,modest,sometimes,female,full_time,drinks,neither,other,math,social,never,apprehensive,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
48b86616-d80e-45a5-9a32-9c619eaef025,dolphin3:latest,multiracial,first_gen,loans,public,19,modest,often,male,full_time,abstains,neither,music,math,social,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5274161e-4f8e-4727-ab99-67b25ed10925,dolphin3:latest,multiracial,first_gen,family_pays,private,23,modest,often,male,full_time,drinks,smokes,arts,science,reserved,often,struggles,usually,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
d0113d26-2cb1-4228-b5fb-b045284ee37b,dolphin3:latest,asian,first_gen,family_pays,private,20,good,never,female,part_time,abstains,neither,games,arts,reserved,often,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17e848e8-415a-4759-9494-197c786ce031,dolphin3:latest,black,first_gen,loans,private,18,low,sometimes,female,full_time,drinks,neither,music,business,social,never,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
28dd499d-22f7-4d82-a843-6db46ad2db93,dolphin3:latest,multiracial,non_first_gen,family_pays,private,19,great,rarely,female,full_time,drinks,neither,music,engineering,social,never,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3aed0bba-9e81-4924-8254-e2a5fcfdadaa,dolphin3:latest,multiracial,first_gen,pell_eligible,public,23,modest,never,female,unemployed,abstains,vapes,sports,business,reserved,never,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
f12b0115-c09b-445a-964c-b2b06b26ba11,dolphin3:latest,white,first_gen,loans,private,19,low,never,male,part_time,abstains,vapes,arts,arts,reserved,never,articulate,always,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
dadef200-d1e4-4268-af54-e821621dc22f,dolphin3:latest,asian,first_gen,family_pays,public,23,modest,sometimes,male,full_time,abstains,vapes,sports,arts,reserved,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
14d61507-7479-40ed-b8ed-b54dc6518e22,dolphin3:latest,asian,non_first_gen,pell_eligible,private,20,good,sometimes,male,full_time,drinks,neither,games,engineering,social,often,struggles,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9e6db942-0d74-492d-935c-ae3a03d5fc19,dolphin3:latest,white,non_first_gen,loans,public,20,low,often,female,unemployed,drinks,vapes,music,business,reserved,never,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
176d0641-226c-4adc-917a-ebd1a9f7ff6f,dolphin3:latest,asian,first_gen,family_pays,public,23,great,often,female,unemployed,abstains,smokes,other,science,social,never,struggles,always,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ac2ea366-22c0-4cee-8999-874faa7003ae,dolphin3:latest,multiracial,non_first_gen,family_pays,public,22,modest,sometimes,female,part_time,drinks,vapes,other,science,social,often,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
52314a0c-7ba3-40a4-ba08-646b7fa063a5,dolphin3:latest,multiracial,first_gen,family_pays,public,21,good,never,male,unemployed,abstains,neither,other,science,reserved,never,excellent,always,4,2,3,3,3,3,3,4,3,3,2,3,4,3,3,3
0274b5c4-f9b5-4002-89de-af5e6c3ddc97,dolphin3:latest,multiracial,non_first_gen,family_pays,private,18,modest,rarely,male,part_time,drinks,smokes,sports,arts,social,never,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6a3c5f17-4b63-4cd8-8668-5512cb962a75,dolphin3:latest,white,first_gen,family_pays,public,19,modest,rarely,male,unemployed,drinks,smokes,music,engineering,reserved,never,empty,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2955dbd2-0672-4fbf-9b72-98b2c4d8aa94,dolphin3:latest,white,non_first_gen,loans,private,22,good,often,female,part_time,abstains,smokes,sports,engineering,social,never,apprehensive,always,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3
1ab375ab-b1e4-4f95-87ad-c9934eda568d,dolphin3:latest,white,first_gen,pell_eligible,private,20,good,never,male,part_time,drinks,neither,music,math,reserved,never,apprehensive,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3e0fe5e6-5224-4791-a16a-014a166b6234,dolphin3:latest,multiracial,non_first_gen,loans,private,19,modest,often,female,unemployed,abstains,smokes,other,arts,reserved,never,excellent,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
867f5134-86d8-4444-b01a-39a632c320f2,dolphin3:latest,asian,first_gen,family_pays,public,19,good,rarely,female,unemployed,drinks,vapes,music,engineering,social,often,excellent,usually,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ccaf0c56-5e81-4a43-badf-6bf74dbc0c09,dolphin3:latest,white,non_first_gen,pell_eligible,public,21,good,rarely,male,full_time,drinks,smokes,sports,math,reserved,often,articulate,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
a402e4a0-db84-4371-b02a-2ccc3d8a3f61,dolphin3:latest,asian,non_first_gen,family_pays,private,18,good,often,female,unemployed,drinks,smokes,sports,arts,reserved,often,struggles,usually,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
703c7852-2e72-41a1-8aff-ed2403fa5ee1,dolphin3:latest,white,non_first_gen,pell_eligible,public,16,modest,never,male,full_time,drinks,neither,games,arts,reserved,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
d4b5baa8-ccde-415f-bf5f-fd0686cee989,dolphin3:latest,multiracial,non_first_gen,family_pays,public,22,good,often,female,full_time,drinks,smokes,other,science,social,often,excellent,always,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5ce055a7-a947-4ddd-9de9-160087fbd34c,dolphin3:latest,asian,first_gen,pell_eligible,public,19,modest,never,male,full_time,drinks,smokes,other,arts,reserved,often,articulate,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
269bc2ba-35e8-449c-bcb7-f286016f07e1,dolphin3:latest,asian,non_first_gen,family_pays,private,18,modest,often,female,full_time,drinks,vapes,music,science,social,never,empty,always,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e31b2b8e-b9a9-40cd-bd80-d8340bd58c57,dolphin3:latest,black,non_first_gen,loans,private,17,good,rarely,female,full_time,abstains,neither,games,science,social,never,excellent,usually,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
