resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
5e5b1527-306c-4c5e-97d4-8d3d13fe1951,dolphin3:latest,asian,first_gen,family_pays,private,22,good,rarely,male,full_time,abstains,neither,music,business,reserved,never,excellent,always,17,26,14,15,15,10,19,12,20,5,12,15,26,16,12,2
445452c4-5da0-4e46-9a5f-7f06d83744e1,dolphin3:latest,black,first_gen,family_pays,public,22,good,never,female,full_time,drinks,neither,other,science,reserved,never,excellent,always,21,16,12,11,12,19,20,13,17,17,17,16,12,17,17,23
736644df-2021-447e-8048-7ddef617854c,dolphin3:latest,white,non_first_gen,family_pays,public,16,good,rarely,female,unemployed,drinks,vapes,sports,engineering,social,never,excellent,always,9,10,12,12,23,7,15,13,15,15,17,12,24,23,15,12
9965e241-8b84-48b1-832f-dc0de901f3cd,dolphin3:latest,asian,first_gen,loans,public,22,modest,sometimes,male,part_time,drinks,smokes,other,engineering,social,never,empty,always,8,21,5,4,1,7,8,5,14,22,5,26,12,5,5,5
70a74dff-09f0-4440-9669-316c1aef3a98,dolphin3:latest,black,first_gen,loans,public,22,great,rarely,male,full_time,drinks,smokes,music,business,social,never,empty,always,19,21,5,14,50,5,15,8,19,15,22,24,23,12,13,19
3d33b43f-f92a-4843-9aac-64fa04995859,dolphin3:latest,black,first_gen,pell_eligible,public,23,great,often,female,unemployed,abstains,vapes,games,engineering,social,often,struggles,usually,7,23,20,4,23,16,23,1,13,12,2,8,23,26,2,5
52d769ab-e803-4d69-9279-e96e566f5dee,dolphin3:latest,asian,non_first_gen,pell_eligible,public,23,low,never,male,unemployed,drinks,vapes,games,science,reserved,often,articulate,usually,5,10,22,8,25,15,23,16,5,16,12,5,12,5,5,5
f69f1f3f-452d-4091-948e-028aa3195fd4,dolphin3:latest,white,non_first_gen,loans,public,20,low,never,female,full_time,abstains,vapes,arts,science,reserved,never,struggles,usually,19,5,12,50,23,10,12,7,12,19,7,26,26,5,12,5
ce31bcb7-6212-478e-98f2-b34c0902443f,dolphin3:latest,white,non_first_gen,family_pays,public,18,low,never,male,unemployed,drinks,vapes,other,arts,social,never,empty,usually,16,12,19,5,22,5,15,8,12,23,10,20,17,19,5,5
2761fda5-18a4-4542-b057-69d2dd67f1d1,dolphin3:latest,multiracial,non_first_gen,family_pays,public,21,low,sometimes,female,unemployed,abstains,vapes,other,business,social,often,apprehensive,usually,9,10,5,12,5,7,5,5,5,19,12,11,26,7,5,8
95880a65-e867-4d6e-ba65-5abcee69a718,dolphin3:latest,asian,non_first_gen,loans,public,21,good,rarely,female,part_time,drinks,vapes,sports,math,reserved,often,articulate,always,23,19,8,22,22,5,19,4,10,14,17,5,8,23,15,3
ed3a64d0-c214-4e30-be6e-1e6e5805e4b8,dolphin3:latest,white,first_gen,pell_eligible,public,18,modest,rarely,male,part_time,abstains,neither,other,science,reserved,never,empty,usually,3,5,5,5,12,5,15,19,13,16,1,19,8,14,5,13
19c6d728-2594-4321-93c2-f2619d56e387,dolphin3:latest,multiracial,non_first_gen,loans,private,16,modest,often,female,part_time,abstains,neither,sports,math,social,often,empty,always,23,12,19,7,15,5,19,2,12,12,12,20,22,11,14,12
d9f35235-adde-4175-89f3-09784a9e6cb8,dolphin3:latest,white,non_first_gen,loans,private,23,good,rarely,male,full_time,drinks,neither,other,business,reserved,never,articulate,always,23,16,20,6,22,7,12,7,7,26,25,17,23,16,5,23
8cfa98f4-c5b7-4f13-a6d8-dc7c7c503975,dolphin3:latest,black,non_first_gen,pell_eligible,private,19,low,sometimes,female,part_time,abstains,vapes,games,engineering,social,often,excellent,usually,5,21,11,20,19,5,22,5,7,19,12,23,19,19,5,5
5098d6fe-d811-4311-b064-17ab54dc32c8,dolphin3:latest,black,first_gen,family_pays,private,22,good,rarely,female,unemployed,drinks,smokes,other,engineering,reserved,often,apprehensive,always,9,12,23,1,15,5,5,8,5,19,5,21,18,15,5,26
9cfbb148-d55d-47c8-99a9-5cb93a215f60,dolphin3:latest,white,non_first_gen,family_pays,public,18,low,often,female,full_time,abstains,smokes,arts,business,social,never,articulate,always,15,15,5,16,5,22,10,5,5,20,12,2,23,13,5,5
24471700-76ce-4523-8fa8-55097e78b64c,dolphin3:latest,asian,non_first_gen,family_pays,public,22,low,never,male,full_time,abstains,smokes,other,business,reserved,often,articulate,usually,23,12,8,8,26,15,19,13,8,15,15,21,21,5,8,16
641283d7-5971-4917-b591-7562aa60c021,dolphin3:latest,black,non_first_gen,loans,private,20,low,often,female,full_time,abstains,neither,arts,engineering,reserved,often,apprehensive,always,12,9,17,22,15,5,19,1,5,15,7,23,8,26,16,5
4db1e968-4c01-42cf-b3db-64d2bd597934,dolphin3:latest,black,non_first_gen,pell_eligible,public,17,great,never,female,unemployed,abstains,smokes,music,arts,reserved,often,apprehensive,usually,16,22,9,8,14,12,19,13,13,26,12,19,11,12,8,5
08ecd4ff-841e-442f-99d2-141c15510545,dolphin3:latest,asian,non_first_gen,loans,private,19,good,never,female,full_time,drinks,neither,music,business,social,never,apprehensive,always,21,19,15,5,26,15,12,13,19,12,5,12,23,8,14,3
baa31188-9a72-443e-a411-7c4f817180e8,dolphin3:latest,black,non_first_gen,family_pays,private,19,modest,rarely,male,part_time,drinks,vapes,other,math,social,often,excellent,always,19,19,12,13,10,12,16,11,19,16,19,8,22,14,8,12
c0e1311c-cbd3-4c0f-8291-763a21382d25,dolphin3:latest,asian,first_gen,loans,public,19,modest,often,female,unemployed,abstains,smokes,arts,business,reserved,never,empty,usually,16,9,10,5,12,15,8,13,5,5,2,7,5,7,5,8
f8e705d9-77da-4bc9-a5ae-a278007068dd,dolphin3:latest,asian,non_first_gen,pell_eligible,public,19,good,rarely,male,unemployed,abstains,smokes,music,engineering,social,often,articulate,always,19,23,23,21,21,15,20,8,16,19,14,23,17,5,5,6
5699916d-ca03-4b27-96d8-4df92ea5129b,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,20,low,sometimes,female,part_time,drinks,vapes,games,business,social,often,empty,usually,14,3,10,19,23,12,6,8,5,26,22,16,8,12,5,10
a3a84f5d-7b0a-4bb1-b40a-ab20a301329f,dolphin3:latest,white,non_first_gen,pell_eligible,private,19,modest,rarely,female,unemployed,abstains,smokes,other,business,reserved,often,apprehensive,usually,1,17,19,15,17,19,19,5,14,24,5,22,5,8,5,5
33ce2d0b-a164-49fc-a107-b21ea66417f7,dolphin3:latest,black,non_first_gen,family_pays,private,16,good,rarely,female,unemployed,abstains,smokes,games,math,social,often,articulate,always,15,12,15,14,21,8,15,7,12,7,25,19,8,14,5,6
557b0765-a391-4e0e-99b9-46c544407969,dolphin3:latest,white,first_gen,pell_eligible,private,17,good,rarely,male,unemployed,abstains,vapes,games,math,reserved,often,empty,usually,13,12,10,19,19,16,3,14,10,26,5,8,14,5,7,16
0867e660-5700-4b4a-95f2-e58315f93810,dolphin3:latest,white,non_first_gen,family_pays,public,20,modest,rarely,male,part_time,abstains,smokes,music,engineering,reserved,never,struggles,always,19,8,20,13,14,19,5,8,13,22,5,17,23,3,11,5
22f31964-b3cc-4b48-9421-c3b64413362a,dolphin3:latest,multiracial,first_gen,family_pays,public,18,modest,rarely,male,unemployed,drinks,neither,other,arts,social,often,empty,usually,25,17,7,9,11,10,5,11,5,13,8,13,5,9,5,7
d3fbd638-a4db-4815-8861-52ab6506195b,dolphin3:latest,white,non_first_gen,family_pays,public,21,modest,never,male,part_time,drinks,smokes,sports,engineering,reserved,often,apprehensive,always,17,14,8,12,8,5,20,6,18,10,16,19,12,13,5,9
26b3ba18-7648-476b-8e8a-fead9de64c2b,dolphin3:latest,asian,non_first_gen,family_pays,private,17,good,rarely,female,full_time,abstains,neither,music,business,social,never,articulate,usually,19,17,15,20,21,17,16,21,19,12,24,23,12,16,14,22
0bac5e9e-8a3f-4989-98aa-eb39a6e5c581,dolphin3:latest,black,non_first_gen,pell_eligible,private,21,great,often,male,unemployed,drinks,vapes,other,science,social,often,articulate,usually,3,21,22,12,20,14,22,5,17,12,14,16,15,12,19,23
6ede6b45-a0f4-4585-bd6d-527045969a08,dolphin3:latest,asian,first_gen,pell_eligible,private,20,great,never,male,unemployed,drinks,vapes,arts,business,reserved,often,excellent,usually,26,25,23,15,12,2,8,13,15,8,23,21,26,23,23,12
322ced58-f345-4174-a540-c6c0076454b1,dolphin3:latest,asian,non_first_gen,family_pays,private,16,good,sometimes,female,full_time,drinks,smokes,other,business,social,often,empty,always,15,17,23,20,19,16,12,3,13,12,15,23,26,14,11,14
adaa0f74-2f98-4f63-a296-49f308bd7133,dolphin3:latest,asian,first_gen,loans,public,20,low,never,male,unemployed,drinks,neither,music,business,social,often,excellent,always,9,5,5,23,26,13,12,5,16,16,15,27,15,26,7,8
9786cd87-249c-4197-9e28-8c2e7340c7ca,dolphin3:latest,black,non_first_gen,loans,private,17,modest,often,female,part_time,abstains,smokes,music,arts,reserved,never,articulate,usually,8,26,8,16,23,5,17,5,15,23,23,13,26,23,8,13
f279e2b8-72d4-416b-8115-85615aba144c,dolphin3:latest,black,non_first_gen,family_pays,public,23,low,often,female,part_time,abstains,vapes,sports,science,reserved,never,apprehensive,always,5,26,23,5,26,5,23,5,5,21,1,17,5,23,8,5
9478e03e-f2b7-48c1-ad03-1bdf058fd000,dolphin3:latest,white,non_first_gen,pell_eligible,private,20,good,often,female,unemployed,abstains,vapes,arts,arts,social,often,apprehensive,always,16,22,13,25,12,23,21,8,12,21,12,16,22,12,23,19
a2b2ef67-c1c8-4f8b-808f-5cb264223dee,dolphin3:latest,multiracial,non_first_gen,pell_eligible,public,16,great,sometimes,female,part_time,drinks,smokes,other,math,reserved,often,excellent,usually,8,11,26,13,5,15,19,8,8,22,5,20,15,15,12,23
a7a543cd-8c0a-4748-aec1-59d51eff321b,dolphin3:latest,white,non_first_gen,family_pays,private,21,low,often,male,part_time,abstains,smokes,sports,business,reserved,often,empty,usually,3,5,12,12,17,23,19,5,5,23,2,8,12,12,5,5
469e8e4e-5355-45a8-915a-ae9d34ddff45,dolphin3:latest,multiracial,first_gen,family_pays,public,23,modest,sometimes,female,part_time,drinks,smokes,arts,science,reserved,often,apprehensive,usually,6,23,11,21,26,11,15,15,15,13,5,1,23,12,16,8
70f68055-ad03-484b-a237-9bb575c34452,dolphin3:latest,multiracial,non_first_gen,family_pays,private,17,good,rarely,male,full_time,abstains,smokes,games,science,reserved,often,empty,always,25,17,20,17,5,16,5,5,16,12,14,25,24,12,15,1
2772210a-7e45-4388-b1b2-c795b9c74844,dolphin3:latest,black,non_first_gen,family_pays,private,20,good,rarely,male,unemployed,drinks,smokes,games,engineering,social,never,empty,usually,12,21,15,18,14,8,20,8,11,26,21,19,23,9,5,17
d7c8c15a-cc5b-4ed3-aaff-597933bf5b7e,dolphin3:latest,multiracial,non_first_gen,family_pays,private,21,good,sometimes,female,part_time,drinks,vapes,sports,math,reserved,often,struggles,usually,16,19,15,19,23,5,9,3,17,15,13,14,12,15,15,5
f6368b49-4a4f-4597-93e8-d01e69d38780,dolphin3:latest,white,first_gen,family_pays,private,17,modest,sometimes,female,full_time,drinks,neither,other,engineering,social,often,empty,always,24,16,24,12,11,5,21,5,5,16,26,23,23,5,12,23
562050ba-fcc5-43ab-822b-c86d078986aa,dolphin3:latest,black,non_first_gen,family_pays,public,16,modest,rarely,male,full_time,abstains,smokes,music,science,reserved,often,struggles,always,14,14,1,15,9,12,17,5,5,5,12,3,5,15,5,13
97284d0b-5cbe-4311-acdb-856b6ac33277,dolphin3:latest,black,non_first_gen,pell_eligible,public,22,low,rarely,female,full_time,drinks,vapes,other,science,social,often,apprehensive,usually,5,5,16,22,15,21,21,11,6,5,22,5,5,11,5,3
5d4d62bb-f7ac-4df6-8159-66671b455563,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,18,modest,rarely,male,part_time,drinks,neither,sports,math,social,often,articulate,always,19,8,22,1,23,8,17,10,18,50,13,8,23,12,8,17
16a6acc6-c393-42c2-bfc5-9a161c1b5d21,dolphin3:latest,asian,non_first_gen,loans,private,17,good,often,male,full_time,abstains,vapes,games,science,social,often,excellent,always,22,23,5,14,15,19,21,4,15,16,15,27,23,19,5,23
78f3854b-fe33-4b3d-a59d-643b69775b6e,dolphin3:latest,asian,non_first_gen,family_pays,public,19,good,often,male,part_time,drinks,vapes,sports,business,reserved,often,struggles,always,18,8,12,11,15,5,14,7,5,19,1,1,12,10,5,11
00a1e922-8e6b-4800-a62f-ab7befcb46a6,dolphin3:latest,black,first_gen,loans,public,17,good,rarely,male,unemployed,abstains,vapes,sports,arts,reserved,never,articulate,always,23,13,19,8,23,14,5,13,10,23,13,23,22,5,5,5
a4fd896b-47ca-47a9-9075-7029e12e2698,dolphin3:latest,multiracial,non_first_gen,pell_eligible,public,16,modest,never,female,full_time,drinks,smokes,sports,business,social,never,empty,always,11,22,5,25,17,7,15,8,8,16,5,22,23,12,5,26
637f9d88-82de-43c9-a96b-1646efcbcf64,dolphin3:latest,white,first_gen,family_pays,public,18,good,rarely,female,part_time,drinks,smokes,other,science,reserved,often,empty,usually,3,22,19,8,17,12,18,23,12,26,16,12,23,23,9,7
877ee720-3089-49c9-9958-3a2d9c3f8a57,dolphin3:latest,multiracial,first_gen,pell_eligible,public,19,low,sometimes,female,unemployed,abstains,neither,sports,engineering,reserved,often,articulate,always,15,16,9,16,12,13,5,4,5,8,5,14,5,23,4,12
c4cd52b0-845c-4bb8-842d-dd7a03e2fe85,dolphin3:latest,asian,first_gen,family_pays,private,17,good,often,male,full_time,drinks,vapes,games,science,reserved,often,struggles,usually,15,21,18,17,9,8,13,7,12,16,5,19,5,26,14,19
ddfe0e3c-6b0d-4885-8aac-0e685573c1d3,dolphin3:latest,white,non_first_gen,family_pays,public,16,good,rarely,male,full_time,abstains,neither,sports,science,reserved,never,struggles,usually,19,8,17,26,23,15,23,23,19,26,12,17,23,5,7,5
1b0fb6d3-4ebb-4734-9953-c5247872e293,dolphin3:latest,black,non_first_gen,pell_eligible,public,20,low,sometimes,female,unemployed,abstains,neither,arts,math,reserved,never,struggles,usually,23,5,11,10,12,5,22,12,8,20,21,12,13,12,16,22
f835242c-7b6b-47aa-83db-9700651292b6,dolphin3:latest,black,first_gen,pell_eligible,private,19,low,sometimes,male,full_time,drinks,vapes,sports,arts,reserved,often,articulate,usually,21,12,6,12,5,15,16,8,12,16,4,5,3,5,8,5
8b48fe11-ea19-4f05-91e6-3a08837a661c,dolphin3:latest,black,non_first_gen,family_pays,public,21,modest,rarely,female,part_time,abstains,vapes,other,science,social,often,struggles,usually,12,12,20,19,19,17,11,19,15,23,19,16,19,14,5,11
fdd0fada-8a95-4aa9-8e96-ea1b54d57038,dolphin3:latest,white,first_gen,pell_eligible,private,22,low,rarely,female,full_time,drinks,vapes,sports,engineering,reserved,never,empty,usually,20,8,10,8,24,15,15,5,12,20,5,5,12,6,5,8
012a9805-a4c3-4f12-a1e4-0c427efb212f,dolphin3:latest,multiracial,non_first_gen,family_pays,private,21,modest,sometimes,male,unemployed,drinks,vapes,music,engineering,reserved,never,apprehensive,always,4,17,8,8,8,14,21,5,5,23,15,23,26,12,13,5
32e0a449-5994-4ac8-a494-53dafde63cd7,dolphin3:latest,multiracial,non_first_gen,pell_eligible,public,22,good,often,male,full_time,abstains,neither,other,engineering,social,never,struggles,always,21,1,14,8,23,12,12,2,5,13,5,10,12,8,5,28
2d3059c9-8e1d-4c32-a23a-8dadb032cfa8,dolphin3:latest,white,non_first_gen,pell_eligible,private,23,good,rarely,female,part_time,abstains,neither,arts,engineering,reserved,never,excellent,always,19,10,24,8,13,8,4,12,7,50,26,20,15,16,16,5
f5765bce-e198-46b0-84e6-f3dc6a59a485,dolphin3:latest,white,non_first_gen,pell_eligible,public,23,modest,sometimes,male,full_time,abstains,smokes,arts,arts,reserved,often,articulate,usually,17,15,11,14,10,15,15,11,23,10,11,12,23,5,5,14
fa089912-73eb-42fc-8297-5b5611ca36ee,dolphin3:latest,multiracial,non_first_gen,pell_eligible,public,22,low,never,female,unemployed,abstains,smokes,sports,math,social,never,empty,always,5,15,1,12,16,5,13,8,9,50,5,21,15,12,6,3
65b7a6ae-082c-4982-8d46-0357dd9bbcab,dolphin3:latest,black,non_first_gen,pell_eligible,private,18,modest,sometimes,male,unemployed,abstains,vapes,arts,math,reserved,often,excellent,usually,19,6,16,23,13,5,22,2,5,17,8,16,14,3,8,11
b7c5f85e-2e7e-4b25-be6c-34ac2792111d,dolphin3:latest,multiracial,first_gen,loans,public,23,great,sometimes,female,unemployed,drinks,smokes,sports,engineering,social,never,empty,usually,17,12,18,23,19,5,11,23,7,21,1,5,23,12,23,5
fcee1e71-6e28-49fa-9b80-a9ef77a49010,dolphin3:latest,asian,first_gen,loans,public,16,great,sometimes,female,part_time,abstains,smokes,other,arts,reserved,often,excellent,always,16,19,26,50,4,15,15,2,12,16,14,14,13,5,14,1
9898387c-6197-4777-9ad3-35532ada6fa5,dolphin3:latest,white,non_first_gen,loans,public,20,low,often,female,part_time,abstains,neither,music,science,social,never,articulate,always,19,20,5,23,15,15,26,5,17,12,2,20,16,8,12,12
9382d537-1a15-4d54-b454-92512d9da1d0,dolphin3:latest,multiracial,non_first_gen,family_pays,public,19,good,often,female,full_time,abstains,smokes,music,science,reserved,often,empty,always,19,5,24,5,15,17,9,2,14,14,19,12,5,23,5,13
626b044b-2f91-43d5-94b6-ac2ce5489a94,dolphin3:latest,asian,non_first_gen,loans,private,22,modest,often,female,unemployed,drinks,vapes,other,business,reserved,never,empty,always,I enjoy being a student. I like going to classes, participating in discussions, attending extracurricular activities, making new friends, and learning new things every day. However, I sometimes struggle with the pressure of living up to my family's expectations and the financial burden of pursuing higher education through loans.,15,8,23,10,13,7,10,8,5,5,17,12,8,5,26
5fef8b49-9b0d-4079-8899-be77f221c318,dolphin3:latest,black,non_first_gen,family_pays,public,16,modest,sometimes,male,full_time,abstains,smokes,music,engineering,social,often,empty,always,18,20,10,4,22,5,8,12,10,18,14,12,15,13,7,26
5f7f3e6a-ad84-4055-bd69-7e6008d18b95,dolphin3:latest,multiracial,first_gen,loans,public,22,good,never,male,unemployed,abstains,vapes,sports,math,social,never,struggles,usually,11,15,15,20,5,23,15,13,22,12,12,21,23,18,9,23
121d9dd1-e7e7-4951-867a-eade7b41595b,dolphin3:latest,white,non_first_gen,pell_eligible,public,18,modest,sometimes,male,part_time,drinks,vapes,music,arts,social,never,struggles,usually,7,5,3,13,17,12,13,22,17,22,3,5,12,20,5,23
b68dc07e-e083-4d67-a8ae-7abe75a8512b,dolphin3:latest,asian,non_first_gen,pell_eligible,public,20,great,never,female,unemployed,drinks,vapes,arts,science,reserved,never,excellent,usually,26,20,16,12,21,50,13,14,23,21,5,15,12,20,5,23
a2c53cbf-b746-4233-8b57-0df8f34c4b0c,dolphin3:latest,asian,first_gen,loans,private,19,good,often,male,part_time,abstains,vapes,sports,arts,social,often,articulate,usually,23,14,7,17,25,14,19,23,19,26,12,23,9,16,2,5
f7288db0-9f29-4552-85ef-753e8b80b08d,dolphin3:latest,multiracial,non_first_gen,pell_eligible,private,23,good,rarely,female,unemployed,abstains,smokes,arts,engineering,reserved,never,articulate,usually,22,19,17,16,23,12,10,5,23,13,12,24,50,22,8,5
b344d9a1-03a2-450a-845e-e49180e000a3,dolphin3:latest,white,first_gen,loans,public,17,great,never,female,full_time,abstains,vapes,arts,engineering,reserved,never,apprehensive,usually,15,19,12,23,10,5,22,5,8,21,0,19,12,23,12,1
7665cd73-5b6d-4543-85c8-ec88a6df2f22,dolphin3:latest,black,non_first_gen,pell_eligible,private,17,low,often,female,full_time,abstains,neither,music,business,social,never,articulate,usually,12,23,11,14,16,13,16,5,8,17,8,13,23,7,12,5
03804f38-d6f7-4709-ab34-1cab475465f4,dolphin3:latest,asian,non_first_gen,family_pays,public,22,good,sometimes,male,unemployed,abstains,smokes,sports,math,reserved,often,struggles,usually,13,23,13,5,12,19,19,5,13,19,2,26,22,5,12,5
20b6c5bb-fb39-40f1-a55a-6c8b00501cd1,dolphin3:latest,white,first_gen,family_pays,public,23,low,sometimes,male,part_time,abstains,neither,other,arts,social,often,articulate,usually,13,9,23,9,5,17,5,7,11,21,23,23,8,21,5,23
b2f94fe7-a31a-4e19-88df-11e1aaaa9586,dolphin3:latest,asian,non_first_gen,loans,public,20,great,sometimes,female,unemployed,abstains,smokes,music,math,social,never,articulate,usually,23,11,7,13,16,12,13,14,16,19,5,19,25,13,5,5
9778de0f-8992-43c0-b240-9b1f63b147ab,dolphin3:latest,multiracial,first_gen,family_pays,private,20,good,often,female,unemployed,drinks,neither,sports,arts,reserved,often,apprehensive,usually,12,5,21,9,11,13,13,3,2,15,10,23,22,10,8,7
d5263bc1-0c4e-4166-ab3d-9fb857f6594d,dolphin3:latest,white,non_first_gen,pell_eligible,private,23,great,sometimes,female,full_time,abstains,neither,music,arts,reserved,often,apprehensive,usually,26,8,23,17,24,12,16,12,21,19,5,10,17,21,17,8
b91277ad-f10a-4b3d-987f-40e3bcde8c4c,dolphin3:latest,black,non_first_gen,family_pays,private,16,great,rarely,male,part_time,drinks,smokes,sports,engineering,reserved,never,empty,usually,13,25,23,50,14,12,14,12,13,21,12,17,16,12,12,8
6d68504a-4ea8-487a-8812-2d2d58e106f9,dolphin3:latest,white,non_first_gen,loans,public,20,modest,rarely,male,unemployed,abstains,smokes,music,math,reserved,never,articulate,usually,23,12,7,17,15,20,15,5,21,26,23,19,23,20,12,14
7e81d3dc-2816-4de2-9815-4f059be3a533,dolphin3:latest,multiracial,non_first_gen,loans,public,20,low,rarely,female,part_time,abstains,neither,other,business,reserved,never,articulate,always,25,15,16,15,15,5,15,15,11,22,5,12,19,26,17,5
018d611b-33b5-44a2-b33e-13b8b7687ad8,dolphin3:latest,multiracial,first_gen,pell_eligible,private,22,good,often,male,part_time,drinks,smokes,sports,science,social,often,empty,usually,23,23,22,22,22,5,26,12,12,14,26,21,23,16,7,8
bc681da7-367d-4ee3-a807-555f4698f74b,dolphin3:latest,white,non_first_gen,family_pays,public,22,great,rarely,female,full_time,abstains,smokes,other,math,social,never,apprehensive,always,19,12,22,5,15,16,15,7,7,15,7,21,17,23,22,10
